system_id,poly_id,num_vars,polynomial
204,2,3,x0**9*x1**3*x2**7 + 9766 mod 32003*x0**2*x1**2*x2
205,0,3,x0**4*x1**2*x2**11 + 18896 mod 32003*x0**4*x1**9*x2
205,1,3,x0**11*x1*x2 + 5665 mod 32003*x1**2*x2**3
205,2,3,x0**12*x1*x2**2 + 29809 mod 32003*x0**7*x1**2*x2**3
205,3,3,x0**9*x1**3*x2**7 + 6667 mod 32003*x0**5*x1**9*x2**2 + 29001 mod 32003*x0*x2**2
205,4,3,x0**5*x1*x2**7 + 24207 mod 32003*x0*x1**2
205,5,3,x0**8*x1**6*x2 + 11768 mod 32003*x0**2*x1**11
205,6,3,x0**7*x1**6*x2**5 + 27518 mod 32003*x0*x1**8*x2**8
205,7,3,x0**2*x1**3*x2**9 + 1099 mod 32003*x2
205,8,3,x0**7*x2**11 + 24652 mod 32003*x1*x2**4
205,9,3,x0**6*x1**2*x2**8 + 3515 mod 32003*x0**11*x1**2 + 5350 mod 32003*x0*x1**6*x2**6
206,0,3,x0**11*x1**8 + 25505 mod 32003*x0**6*x1*x2**7 + 17394 mod 32003*x0**7*x1**5*x2
206,1,3,x0**10*x1**2*x2**8 + 14102 mod 32003*x0**16*x2**2
207,0,3,x0**9*x1**6*x2**5 + 5456 mod 32003*x0**8*x2
207,1,3,x1**7*x2 + 14595 mod 32003*x0*x1**6 + 29257 mod 32003*x0**2*x1*x2
207,2,3,x0*x1**12 + 29455 mod 32003*x0**2*x1**7*x2**3 + 9486 mod 32003*x2
207,3,3,x0**9*x1**5*x2**5 + 31392 mod 32003*x2**2
207,4,3,x0*x1**12 + 24137 mod 32003*x0**3*x1**4*x2
207,5,3,x0**11*x1**8*x2 + 15947 mod 32003*x0**2*x1**7*x2**9 + 22373 mod 32003*x2**4
207,6,3,x0**6*x1**4*x2 + 11469 mod 32003*x0**2*x1**4*x2
207,7,3,x1**7*x2**2 + 1844 mod 32003*x0*x1**2
207,8,3,x0**9*x1**7*x2**3 + 6129 mod 32003*x0**8
207,9,3,x0*x1**6*x2**8 + 14888 mod 32003*x0**4*x1*x2**6 + 22151 mod 32003*x0**3*x1**7
208,0,3,x0**9*x1**3*x2**6 + 27101 mod 32003*x0**5*x1**2*x2**3
208,1,3,x0**4*x1*x2**2 + 27038 mod 32003*x0*x1*x2**4
208,2,3,x0*x1**4*x2**6 + 25393 mod 32003*x1
208,3,3,x0*x1**8*x2**3 + 4868 mod 32003*x1**3*x2**9 + 14220 mod 32003*x0**3*x1*x2**5
208,4,3,x0**7*x1**2*x2**2 + 17088 mod 32003*x1
209,0,3,x0**3*x1**4*x2**9 + 8573 mod 32003*x0**2*x2**3
209,1,3,x0**2*x1**3*x2**11 + 2250 mod 32003*x0**6*x2
209,2,3,x0**5*x1 + 25806 mod 32003*x0**2
209,3,3,x0**3*x1**9*x2**2 + 30794 mod 32003*x0**2*x1**3*x2**4
209,4,3,x1**2*x2**12 + 26843 mod 32003*x0**11 + 26295 mod 32003*x0**5*x1*x2
209,5,3,x0**9*x1**4*x2**4 + 13371 mod 32003*x0**7*x1
210,0,3,x0*x1**5*x2**9 + 16229 mod 32003*x2**10
210,1,3,x1*x2**3 + 1819 mod 32003*x0*x1
210,2,3,x2**14 + 6815 mod 32003*x0
210,3,3,x0**3*x1**3*x2**3 + 18813 mod 32003*x0**6*x1**2
210,4,3,x0**11*x1**7*x2 + 16257 mod 32003*x0*x2**3
210,5,3,x0**4*x1**5*x2**8 + 10383 mod 32003*x0**5*x1**6*x2**3
210,6,3,x0**4*x1**12*x2**3 + 31455 mod 32003*x0**11*x2 + 3500 mod 32003*x0
210,7,3,x0**12*x2**7 + 21210 mod 32003*x0**2*x1**5*x2**6
210,8,3,x0**11*x1**5*x2**2 + 23910 mod 32003*x0**4*x1**11
211,0,3,x0**2*x1**9*x2**9 + 26774 mod 32003*x1*x2**10
211,1,3,x0**5*x1**4*x2 + 4094 mod 32003*x1**2*x2**6 + 5027 mod 32003*x0*x1**3*x2
211,2,3,x0**2*x1**7*x2**4 + 1843 mod 32003*x1**7
211,3,3,x0**17*x1*x2**2 + 29285 mod 32003*x1**12*x2**4 + 15206 mod 32003*x0**2*x2**2 + 21344 mod 32003*x1
211,4,3,x1*x2**18 + 28003 mod 32003*x0*x1**9*x2**2 + 1725 mod 32003*x0*x1**2*x2**3
211,5,3,x0**5*x1**8*x2**2 + 26553 mod 32003*x1*x2
211,6,3,x0*x1**4*x2**2 + 1512 mod 32003*x0**4*x1**2
211,7,3,x0*x1**3*x2**4 + 17081 mod 32003*x0**5*x2
211,8,3,x0*x1**10*x2**5 + 227 mod 32003*x1**4*x2**2
212,0,3,x0**3*x1**5*x2**9 + 20942 mod 32003*x0**8*x1 + 6829 mod 32003*x0*x1**7*x2
212,1,3,x0**9*x1**6*x2**3 + 4838 mod 32003*x1**7*x2**2
212,2,3,x0**5*x1**12 + 8775 mod 32003*x0**3*x1**6*x2**3
212,3,3,x0**3*x1 + 5008 mod 32003*x0**2
212,4,3,x0**4*x1**9*x2 + 16996 mod 32003*x0*x1*x2**2
212,5,3,x1**13*x2 + 22518 mod 32003*x0*x1**3*x2**10 + 10206 mod 32003*x0*x1**2*x2**3
212,6,3,x0**11*x1**5 + 12978 mod 32003*x0**2
212,7,3,x0**5*x1*x2**4 + 17310 mod 32003*x0**2*x1**4*x2 + 10883 mod 32003*x1*x2
213,0,3,x0**4*x1**7*x2**4 + 2943 mod 32003*x0**2*x2
213,1,3,x0**5*x1**8*x2**5 + 1090 mod 32003*x1*x2**4
213,2,3,x0**2*x2 + 10092 mod 32003*x2
213,3,3,x0**6*x1**5*x2**2 + 25963 mod 32003*x0**6*x1**3*x2**3
213,4,3,x0**3*x1**13*x2**4 + 12458 mod 32003*x0**2*x1**5*x2**3
213,5,3,x0**6*x2**10 + 12774 mod 32003*x0**6*x1**2*x2**4 + 16738 mod 32003*x0*x1**3*x2**2
213,6,3,x0**2*x1**5*x2 + 1349 mod 32003*x0**5*x2
213,7,3,x0*x1**7*x2**11 + 3994 mod 32003*x1**9*x2**7 + 13647 mod 32003*x0**12*x1*x2**2
213,8,3,x0*x1**7*x2 + 20587 mod 32003*x1**7 + 22776 mod 32003*x1**2*x2**3 + 16886 mod 32003*x1**2*x2**2
213,9,3,x1**4*x2**8 + 5586 mod 32003*x0**2*x1**2*x2**7
214,0,3,x0**2*x1*x2**15 + 1286 mod 32003*x0**9*x1**3*x2**4
214,1,3,x0**10*x1**2*x2**2 + 17113 mod 32003*x0*x1**2*x2**4
214,2,3,x0**9*x1**6*x2 + 30887 mod 32003*x1**10*x2 + 10209 mod 32003*x1*x2**3
214,3,3,x0**13 + 7019 mod 32003*x0**3*x1 + 18257 mod 32003*x0
214,4,3,x0**2*x1**7*x2**10 + 24589 mod 32003*x0**3*x1**12*x2 + 10930 mod 32003*x0**12*x1**2
214,5,3,x0*x1**11*x2**7 + 28102 mod 32003*x0**5*x1**8
214,6,3,x0*x1**5*x2**11 + 7009 mod 32003*x0*x1*x2**2
215,0,3,x1**2*x2**12 + 3780 mod 32003*x0**2*x1**5
215,1,3,x0*x1*x2**11 + 12745 mod 32003*x0**6*x2**2
215,2,3,x0**10*x1**8 + 19313 mod 32003*x0
215,3,3,x0**15*x1**2 + 30648 mod 32003*x0**6*x1**10*x2 + 17564 mod 32003*x0**3*x1**3
215,4,3,x0**5*x1*x2**12 + 16786 mod 32003*x0*x1**6*x2**3 + 25497 mod 32003*x0**3*x1**2
215,5,3,x0**6*x1*x2**11 + 13044 mod 32003*x0**6*x1*x2**5
215,6,3,x1**13*x2 + 1864 mod 32003*x0**5*x1**2*x2**4
215,7,3,x0**2*x1**8*x2**10 + 20282 mod 32003*x0**11*x1**3 + 31188 mod 32003*x0**3*x1*x2**2
215,8,3,x0**7*x1**2*x2**8 + 13927 mod 32003*x1
216,0,3,x0**5*x1**8*x2**5 + 16244 mod 32003*x2**4
216,1,3,x0**15 + 17685 mod 32003*x0**7*x1**7*x2
216,2,3,x1**6*x2**4 + 13037 mod 32003*x0*x1**4*x2
217,0,3,x0**10*x1**8*x2**2 + 3870 mod 32003*x0**5*x1**7*x2**7
217,1,3,x0**3*x1**2*x2**7 + 26251 mod 32003*x1**5
217,2,3,x0**13*x1*x2**3 + 5169 mod 32003*x0**4*x2**2 + 28981 mod 32003*x1
217,3,3,x0**7*x1**4*x2**9 + 4681 mod 32003*x0**8*x1**6*x2**3 + 29324 mod 32003*x0**2*x1**5*x2**9 + 22189 mod 32003*x0**5*x1*x2**2
217,4,3,x1**7*x2**6 + 14708 mod 32003*x0**2*x1**5*x2**4
217,5,3,x0**4*x2**8 + 2916 mod 32003*x0*x1**7*x2**2
217,6,3,x0**3*x1**6*x2**3 + 13217 mod 32003*x0**2*x1**5*x2**5
217,7,3,x0**7*x2**12 + 16092 mod 32003*x1**3*x2**14
217,8,3,x2**8 + 13793 mod 32003*x0*x2**3
218,0,3,x0**3*x1**10*x2 + 10422 mod 32003*x1**6*x2**6 + 9714 mod 32003*x0**4*x1
218,1,3,x0**3*x1**5*x2**6 + 10589 mod 32003*x0**3*x1**4
218,2,3,x0*x1**10*x2**7 + 16943 mod 32003*x0**6*x1**10
219,0,3,x0**2*x1**8 + 6827 mod 32003*x2**4
219,1,3,x0**6*x1**4*x2**6 + 9458 mod 32003*x0**6*x2
219,2,3,x0**14*x1**2*x2 + 14054 mod 32003*x0**8*x1**7*x2**2 + 18579 mod 32003*x0**4*x2
220,0,3,x0**11*x2**5 + 6954 mod 32003*x0**5*x2**3 + 1015 mod 32003*x1**2*x2**2
220,1,3,x0**4*x1**12*x2 + 19914 mod 32003*x0**2*x1**8*x2**5 + 28643 mod 32003*x0**5*x1**3*x2**6 + 7115 mod 32003*x1**11*x2
220,2,3,x0**4*x1*x2**8 + 20363 mod 32003*x0**10*x1 + 16352 mod 32003*x1**2*x2
220,3,3,x0**2*x1**3*x2**8 + 22694 mod 32003*x0**3*x1**3*x2**4
220,4,3,x0**6 + 30594 mod 32003*x0 + 16200 mod 32003*x1
220,5,3,x0**5*x2**12 + 12468 mod 32003*x1**4*x2**6
220,6,3,x0**5*x1**14 + 8675 mod 32003*x0**3*x1**5*x2**9 + 18726 mod 32003*x1*x2**10
220,7,3,x0*x1**11*x2**2 + 26047 mod 32003*x0**2*x1**11
221,0,3,x0*x1**2*x2 + 27618 mod 32003*x0**2
221,1,3,x2**13 + 17624 mod 32003*x0**2
221,2,3,x0**7*x1**9*x2 + 28367 mod 32003*x0**8*x1**7*x2**2
221,3,3,x0**2*x1**6*x2**9 + 8502 mod 32003*x0**4*x2**8
222,0,3,x1**8*x2**5 + 15353 mod 32003*x1**2*x2
222,1,3,x0**5*x1*x2**7 + 26632 mod 32003*x0**5*x1*x2**2
222,2,3,x0**4*x1**9*x2 + 3430 mod 32003*x0**4*x1*x2**6
222,3,3,x0**3*x1**6*x2**8 + 29249 mod 32003*x0**6*x1**5
223,0,3,x1**13*x2**7 + 8573 mod 32003*x0**2*x2**11 + 3101 mod 32003*x0**9*x1*x2 + 7692 mod 32003*x0
223,1,3,x0**5*x1**2*x2**11 + 20096 mod 32003*x0**3*x1**8*x2**3
223,2,3,x0**2*x1**4*x2**2 + 21810 mod 32003*x1
224,0,3,x0**5*x2**12 + 31973 mod 32003*x1**2*x2**7
224,1,3,x0**5*x1*x2**4 + 18584 mod 32003*x0*x1**4*x2**2
224,2,3,x0**3*x1**3*x2**13 + 30337 mod 32003*x0**5*x1**4*x2**8 + 2803 mod 32003*x0*x1**3*x2
225,0,3,x0**5*x1**3*x2**3 + 15739 mod 32003*x0
225,1,3,x1**11 + 30778 mod 32003*x0*x1**3
225,2,3,x0**9*x1*x2**4 + 5975 mod 32003*x0*x1
226,0,3,x0**2*x1**7*x2**11 + 14241 mod 32003*x0**16*x1 + 6053 mod 32003*x0*x1**3*x2**9 + 29779 mod 32003*x0**2*x1**2*x2**6
226,1,3,x1**5*x2**6 + 22207 mod 32003*x0*x1**2
226,2,3,x0**16*x1 + 30253 mod 32003*x0
226,3,3,x0**4*x1**7 + 26999 mod 32003*x0**3*x1**2*x2**4
226,4,3,x0**8*x1**2*x2**2 + 1820 mod 32003*x0**10*x1 + 27624 mod 32003*x0**4*x1**7
226,5,3,x1**4 + 11824 mod 32003*x1**2*x2
226,6,3,x0**7*x1 + 17096 mod 32003*x0*x1**2*x2 + 8430 mod 32003*x1
226,7,3,x0**6*x1**9*x2**5 + 20346 mod 32003*x0**2*x1**2*x2**5
226,8,3,x1**10 + 3323 mod 32003*x0**6*x1
226,9,3,x0**8*x1**2*x2**4 + 29672 mod 32003*x0**5*x1**6*x2
227,0,3,x0**3*x1**3*x2**2 + 12508 mod 32003*x0*x1*x2**3
227,1,3,x0**9*x1**10 + 5823 mod 32003*x0**5*x1**2
227,2,3,x0*x1**4*x2**3 + 8324 mod 32003*x0**2*x1**3
227,3,3,x0*x1**5*x2**5 + 20394 mod 32003*x1**2*x2**2
227,4,3,x0**7*x2**7 + 30884 mod 32003*x0*x1**6*x2**4
227,5,3,x1**7*x2**12 + 28244 mod 32003*x0**4*x1**3*x2
227,6,3,x0**9*x1**4*x2**5 + 21988 mod 32003*x0**5*x1**5*x2**7 + 4289 mod 32003*x0**2*x1**3*x2**8 + 517 mod 32003*x1**2
227,7,3,x0**7*x1**6 + 26621 mod 32003*x0**7*x2**6 + 6400 mod 32003*x1**4*x2**3
227,8,3,x1**9*x2**6 + 12110 mod 32003*x0**6*x1**4*x2**2 + 16771 mod 32003*x0*x1**3*x2**2 + 4869 mod 32003*x0**4*x1
227,9,3,x0**4*x1**3*x2**10 + 31031 mod 32003*x0*x1**5*x2**2 + 30724 mod 32003*x0**5*x1
228,0,3,x0**5*x1**3*x2**6 + 25489 mod 32003*x0*x1**7*x2**4
228,1,3,x0**3*x1**15 + 22323 mod 32003*x1**9*x2**6
228,2,3,x0**14*x1 + 29163 mod 32003*x0**6*x1**8*x2 + 29133 mod 32003*x1**2*x2**7
228,3,3,x1*x2**14 + 4468 mod 32003*x0**10*x1*x2**2
229,0,3,x0**5*x1**7*x2**7 + 11824 mod 32003*x0**13*x1**2*x2**2 + 24325 mod 32003*x0**2*x1**6
229,1,3,x0**4*x1**7*x2 + 28752 mod 32003*x0**2*x1**4*x2
229,2,3,x1**16*x2**2 + 9957 mod 32003*x0**4*x1**6*x2**6 + 5695 mod 32003*x0*x1**12*x2**2
229,3,3,x0**2*x2 + 10166 mod 32003*x0*x1*x2
230,0,3,x0**8*x1 + 8779 mod 32003*x0*x1**4
230,1,3,x0*x1**2*x2**9 + 12010 mod 32003*x0
230,2,3,x0**2*x1**4 + 7397 mod 32003*x0**2*x1**2*x2**2
230,3,3,x0**11*x1**5 + 11126 mod 32003*x0**2
230,4,3,x0**12*x1*x2**3 + 28140 mod 32003*x0*x2**7
230,5,3,x0**3*x1**9*x2**6 + 11032 mod 32003*x0*x1
230,6,3,x0**2*x1**3*x2**4 + 3939 mod 32003*x1**4*x2**2 + 21560 mod 32003*x0**3*x2
230,7,3,x0**6*x1*x2**7 + 19565 mod 32003*x0**2*x1**2*x2**8
230,8,3,x0**4*x1**14*x2 + 16305 mod 32003*x0**6*x2
231,0,3,x0**9*x1**4*x2**6 + 3475 mod 32003*x0**8*x1 + 29403 mod 32003*x0
231,1,3,x0**2*x1*x2**11 + 6221 mod 32003*x0*x1**8*x2**2
231,2,3,x0**5*x1**9*x2 + 17972 mod 32003*x1**3*x2
231,3,3,x0**5*x1**8*x2**6 + 27369 mod 32003*x0**2*x1*x2**16
231,4,3,x0**8*x1**2*x2**2 + 16301 mod 32003*x0*x1**2*x2**9 + 11352 mod 32003*x0**2
232,0,3,x0**5*x1**7*x2**2 + 25571 mod 32003*x0**5*x1**2*x2**5 + 21168 mod 32003*x0**2*x1**9
232,1,3,x0**10*x1**3*x2**4 + 7486 mod 32003*x0**7*x1**6*x2
232,2,3,x0**6*x1**4*x2**4 + 9418 mod 32003*x0**5*x1**4 + 12253 mod 32003*x0*x1*x2
232,3,3,x0**5*x1**8*x2 + 25696 mod 32003*x0*x1*x2**2
232,4,3,x0**3*x1**5*x2**9 + 5156 mod 32003*x0*x1**4*x2**4
232,5,3,x0**3*x1**5*x2**8 + 21246 mod 32003*x0
232,6,3,x0**15*x1**2*x2**3 + 9632 mod 32003*x1**8*x2**12
232,7,3,x0**5*x1**3*x2**2 + 13523 mod 32003*x0**2*x2**8
232,8,3,x0**7*x1**5*x2**4 + 14899 mod 32003*x0**5*x1**2
232,9,3,x0**3*x1**6*x2**6 + 23652 mod 32003*x0
233,0,3,x1**5*x2**12 + 19153 mod 32003*x0**2*x2**9
233,1,3,x0**3*x1*x2**2 + 23122 mod 32003*x1**2*x2
233,2,3,x0*x1**7*x2**6 + 741 mod 32003*x0**5*x2**7 + 17248 mod 32003*x0**3*x2**8
233,3,3,x0**3*x1**7*x2**7 + 19197 mod 32003*x1
233,4,3,x0**4*x1**9 + 8726 mod 32003*x0*x1*x2**2
233,5,3,x0**5*x1**7*x2 + 14175 mod 32003*x0**5*x1**3*x2**4 + 5423 mod 32003*x0**5*x1
234,0,3,x0**3*x1**3*x2**8 + 8751 mod 32003*x2
234,1,3,x1**2*x2**9 + 1969 mod 32003*x0**2*x1**2*x2**6
234,2,3,x0*x1**2*x2**3 + 14266 mod 32003*x0**3
234,3,3,x0**4*x1**10*x2 + 20535 mod 32003*x0*x2
234,4,3,x0**9*x2**5 + 28239 mod 32003*x1
235,0,3,x0**10*x1**4*x2**3 + 5127 mod 32003*x0**6*x1**3*x2**2
235,1,3,x0*x1*x2**11 + 23675 mod 32003*x0**3*x1**3
235,2,3,x0**13*x1**4*x2**2 + 15705 mod 32003*x1**6*x2**5
235,3,3,x0*x1**3*x2**14 + 25841 mod 32003*x1**14*x2 + 31566 mod 32003*x0**4*x1**7*x2 + 17286 mod 32003*x0**4*x1**2 + 31650 mod 32003*x2**2
235,4,3,x0**4*x1**12*x2**4 + 27463 mod 32003*x0*x1**2
236,0,3,x0**8*x1*x2**4 + 16511 mod 32003*x1**9*x2**3 + 10624 mod 32003*x2**4
236,1,3,x0**14*x2**6 + 7004 mod 32003*x0**3*x1**4
236,2,3,x0**2*x1**4*x2**8 + 4958 mod 32003*x0*x1*x2**8 + 30076 mod 32003*x1**2
236,3,3,x0*x1**7*x2**11 + 10613 mod 32003*x0**2*x1**7*x2**6
237,0,3,x0**8*x1**4*x2**4 + 28538 mod 32003*x0**7*x2**6 + 29308 mod 32003*x0*x1**3
237,1,3,x0**5*x1**11 + 15040 mod 32003*x0**3*x1**2*x2**6 + 9882 mod 32003*x0*x1**6*x2**3
238,0,3,x0**6*x2**10 + 2773 mod 32003*x0**4*x1*x2**7
238,1,3,x0**5*x1**4*x2**4 + 9232 mod 32003*x0*x1*x2**11
238,2,3,x0**3*x1**8*x2**9 + 28089 mod 32003*x0**11*x1*x2**3
238,3,3,x0*x1**3*x2**14 + 8353 mod 32003*x0**4*x1**6*x2**3 + 29577 mod 32003*x0
238,4,3,x0**17*x1 + 20736 mod 32003*x0**8*x1**6*x2**2 + 30415 mod 32003*x1**5*x2**4
238,5,3,x0**11*x2**4 + 746 mod 32003*x0*x1**12*x2
238,6,3,x0**10 + 5413 mod 32003*x1**4*x2**2
238,7,3,x1**7*x2**3 + 28770 mod 32003*x0*x1**4*x2**2
239,0,3,x0**11*x1*x2**8 + 2579 mod 32003*x0**2*x1**7*x2
239,1,3,x0**2*x1**2*x2**11 + 20596 mod 32003*x0**2*x2**2
239,2,3,x1**3*x2**12 + 10811 mod 32003*x0**2*x2**3
239,3,3,x0**5*x1**7 + 11019 mod 32003*x0**6*x1**3*x2**2
240,0,3,x0**12*x1**5*x2**3 + 8237 mod 32003*x0**13*x1**2*x2**2 + 20087 mod 32003*x0**10 + 10667 mod 32003*x1
240,1,3,x0**13*x1**6 + 7371 mod 32003*x0**2*x1**4*x2**8 + 22939 mod 32003*x1**4*x2**9
241,0,3,x0**6*x1**3*x2**3 + 31679 mod 32003*x0*x2
241,1,3,x0**12*x1**3*x2**4 + 29670 mod 32003*x0**10*x1**2*x2**6 + 23778 mod 32003*x2
241,2,3,x0**16*x2**3 + 27525 mod 32003*x0**2*x2**9 + 241 mod 32003*x0**4*x1**2
241,3,3,x0**18 + 26766 mod 32003*x0**4*x1*x2**2
241,4,3,x0**6*x1**3*x2**9 + 26786 mod 32003*x0**6*x1**6*x2**5 + 16686 mod 32003*x0*x2**15 + 19199 mod 32003*x1*x2**13
241,5,3,x0**2*x1**2*x2**11 + 22569 mod 32003*x0*x1
241,6,3,x1**6 + 8075 mod 32003*x0**2*x1
241,7,3,x2**10 + 31218 mod 32003*x0**4
242,0,3,x0**5*x2**11 + 24797 mod 32003*x0**7*x1**2*x2**2
242,1,3,x1**2 + 2170 mod 32003*x2
242,2,3,x0**6*x1*x2**3 + 10439 mod 32003*x0**3*x1**2*x2**2
242,3,3,x2**4 + 28066 mod 32003*x2
242,4,3,x0**6*x1**2*x2**7 + 4070 mod 32003*x1**4 + 4709 mod 32003*x1*x2**3
243,0,3,x0**6*x1**3*x2**6 + 20411 mod 32003*x0**5*x1**4*x2**2
243,1,3,x2**17 + 1915 mod 32003*x0**3*x1**2*x2**3
243,2,3,x0**6*x2**2 + 2270 mod 32003*x0**2*x1*x2**4
243,3,3,x0**11*x1**6 + 16816 mod 32003*x0**7*x2**8 + 17378 mod 32003*x0**6*x1**3
243,4,3,x0**7*x1**6*x2**7 + 24715 mod 32003*x0**6*x1**2*x2**12
244,0,3,x1**3*x2**10 + 27182 mod 32003*x0**7
244,1,3,x1**5 + 19159 mod 32003*x0*x2**3
244,2,3,x0**11*x2**7 + 31985 mod 32003*x0**3*x1
244,3,3,x0**7*x1**7*x2**3 + 29179 mod 32003*x2
244,4,3,x0**3*x1*x2 + 12578 mod 32003*x0**3*x1
244,5,3,x0**8*x1**2*x2**4 + 6575 mod 32003*x1**3*x2**2
245,0,3,x0**3*x1**4*x2**2 + 7826 mod 32003*x0**3*x1*x2**4 + 30207 mod 32003*x1**2
245,1,3,x0**15*x2**3 + 30761 mod 32003*x1**10*x2**4
246,0,3,x0**15*x1*x2 + 1115 mod 32003*x0**3*x1**3*x2**5
246,1,3,x0**2*x1*x2**13 + 25369 mod 32003*x0**7*x1**3*x2**2
247,0,3,x0**9*x1**6*x2 + 29272 mod 32003*x0**4*x1**11
247,1,3,x0**8*x1**8 + 27370 mod 32003*x0**3*x1**7*x2**4 + 19234 mod 32003*x1**2*x2
247,2,3,x0**3*x1*x2**7 + 11366 mod 32003*x1**7
247,3,3,x0**7*x2**2 + 13383 mod 32003*x0**2*x1**2
248,0,3,x0**4*x1**4 + 5825 mod 32003*x0*x2
248,1,3,x1**8*x2**8 + 12532 mod 32003*x0**3*x1*x2**3
248,2,3,x0**11*x1**3*x2**4 + 30240 mod 32003*x0**8*x2**10
248,3,3,x0**6*x1**10*x2**2 + 19049 mod 32003*x1**6
248,4,3,x0**6*x1*x2**2 + 31149 mod 32003*x0**3*x1**4
249,0,3,x0**10*x1**5*x2**5 + 11387 mod 32003*x1
249,1,3,x0**4*x1**10*x2**5 + 26663 mod 32003*x0**2*x1**7*x2**7
249,2,3,x0**2*x2**6 + 6577 mod 32003*x2
249,3,3,x0*x1**9*x2**10 + 5785 mod 32003*x0
249,4,3,x0**5*x1**13*x2 + 17249 mod 32003*x0**4*x1**3*x2**4
250,0,3,x0**4*x1**2*x2**10 + 21009 mod 32003*x0**2*x1**7*x2**2
250,1,3,x0**5*x1**7*x2 + 9020 mod 32003*x1**5*x2**3
250,2,3,x0**9*x1**3*x2**2 + 11290 mod 32003*x2**3
250,3,3,x0*x1**2*x2**14 + 11921 mod 32003*x0*x1**15 + 21791 mod 32003*x0**7
250,4,3,x0**9*x1**5*x2**4 + 8979 mod 32003*x0**5*x1**4*x2 + 7095 mod 32003*x0*x1**2
250,5,3,x1**6*x2**12 + 21161 mod 32003*x0**6*x1**5*x2**3
250,6,3,x0**9*x1**8*x2**3 + 12567 mod 32003*x1**7*x2**2
250,7,3,x0**9*x1**7*x2 + 10965 mod 32003*x0**4
250,8,3,x0**12*x1**2 + 18345 mod 32003*x1**2
250,9,3,x0**7*x1*x2**8 + 24056 mod 32003*x0
251,0,3,x0*x1**4*x2**10 + 23559 mod 32003*x0**7*x1**3*x2**2 + 5414 mod 32003*x0**2*x2**3 + 29234 mod 32003*x2**2
251,1,3,x0**4*x2**6 + 13681 mod 32003*x0*x1*x2**7
251,2,3,x0**3*x1**4*x2**2 + 17436 mod 32003*x0*x2**7
251,3,3,x0**7*x1**13 + 29784 mod 32003*x0*x2**6 + 6512 mod 32003*x1
251,4,3,x0**8*x1**7*x2 + 26868 mod 32003*x0**3*x1*x2
251,5,3,x0*x1**2*x2**15 + 20538 mod 32003*x0**10*x1**6*x2
252,0,3,x0**9*x1**2*x2**9 + 18493 mod 32003*x0**12 + 4132 mod 32003*x0**2*x2**4 + 25834 mod 32003*x0**3*x1**2
252,1,3,x0**3*x1 + 10806 mod 32003*x0**2*x2**2 + 20390 mod 32003*x1**2*x2**2
252,2,3,x0*x1**16*x2**2 + 19455 mod 32003*x0**4*x1**5*x2**9 + 19430 mod 32003*x0**5*x1*x2
252,3,3,x0*x1**5 + 29642 mod 32003*x2
252,4,3,x0**4*x2**12 + 21613 mod 32003*x0**3*x1**7*x2 + 6119 mod 32003*x0**2*x1**4*x2**2
252,5,3,x0**7*x1**4*x2 + 18090 mod 32003*x0**2*x1**4*x2**6
252,6,3,x0*x1**13*x2**3 + 21039 mod 32003*x0**3*x1**3*x2**5
252,7,3,x0**4*x2**9 + 6829 mod 32003*x0**10*x2
252,8,3,x1**3*x2 + 12166 mod 32003*x2
253,0,3,x0**11*x1 + 26121 mod 32003*x0**3*x2**5
253,1,3,x0**3*x1**9*x2**5 + 26439 mod 32003*x0**14*x1**2
254,0,3,x0**7*x1**5*x2**8 + 30342 mod 32003*x0**3*x1**2
254,1,3,x0*x1*x2**9 + 24148 mod 32003*x0**8*x1**2 + 18114 mod 32003*x0**2*x1**5*x2**2 + 15896 mod 32003*x0**2*x1**2
254,2,3,x0**18 + 3423 mod 32003*x0**2*x1**5*x2**2 + 25860 mod 32003*x1**2*x2**3
254,3,3,x1**2*x2**9 + 27130 mod 32003*x0**3*x1 + 8186 mod 32003*x1*x2
254,4,3,x0**3*x2**7 + 6552 mod 32003*x1**2
255,0,3,x0**2*x1**3*x2**2 + 6605 mod 32003*x0**2*x1**2
255,1,3,x0**12*x1**2*x2 + 822 mod 32003*x0**6*x1**2
255,2,3,x0**13*x1**4 + 26009 mod 32003*x0**2*x1**5*x2
255,3,3,x0*x1**2*x2**6 + 2533 mod 32003*x1**2*x2
255,4,3,x0**5*x2**5 + 6621 mod 32003*x0*x1*x2**2
255,5,3,x0**9*x1*x2**9 + 7789 mod 32003*x0*x1**8 + 5617 mod 32003*x0**2*x1**3*x2**3
255,6,3,x0**10*x1**3 + 23325 mod 32003*x0**5*x1**2*x2**6 + 12642 mod 32003*x0**2*x2
255,7,3,x0**8*x1**6*x2**4 + 13592 mod 32003*x0*x1**12*x2
256,0,3,x0**2*x1**8 + 19398 mod 32003*x1**2*x2**7 + 27985 mod 32003*x0**3*x1*x2**4
256,1,3,x0**2*x1**13*x2**2 + 3068 mod 32003*x0**7*x1**2*x2 + 7106 mod 32003*x1**2*x2
257,0,3,x0**11*x1**6*x2**3 + 27754 mod 32003*x0**2*x1**9*x2**2
257,1,3,x0**18*x2**2 + 18783 mod 32003*x0*x1**13*x2
257,2,3,x1**11*x2**2 + 18402 mod 32003*x0**4*x1*x2**5 + 268 mod 32003*x2**3
257,3,3,x0*x1**9 + 9623 mod 32003*x0**8*x1
