system_id,poly_index,polynomial
29,7,-0.443403*x6**2*x8*x9-0.29823*x5*x6*x7*x9+1.96711*x5**2*x6*x9+0.158314*x4*x5*x8*x9+1.05198*x4*x5*x7**2-1.47015*x4**2*x7**2-2.80508*x3*x4**2*x8+0.443403*x2*x7*x9**2-0.371857*x2*x6*x8**2+1.47544*x2*x5*x8*x9-1.47544*x2*x4*x6*x8-1.33177*x2*x4**2*x8+0.158314*x2**2*x7**2+0.29823*x2**2*x4*x5-1.33177*x1*x6*x8**2+0.12495*x1*x3*x4*x8+2.80508*x1**2*x8*x9+2.80508*x5**2*x6-2.80508*x4*x6*x7+0.443403*x4*x5*x7-0.371857*x3*x6**2-0.706964*x3*x4*x5-2.80508*x2*x4*x5-1.96711*x2*x3*x4-x1*x6*x7+x1*x4*x7-1.47544*x7*x8-1.96711*x6*x9+1.96711*x6*x7+2.80508*x5*x7-2.80508*x4*x8-0.700499*x4*x6-2.80508*x3*x5+0.519673*x2*x7-2.80508*x1*x8-0.706964*x1*x5+1.96711*x1*x4-2.80508*x1*x2-0.628155*x1**2+0.12495*x9-1.96711*x8-1.05198*x7-0.978953*x6-0.706964*x5+1.33177*x4+2.80508*x3+0.443403*x2+1.33177*x1+0.12495;
29,8,-0.110727*x6*x7*x8**2+1.34268*x4*x8**2*x9+x4**2*x7*x9+0.491933*x3*x8**2*x9-0.0115933*x3*x5*x6*x8-0.0115933*x2*x6*x7*x9+1.34268*x2*x5*x8**2+0.215344*x2*x5*x7*x9+1.19162*x2*x5**2*x9-0.0115933*x2*x4*x7*x9-0.352472*x2*x3*x4*x5-2.31748*x2**2*x3*x6+1.05213*x1*x6*x8**2-0.228827*x1*x4*x5*x7-1.10859*x1*x4**2*x9-x1*x2*x5*x7-1.10859*x1**2*x4*x5-0.491933*x6*x7*x8-0.110727*x4*x9**2+1.34268*x4*x5*x9-x3*x7*x8+0.228827*x3**3+1.10859*x1*x9**2-0.736836*x1*x8*x9+0.352472*x1*x5*x8-0.503294*x1*x3*x6-1.10859*x1**2*x6+2.31748*x8*x9+x8**2+0.110727*x7*x8+0.0231865*x7**2-0.215344*x6*x8-0.956718*x5*x8+0.736836*x4*x9+0.110727*x4*x8+0.956718*x4*x5+0.0115933*x3*x8+0.0115933*x2*x7-0.228827*x2*x4+0.956718*x1*x7-0.215344*x1*x5+1.21914*x1**2+0.110727*x9-0.0231865*x8-2.31748*x7-0.113285*x6+0.352472*x5+0.215344*x2-2.31748;
29,9,0.189466*x6*x7*x9**2+0.707826*x4*x5*x8*x9-0.470242*x3*x4**2*x9-0.0964081*x3**2*x8*x9-0.125254*x2*x7*x9**2-0.470242*x2*x6*x8*x9-1.18095*x2*x6*x7**2-0.707826*x2*x5*x7*x8+0.470242*x2*x5*x6*x9-0.707826*x2*x4*x7**2-0.161892*x2*x4*x6*x9+0.0670545*x2*x3*x4*x8-0.410036*x2**2*x4*x6+0.250509*x1*x5*x6**2+0.417952*x1*x3*x4*x6-0.0552819*x1*x3**2*x7+0.470242*x1*x2*x7**2+0.0670545*x1*x2*x3*x8-1.18095*x6*x7*x8-0.0187928*x6*x7**2-0.0187928*x2*x8**2+x2*x4*x6+0.707826*x2*x3*x6-0.0187928*x1*x7*x8+0.417952*x1*x6*x9+0.0644641*x1*x6*x8-0.0644641*x1*x5*x9+0.707826*x1**2*x2+0.0187928*x6*x7-0.0644641*x5*x9-0.250509*x5*x7-0.125254*x5*x6-0.274174*x5**2-0.125254*x3*x4+0.125254*x2*x9+0.277665*x2*x6-x2*x3+0.0187928*x1*x7+0.145117*x1*x3-0.707826*x9-0.125254*x8-0.0562106*x7-0.125254*x6+0.0187928*x5-0.707826*x4-0.194885*x3+0.707826*x2+0.125254*x1-0.274174;
30,1,20.0*x2*x7+18.0*x10+16.0*x4;
30,2,180.0*x7+180.0*x3+855.0*x2;
30,3,7.0*x3*x4+8.0*x4;
30,4,210.0*x8+210.0;
30,5,-280.0*x1*x10-280.0*x1*x8-44.0*x8-52.0*x3+44.0*x1;
30,6,36.0*x2*x7-33.0*x1*x7+27.0*x3+30.0*x1;
30,7,375.0*x7*x8-80.0*x4*x6+70.0*x2*x7-80.0*x1*x7-55.0*x6-375.0*x3;
30,8,170.0*x8*x9-102.0*x5*x8-480.0*x1*x7+78.0*x1*x5-170.0*x1*x3+90.0*x1**2;
30,9,-152.0*x3*x5-720.0*x3**2-720.0*x9+720.0*x5;
30,10,144.0*x6*x8-105.0*x6*x7+595.0*x3*x7+105.0*x10-144.0*x7;
31,1,-200.0*x4**3-200.0*x2*x4**2-200.0*x4**2-1.0;
31,2,-100.0*x3**2+100.0*x4-9.9*x2-110.1;
31,3,-180.0*x1**2*x4+x4**2-180.0*x1**2+180.0;
31,4,90.0*x2**2-20.0*x1**2+90.0*x2+20.0;
32,1,-x7**2+x8-1.0;
32,2,-x5**2-x3+1.0;
32,3,x4**2-x3-1.0;
32,4,-x4**2+x6-1.0;
32,5,4.0*x7*x8**2-8.0*x4**2*x6+8.0*x3*x7*x8-48.0*x2*x7*x8-24.0*x2*x6*x8-16.0*x2*x3*x4+24.0*x2**2*x7+8.0*x2**2*x4+24.0*x7*x8+16.0*x6*x7-12.0*x4*x8+8.0*x4*x7+8.0*x3*x8+8.0*x3*x6-16.0*x2*x8+8.0*x2*x7-8.0*x2*x6+24.0*x2*x3+12.0*x7-8.0*x4+16.0*x2+12.0;
32,6,-8.0*x3*x5*x7-28.0*x3*x4**2+16.0*x2*x5*x7-8.0*x2*x3*x7-32.0*x2*x3*x5+32.0*x2**2*x4-32.0*x1*x5*x7-12.0*x1*x3*x5+8.0*x1*x3**2+86.0*x4*x7-8.0*x4**2+16.0*x2*x7+112.0*x2*x5-8.0*x2*x3+8.0*x1*x7+16.0*x1*x4-16.0*x1*x3-8.0*x1*x2-16.0*x7-12.0*x5+16.0*x4+16.0*x1+16.0;
32,7,19798.0*x7*x8**2-5390.0*x5**2*x7+1764.0*x4*x7*x8-4788.0*x4**2*x6+1960.0*x3*x5*x6+980.0*x3*x4*x8-1764.0*x3*x4*x7+8330.0*x3**2*x6-980.0*x3**2*x4+1960.0*x2*x6**2+6860.0*x2*x5**2-2268.0*x2*x3*x7+280.0*x2*x3*x5+4900.0*x2**2*x3+1960.0*x1*x5*x8-8330.0*x1*x4*x5+280.0*x1*x2*x6+1400.0*x1**2*x5+1960.0*x6*x8+56.0*x6*x7+6860.0*x5*x8+6860.0*x5*x7-10094.0*x4*x6+56.0*x4*x5+6860.0*x3*x8-980.0*x3*x7+1400.0*x3*x6+1960.0*x3*x5+1764.0*x2*x8-6860.0*x2*x3+1400.0*x1*x7-1960.0*x1*x5-6860.0*x1*x2-4900.0*x8+1764.0*x7+56.0*x6-1400.0*x5+980.0*x3-4900.0*x2+2268.0*x1-2268.0;
32,8,280.0*x8**2-280.0*x5*x8-280.0*x2*x8-240.0*x2**2+391.0;
33,1,-0.767719*x3**2*x4+0.328203*x2*x3*x4+0.328203*x1*x3**2+0.0479608*x4**2+0.328203*x2*x4+0.328203*x1*x3-0.328203*x1**2-1.76772*x2-0.328203*x1+0.767719;
33,2,0.3301*x1*x3**2-0.890584*x2*x4-0.669877*x2*x3-0.3301*x1*x4-0.3301*x1*x3-0.671775*x1*x2+0.3301*x1**2-0.829152*x3-1.3301*x1-0.890584;
33,3,-0.109395*x2*x3*x5-0.548909*x1*x2*x5-0.892482*x3*x5+0.548909*x2*x3+0.767719*x2**2-0.328203*x1*x3+0.892482*x5+0.892482*x3+0.767719*x2-0.548909*x1;
33,4,-0.890584*x3*x4**2+0.3301*x2*x3*x4+0.3301*x1*x3*x4+0.3301*x1*x2*x4+0.890584*x1*x2**2-0.890584*x4**2-0.3301*x3*x4+0.890584*x1*x4+0.452966*x3-0.671775*x1;
34,1,0.508489*x6*x7*x8*x9+0.467367*x6**3*x9-0.769299*x5*x6*x8*x10+0.365479*x5**2*x9*x10+0.32688*x4*x6*x7*x10-0.581047*x4**2*x6*x8+0.0584457*x3*x7*x8*x10-0.0584457*x3*x6*x7*x10-0.166889*x3*x4*x9**2-0.377061*x3*x4*x8*x10+0.75959*x3*x4*x7*x9+0.508489*x3*x4*x7*x8-0.482068*x3*x4*x6*x7+0.377898*x3**2*x5*x10+0.377898*x3**3*x7-1.06506*x2*x9*x10**2+0.231946*x2*x7*x8*x10+0.194661*x2*x4**2*x10+1.15574*x2*x3*x8*x9+1.02034*x2*x3*x4*x9-0.11368*x2*x3**2*x9+0.482068*x2**2*x7*x9+0.842683*x2**2*x7*x8+0.266367*x2**2*x5*x6+0.482068*x1*x7*x9*x10-0.581261*x1*x4**2*x6-0.120343*x1*x3*x4*x7-0.581047*x1*x3**3+0.0584457*x1*x2*x6*x9-1.15574*x1*x2*x3*x9-0.430912*x1**2*x3**2-1.05166*x7*x8*x9+0.166889*x6*x10**2-1.13714*x4*x10**2-1.73884*x4*x7*x8+0.648957*x3*x8*x10-0.75959*x3*x7**2+0.229293*x3*x5*x10+0.482068*x3**2*x5+1.56146*x2*x5*x10+0.306996*x2*x5*x9+1.15574*x2**2*x9-0.467367*x1*x8*x9-0.377061*x1*x7*x9+0.665595*x1*x6*x8+1.56146*x1*x4*x6-0.266367*x1*x3*x7-0.485961*x1*x3*x4+0.32688*x1**2*x5-0.0429214*x1**3+1.27789*x7*x8+0.12797*x7**2+0.234045*x6*x8-0.842683*x6*x7+0.573386*x4*x9+0.581047*x4*x8-0.908627*x4*x7-0.219489*x3*x8-0.374405*x3*x6-0.231946*x3**2+0.75959*x2*x10-1.70705*x2*x4+1.27789*x2*x3-1.73884*x1*x8+1.28989*x1*x5+1.70771*x1*x3-1.70705*x10-0.0156363*x9+0.289766*x8+0.327229*x7+0.715304*x6-0.482068*x5-0.581047*x4+0.691709*x3+1.81633*x2+0.394895*x1;
34,2,-1.02574*x6*x9*x10**2+0.902119*x6**2*x7*x8-2.57419*x4*x7**2*x8-1.41261*x4*x5*x7*x10-0.446456*x4*x5**3-2.50066*x4**2*x6*x9+0.658874*x3*x5*x6*x9-0.658874*x3*x5**2*x7+0.667762*x3**2*x9*x10+0.413774*x2*x4**2*x5+0.520259*x2**2*x4*x5-1.41261*x1*x8**2*x10-1.16747*x1*x5*x6*x8+0.0754244*x1*x5*x6**2+1.05714*x1*x5**2*x9-0.578003*x1*x4*x5*x10-3.02034*x1*x4*x5*x6-0.432148*x1*x3*x4*x10-0.145555*x1*x3*x4*x7-0.940454*x1*x3**2*x4+0.827248*x1*x2*x5*x6-1.41261*x1*x2*x4*x10+0.397215*x1**2*x7*x10-0.207505*x1**2*x3*x6+0.638247*x6*x10**2+0.514859*x5**3-0.529162*x4*x6*x8-1.74095*x4**2*x10-0.978158*x4**3-0.515905*x3*x8*x10+0.653427*x3*x6*x8+0.514859*x3*x5*x9-0.433746*x3*x4*x7-0.446456*x3*x4*x5+0.902119*x3**2*x8+0.651152*x2*x7*x10-0.206146*x2*x7*x8-0.598334*x2*x4*x10+0.900547*x2*x4*x7+0.653427*x2*x3*x8-0.478256*x2*x3*x6-0.570774*x2**2*x6-0.446456*x1*x6*x9+1.02574*x1*x6*x8-0.942806*x1*x6**2-3.02034*x1*x3*x5-0.902119*x1**2*x2+0.6151*x8*x10-1.74095*x8*x9+0.940454*x6*x9+1.69461*x6*x8-0.0925178*x5*x9+0.0967655*x5*x7+0.658874*x5*x6+2.57419*x4*x8-0.0933758*x3*x9+0.351902*x3*x8+0.40273*x3*x5+2.50066*x3*x4+0.432148*x2*x7-1.03204*x2*x6-0.138445*x2*x4-0.797251*x2*x3+0.978158*x1*x9+0.827248*x1*x8-0.651152*x1*x2-0.653427*x1**2-2.57419*x10-0.718935*x8+0.653427*x7-0.351902*x6-1.41261*x5+1.69461*x4+0.127056*x3+0.349589*x2+0.432148*x1;
34,3,-0.713545*x8**2*x9*x10-0.0967323*x6*x8**2*x10-2.24393*x6**2*x7*x8+0.250458*x4*x5*x7*x10+0.208165*x3*x6*x8*x9-0.123669*x3*x4**3+0.700205*x3**2*x5*x6-0.316762*x3**3*x10-0.0647244*x2*x5*x8*x10+0.530652*x2*x4*x6*x9-0.416152*x2*x4*x6**2+0.554717*x1*x6*x7*x8-1.25273*x1*x4*x6*x9-0.102846*x1*x3*x6*x7+1.48244*x1*x3*x4*x7+0.316762*x1*x2*x6*x7-1.60311*x1*x2*x5*x9+0.243251*x1*x2*x5*x7+0.102846*x1*x2*x4*x10+0.475489*x1**2*x8*x9+1.48354*x8**2*x10-2.24393*x7*x9*x10+0.804389*x7*x8*x9+2.00134*x5*x7**2-0.356161*x5*x6*x9-0.157346*x5**2*x8-0.713545*x4*x9*x10-0.475489*x4**2*x9+1.13502*x3*x7*x9-0.444643*x3*x6*x10+0.243251*x3*x5*x9+0.416152*x3*x4*x9-0.350892*x2*x7*x8+0.742139*x2*x6*x7-0.446248*x2*x5*x8-0.218098*x2*x3*x10-0.291585*x2**2*x6+0.713545*x1*x10**2-0.0262285*x1*x7*x8-0.475489*x1*x5*x8+0.804389*x1*x4*x7+1.60311*x1*x4*x5-0.942338*x1*x3*x4+0.804389*x1*x3**2-0.446248*x1*x2*x9-0.0967323*x1*x2*x8-0.54792*x9**2-1.60311*x7*x10+0.458742*x7*x9-0.403891*x6*x9-0.713545*x6**2+0.301045*x5*x10-1.36509*x5*x8-1.25273*x5*x6+1.4227*x4*x10-1.23091*x4*x8+1.16528*x4*x6-0.0647244*x3*x9-0.347415*x3*x7-0.218098*x2*x10+0.0954784*x2*x9+0.0664194*x2*x8+1.4227*x2*x3-0.347415*x1*x10-1.48354*x1*x9-1.86373*x1*x4+0.238319*x1*x3+0.854553*x1*x2+0.554717*x10-0.700205*x9+0.0967323*x8-1.25273*x7+0.0505869*x6+0.764391*x5-0.194616*x4+1.13502*x1;
34,4,-1.13569*x7**2*x8*x9-0.243828*x5**2*x6*x9+1.43326*x4*x9**2*x10+0.421007*x3*x8*x9*x10-2.06777*x3*x7*x9**2-1.2221*x3*x6*x8*x10+0.451093*x3*x4*x8*x9+0.211986*x3**2*x7*x10-0.0182908*x2*x8*x9**2-0.649216*x2*x7*x8*x10+0.43319*x2*x5*x6*x7-1.80929*x2*x4*x6*x9-2.0514*x2*x3*x4*x6-1.13569*x2**2*x10**2+1.13176*x2**2*x4*x8-0.237694*x1*x4*x6*x8-0.762977*x1*x4*x5*x6-1.32555*x1*x3*x4*x9+0.315427*x1*x2*x4*x5-2.06777*x8*x9*x10-0.126854*x8**2*x10+1.32555*x7*x10**2+0.365829*x7*x8*x9+0.043116*x6**2*x9+1.32555*x5*x7*x9+2.06777*x5*x6*x8+0.906316*x4*x6*x10-1.6525*x4**2*x6+2.0514*x3*x10**2+1.39245*x3*x7*x9+1.80497*x3*x6*x7+0.649216*x3*x5*x8-0.640217*x3*x4*x10-0.906316*x3*x4*x9-0.72561*x2*x8*x10+0.237694*x2*x8**2+0.0164771*x2*x5*x10-0.662487*x2*x5*x9-2.77756*x2*x4*x9+1.32555*x2*x4*x5+0.126854*x2*x3*x6-0.662487*x2*x3*x4+1.80929*x2**2*x8+0.906316*x1*x5*x6+0.428144*x1*x4*x8-0.0039405*x1*x3*x9-1.2221*x8*x10-0.102738*x8*x9-0.273987*x7*x8-0.273987*x5*x10+0.849235*x5*x9-0.451093*x5*x7-0.487195*x5**2-0.72561*x4*x10+1.55697*x4*x8-0.72561*x4*x7-0.348266*x4*x5-0.211986*x3*x8-0.421007*x3*x7-0.102738*x3*x5+0.972105*x3*x4+0.09334*x2*x8+0.361964*x2*x6-0.451093*x2*x4-0.428144*x1*x10+0.389923*x1*x4-0.458293*x1*x3-0.0182908*x10+1.55877*x9+1.03863*x8+1.54048*x7-2.0514*x5-0.906316*x4+0.766939*x3+0.368729*x2+0.542231*x1;
34,5,0.600257*x8*x9*x10**2+0.0427615*x5*x9**3+0.296337*x5*x7*x8*x9+0.137697*x4*x8*x10**2+0.220613*x4*x7**2*x8-0.543299*x4*x6*x10**2-0.821692*x4*x5*x7*x9-0.180206*x4*x5*x6*x9+0.0932756*x3*x9**2*x10+1.36499*x3*x8**3-0.531384*x3*x5*x9**2+1.67616*x3*x5**2*x6-0.124543*x3*x4*x5*x8-2.09213*x3**2*x9*x10+1.67616*x3**2*x5*x6+0.416252*x2*x6*x7*x8-0.267948*x2*x4*x6*x8-0.104236*x2*x4**2*x9-0.107681*x2*x3**2*x6+1.56443*x1*x6*x7*x10+0.0164114*x1*x4*x6*x9+0.0155848*x1*x3*x7**2-2.09213*x1*x2*x3*x9-0.323608*x7*x8*x10-0.512032*x7*x8*x9+1.56443*x5*x7*x10-0.478426*x5**2*x7+0.104236*x4*x5**2+0.416252*x4**2*x10+1.54733*x3*x6*x10+0.180206*x3*x6*x7-2.56552*x3*x5*x9-0.400831*x3*x5*x8+1.3462*x3**3-0.932207*x2*x10**2-0.516979*x2*x7*x9-0.35831*x2*x7**2+0.174246*x2*x4*x10-1.3462*x2*x4*x7-0.526768*x1*x5*x7-0.107681*x1*x3*x8-0.0164114*x1*x3**2+1.26021*x1*x2*x10-0.180206*x1*x2*x9-1.12232*x1*x2*x6+0.108131*x1*x2*x4+0.0633797*x1**2*x6+1.56443*x8*x9+0.131184*x7*x9+0.587516*x6*x10-0.103649*x6*x7-1.54733*x5*x9-1.33375*x4*x8+0.07438*x3*x9-2.09213*x3*x6+0.296337*x3*x4-0.131184*x2*x10+1.16095*x2*x9+1.52895*x2*x8-0.531384*x2*x4+1.36499*x1*x10+0.206765*x1*x8-0.0760067*x1*x6-0.174246*x1*x5+1.54733*x1*x3-0.300804*x1*x2+0.180206*x10+0.526768*x9+0.0155848*x8+0.526768*x7-2.56552*x6-0.107681*x5-0.206765*x4+1.81618*x3+0.139488*x2+1.33375*x1;
34,6,0.531671*x6**2*x8*x10-0.155744*x6**2*x8*x9-0.033136*x5*x8*x9*x10+0.999576*x4*x6*x8*x9-1.55496*x3*x8**2*x9+1.61362*x2*x6*x10**2-0.0406719*x2*x5*x7*x8-0.721387*x2*x4*x5*x10+1.58313*x2*x3*x7*x9+0.123388*x2**3*x9-0.831019*x1*x7**2*x9+0.406984*x1*x5*x6*x9+0.0236259*x1*x3*x6*x9+0.112214*x1*x2*x5*x6+0.155744*x1*x2*x3*x10-0.531671*x1*x2*x3*x8+0.00550361*x1**2*x6*x10-1.55496*x1**2*x6*x7+0.955053*x1**2*x5*x9+1.30431*x6*x9*x10+0.812357*x5*x9*x10-0.123388*x5*x9**2-0.531671*x5*x8**2+1.15862*x5*x7*x10+0.406984*x5**2*x8+1.16344*x4*x7**2-1.30375*x4*x6*x7+0.879811*x4*x5*x8+0.00550361*x4*x5*x7+0.191628*x3*x7*x8-0.112214*x3*x6*x10-0.543744*x3*x6*x7-1.09389*x3*x5*x8+1.61362*x2*x8*x9+0.0772618*x2*x6*x7+1.11268*x2*x4*x8+0.0406719*x2*x4*x5-0.112214*x2*x3*x4-0.0611151*x1*x7*x10-0.0536358*x1*x6*x7+0.0772618*x1*x3*x6-0.721387*x1*x2*x5-0.0772618*x1**2*x9-0.0457911*x9*x10-0.955053*x8*x10+1.30375*x8*x9+0.0995239*x7*x8-0.00799683*x6*x8+2.52715*x6*x7+0.282266*x6**2+1.30431*x5*x9+0.0536358*x5*x7-0.751008*x5**2-0.812357*x4*x10+1.61362*x4*x7-0.845111*x4*x6+0.751008*x4*x5+1.56194*x3*x9-0.091369*x2*x10-0.132325*x2*x8-0.0292851*x2*x7+1.61661*x2*x6-0.999576*x2*x5+0.395355*x1*x5-0.0406719*x1*x3+0.155744*x1*x2-1.09389*x10-0.676969*x9+0.0536358*x8+0.406984*x7-0.123388*x6+0.00550361*x5+0.676969*x4-0.0995239*x3+0.831019*x2+0.955053*x1;
34,7,0.286335*x6*x8*x9**2+0.385416*x6**3*x9-0.439463*x5*x7*x10**2+0.12849*x4*x5*x9*x10+1.12985*x4*x5*x7*x8+0.2104*x3*x5*x7*x9-0.270932*x3**2*x7*x10-1.59143*x3**2*x5*x7-0.176491*x2*x5*x7**2-0.0327792*x2*x4*x5*x6+2.03952*x2*x3*x9*x10-0.546166*x2*x3*x4*x5-1.30944*x2*x3**2*x5+0.560864*x1*x7*x9*x10+1.23609*x1*x5*x8*x10+0.347118*x1*x5*x7*x10+0.385416*x1**2*x4**2-0.0314636*x1**2*x2*x10+1.11189*x7*x9*x10+0.286166*x5*x8*x9+1.11189*x5*x7*x10-1.3115*x5*x6*x10-0.790785*x4*x8*x9+0.253306*x4*x6*x8+0.495573*x3*x9*x10-0.270932*x3*x8*x10+0.560905*x3*x7*x10+0.2104*x3*x7*x8-0.495573*x3*x6*x10+0.12849*x3*x6*x8+0.002055*x3*x5*x6-2.09467*x3**2*x5-0.347118*x2*x10**2+0.0327792*x2*x7**2-0.2104*x2*x6*x8+0.348173*x2*x4*x10-0.12849*x2*x4*x6+0.278945*x1*x8*x9-0.254843*x1*x7*x9+1.15492*x1*x6*x8+1.3115*x1*x4*x8-0.541679*x1*x3**2+0.278945*x1*x2*x8-0.144724*x10**2-0.745869*x9*x10-0.483784*x7*x10+0.483784*x7*x8-0.254843*x6*x10-0.483784*x6*x9+0.745869*x6*x8-0.461588*x5*x9+0.357322*x5*x8+0.533177*x5**2+2.09467*x4*x8-0.883987*x4*x6-0.0327792*x4*x5-0.560559*x4**2+1.01797*x3*x8-1.39259*x3*x6-0.738694*x3*x5+1.16612*x3**2-0.905705*x2*x10-1.19675*x2*x3+2.03952*x1*x8-0.348173*x1*x7+0.176491*x1*x6+1.01797*x1*x5+0.357322*x1*x4+0.375431*x1*x3-0.230772*x10-1.26069*x8+0.883987*x7+0.34475*x5+1.59143*x4-0.461588*x3+1.1418*x2;
34,8,-0.605018*x4*x5*x8*x10+0.0303996*x4*x5*x6*x7-1.38235*x4*x5**2*x8-1.81912*x3*x8**2*x10-0.858541*x3*x7**2*x8+0.440032*x2*x6*x9**2-0.651461*x2*x6**2*x7+0.982033*x2*x5**2*x6-0.504397*x2*x3*x7*x10-0.282995*x2*x3*x5*x8-0.309076*x2*x3*x5*x7+0.493966*x2**3*x6-0.914186*x1*x8**3-0.0886822*x1*x5*x7*x8-1.06554*x1*x5*x6*x10+0.586055*x1*x3*x9**2+1.64997*x1*x2*x3*x4-0.0543667*x1*x2**2*x6-0.23441*x1**2*x2*x4-0.943037*x5*x8*x9-0.626115*x5*x6*x9+0.278458*x5**3-0.128673*x4*x7*x10-0.622071*x4*x7*x8-0.196026*x3*x9**2-0.76011*x3*x6*x10+0.619929*x2*x6*x8+0.00363018*x2*x5*x6-0.513701*x2*x4*x9-0.858541*x2*x4*x7-0.641618*x2*x4**2+1.49794*x2*x3*x9+0.122978*x2*x3*x5-0.700349*x1*x9*x10+0.20784*x1*x8*x10-0.636058*x1*x5*x7+0.501077*x1*x5*x6-0.988903*x1*x4*x5-0.23441*x1*x3*x5+0.14144*x1*x3*x4-0.802842*x1*x3**2-0.651461*x1*x2*x7+0.802842*x1**2*x10+0.196026*x8*x9+0.455734*x8**2+0.622071*x7*x8+0.0543667*x6*x9+1.49794*x6*x8+0.700349*x5*x8+0.336499*x5*x7-1.64997*x5*x6+0.440032*x5**2+1.64997*x4*x9-0.588761*x4*x6-0.241723*x4*x5-0.94112*x3*x10-0.700349*x3*x8+0.015998*x3*x4+0.23441*x2*x8+0.037592*x2*x7-0.037592*x2*x5+0.23441*x2*x4-0.501077*x2**2+0.122978*x1*x9-1.64997*x1*x4-0.196026*x1*x2-0.493966*x1**2-0.914186*x10-0.0470235*x9+0.015998*x8+0.326982*x7+0.067353*x6-0.675739*x5-0.615157*x3+0.675739*x2+0.943037*x1;
34,9,1.74848*x7*x8**2*x9+0.570584*x5*x7*x9**2+1.04771*x4*x9**2*x10+1.05049*x4*x5*x8*x10-1.14964*x4**2*x8*x9-0.75265*x3*x7**2*x8+0.162669*x3**2*x6*x10+0.103152*x3**2*x4*x9+1.25117*x3**2*x4*x8+0.558177*x2*x7*x9*x10+1.06591*x2*x6**2*x9-0.41325*x2*x5*x6*x7+0.595817*x2*x4*x8*x10+1.33855*x2*x4*x6*x10-1.04771*x2*x3*x7*x9-0.697523*x2*x3*x6*x8-0.902493*x2**2*x10**2+1.5544*x2**2*x5*x8-1.33855*x1*x9*x10**2-0.845986*x1*x5*x7*x9-0.0856189*x1*x5**2*x6+0.845986*x1*x4*x9**2+0.836429*x1*x4**2*x7-0.151028*x1*x3*x9*x10+1.13799*x1*x3*x7*x8+0.5186*x1*x3*x6*x8+1.85265*x1*x3*x4*x8-0.570584*x1*x2*x4*x6+0.422623*x7**2*x9+0.891836*x6**2*x8-1.25117*x5*x7*x8+1.06591*x5*x6**2-0.0345905*x4*x8*x10-0.595817*x4*x5**2-0.00249167*x3*x8*x9+0.381137*x3*x7*x10+0.393196*x3*x4*x8-0.117002*x3*x4*x6-0.902493*x3*x4*x5+2.9045*x2*x7*x10-1.85265*x2*x5*x10-1.15614*x2*x5*x7-0.41325*x2*x3**2+2.22107*x2**2*x10+2.9045*x1*x6*x7-1.06591*x1*x4*x5+0.103152*x1*x3*x10-0.825594*x1*x2*x10-0.00249167*x1*x2*x5+1.85265*x1**2*x10-0.445614*x8*x10+0.117561*x6*x10+0.0736031*x6*x8+1.50042*x5*x9+0.117561*x5*x6-0.825594*x4*x9+0.0524175*x4*x8-0.0345905*x4*x7+1.4101*x4**2+1.33855*x3*x9+1.17614*x3*x6-0.43633*x2*x8-0.43633*x1*x10-0.202621*x1*x7+0.41325*x1*x6-0.422623*x1*x4-0.393196*x10-1.27533*x9-0.626498*x8+0.394309*x7-0.626498*x6+1.13799*x5+0.532212*x4-0.626498*x3-1.74848*x2-1.33855*x1;
34,10,x10+0.55165*x8+x7-0.933614;
35,1,-2.0*x7+2.0*x6+2.0*x5-2.0*x4-2.0*x3-x2+x1+1.0;
35,2,-2.0*x4*x7-2.0*x3**2-2.0*x2*x4-2.0*x1*x4-x5;
35,3,2.0*x1*x7+2.0*x1*x4+2.0*x6+2.0*x5-x4+2.0*x3;
35,4,2.0*x4*x6+2.0*x4*x5+2.0*x2*x7+2.0*x6+2.0*x5-2.0*x1;
35,5,2.0*x5*x6-x3*x4+2.0*x2*x7+x7-2.0*x5-2.0*x4+x2;
35,6,2.0*x7**2+2.0*x3*x7-2.0*x2*x3+2.0*x1*x5+x1*x3-2.0*x7-2.0*x4;
35,7,-2.0*x4*x6+x2*x7-x2**2-x1*x6+2.0*x7+x6-2.0*x5+x3;
36,1,1.1*x2*x3**2+1.1*x3+x2+1.0;
36,2,-x1*x2**2+x3-x2+1.0;
36,3,-x1*x3**2+x1*x3-x1*x2+1.0;
