system_id,poly_index,polynomial
266,8,x0**6*x1**6 + 13378 mod 32003*x0*x1**6*x2**2
266,9,x0**2*x1**6*x2**12 + 18811 mod 32003*x1*x2**4 + 28647 mod 32003*x2**5
266,10,x2**6 + 3827 mod 32003*x0**2*x1*x2**2
267,1,x0**6*x1**3*x2**8 + 20741 mod 32003*x0**2*x1**3*x2**6
267,2,x0**13*x1**2 + 9866 mod 32003*x1**4
267,3,x1**2*x2**5 + 9354 mod 32003*x0**3*x2**3
267,4,x0**8*x2**8 + 5476 mod 32003*x2**2
267,5,x0**2*x1**2*x2**3 + 12862 mod 32003*x2**5
267,6,x0**2*x1**2*x2**12 + 9058 mod 32003*x0*x2**2
267,7,x0*x1**15 + 24244 mod 32003*x1**3*x2**6
267,8,x1**7*x2**10 + 863 mod 32003*x0**4*x2**9
267,9,x0**6*x1**5*x2**8 + 27455 mod 32003*x0**4*x1**2*x2**2 + 31118 mod 32003*x1**3
267,10,x0**6*x1**6 + 6505 mod 32003*x0**2*x1**5
268,1,x0**11*x1**6 + 5275 mod 32003*x0**6*x1**2 + 30664 mod 32003*x1**2*x2**3 + 24946 mod 32003*x0**2*x2
268,2,x0**2*x1**14 + 24454 mod 32003*x0*x1**5*x2**7
268,3,x0 + 10577 mod 32003*x1
268,4,x0**11*x1**8 + 20058 mod 32003*x0**6*x1**9*x2**3
268,5,x1**18 + 10344 mod 32003*x0**13*x2
268,6,x0**6*x1*x2**5 + 6479 mod 32003*x0**2*x2**2
268,7,x0**8*x1*x2**9 + 2853 mod 32003*x0**6*x1*x2**3 + 4448 mod 32003*x2**6
268,8,x0**5*x1**2*x2**12 + 10214 mod 32003*x0**13*x1**4 + 19132 mod 32003*x0**8*x1*x2**5 + 2270 mod 32003*x0**3*x1**8*x2 + 24050 mod 32003*x0**2*x1*x2
268,9,x1**13*x2 + 31243 mod 32003*x0*x1**9*x2**3
268,10,x0*x1**3*x2 + 18139 mod 32003*x1*x2
269,1,x0**4*x1**6*x2**6 + 13709 mod 32003*x0*x2**2
269,2,x0**5*x1**2 + 17213 mod 32003*x0*x1**2*x2**2
269,3,x0**3*x1**9 + 6217 mod 32003*x0*x1**2*x2**7
269,4,x0**6*x1**4 + 14801 mod 32003*x0**4*x1*x2**4
269,5,x0**4*x1**7*x2**2 + 4918 mod 32003*x0**4*x1**2*x2**2 + 16927 mod 32003*x1**3
269,6,x0*x1**3*x2**10 + 17548 mod 32003*x0**2*x1*x2**6 + 25388 mod 32003*x0*x1**4
269,7,x0**12*x1**6*x2 + 24045 mod 32003*x0**6*x1*x2
269,8,x0**8*x2**2 + 3890 mod 32003*x0*x1**4*x2
269,9,x0**7*x1**8 + 14421 mod 32003*x0**9*x1*x2**3
269,10,x0**18*x1 + 1987 mod 32003*x0**7*x1**2*x2**4
271,1,x1**9*x2**7 + 25293 mod 32003*x0**4*x1**3*x2 + 7127 mod 32003*x2**4
271,2,x0**5*x1**7 + 18236 mod 32003*x0*x1**3*x2**4
271,3,x0**3*x1**2*x2**3 + 9707 mod 32003*x1*x2**3
271,4,x0*x2**8 + 12412 mod 32003*x0**8
271,5,x0*x1**7*x2**11 + 18019 mod 32003*x0**4*x2**8 + 3490 mod 32003*x0**2*x1**4*x2**2
271,6,x0**3*x1**9*x2 + 31039 mod 32003*x0**4*x1**6*x2 + 23304 mod 32003*x0*x1*x2
271,7,x0**4*x1**5*x2**11 + 30918 mod 32003*x0**7*x1**5*x2**2
271,8,x0**4*x1**3*x2**10 + 22786 mod 32003*x0*x1**9*x2**2
271,9,x0*x1**2*x2**8 + 16889 mod 32003*x0*x1**8
271,10,x0**16*x2 + 10197 mod 32003*x1**3
272,1,x0**2*x1**13*x2**2 + 20766 mod 32003*x0**5*x1*x2**9 + 31773 mod 32003*x0*x2**6
272,2,x0**3*x1**6*x2**7 + 19228 mod 32003*x0**3*x1**3*x2**10 + 19652 mod 32003*x1**2*x2**8
272,3,x0**4*x1**5*x2**2 + 20494 mod 32003*x1
272,4,x0**4*x1 + 28457 mod 32003*x2
272,5,x0**14*x1**5 + 12974 mod 32003*x2
272,6,x0*x1**5 + 12049 mod 32003*x1*x2
272,7,x1**6*x2**7 + 19520 mod 32003*x0**2*x1**3
272,8,x0**4*x1**12*x2**2 + 240 mod 32003*x1**10 + 2330 mod 32003*x0*x1**7 + 31909 mod 32003*x1**2*x2**4
272,9,x0**6*x1**3*x2**6 + 5352 mod 32003*x0*x1**4*x2**2
272,10,x0**16*x1*x2**2 + 2051 mod 32003*x0*x2**8 + 24073 mod 32003*x1**5
273,1,x0**9*x1**7 + 27964 mod 32003*x0**10*x1*x2**5 + 21985 mod 32003*x0**5*x1**8*x2**2
273,2,x0**7*x1*x2**11 + 16209 mod 32003*x1**5
273,3,x0**4*x1**9*x2 + 19611 mod 32003*x0**2*x1*x2**7 + 18177 mod 32003*x0*x1**6
273,4,x0**8*x1**6*x2**6 + 30332 mod 32003*x0**5*x1**5 + 31279 mod 32003*x0*x1**9
273,5,x0**8*x1**7*x2 + 11431 mod 32003*x0**6*x1**8
273,6,x0**8*x1*x2**6 + 2138 mod 32003*x1**7*x2
273,7,x1**2*x2**12 + 2330 mod 32003*x0**2*x1**3*x2**5
273,8,x1**13*x2**5 + 2704 mod 32003*x1**7*x2**5
273,9,x0**17*x1*x2**2 + 19935 mod 32003*x0*x1**3*x2
273,10,x0**5*x1**7*x2**7 + 4170 mod 32003*x0*x1**6
274,1,x1**6*x2**3 + 11857 mod 32003*x0**2
274,2,x0**3*x1**9*x2 + 2191 mod 32003*x0**3
274,3,x0*x1**2*x2**15 + 11144 mod 32003*x0**15*x1 + 2493 mod 32003*x1*x2
274,4,x1**2 + 8607 mod 32003*x0
274,5,x0*x1**4*x2**3 + 28799 mod 32003*x1**2
274,6,x0**13*x1*x2 + 1696 mod 32003*x0**3*x1**2*x2**4
274,7,x0**14*x1**3*x2**2 + 14416 mod 32003*x0**5*x1**3*x2**10 + 12230 mod 32003*x0*x1**13
274,8,x0**2*x1**2*x2**3 + 2970 mod 32003*x0*x2**2
274,9,x0**3*x1**3*x2**6 + 20860 mod 32003*x0*x1*x2
274,10,x0**7*x1**3*x2**2 + 7723 mod 32003*x0**6*x1**3*x2 + 30096 mod 32003*x0**5*x1**2
276,1,x0*x1**9*x2**3 + 17614 mod 32003*x0**2*x1**3*x2**4
276,2,x0**13*x1**3 + 1530 mod 32003*x1**2*x2**12 + 2134 mod 32003*x0**3*x1**4*x2**6
276,3,x1**2*x2**16 + 1345 mod 32003*x0**2*x2**5
276,4,x0**2*x1**6*x2 + 18410 mod 32003*x0**2
276,5,x0**2*x1**4*x2**4 + 19274 mod 32003*x0*x1**2*x2
276,6,x1**6*x2 + 3857 mod 32003*x1*x2
276,7,x0**3*x1**10*x2**5 + 24368 mod 32003*x0*x1*x2**9
276,8,x0**9*x1**6*x2 + 19613 mod 32003*x0*x1*x2**13
276,9,x0**14*x2 + 29136 mod 32003*x0**2*x1*x2**7 + 31632 mod 32003*x0**2*x1*x2**5
276,10,x0**4*x2**9 + 15823 mod 32003*x0*x1**3*x2**2
277,1,x0**15*x1**2*x2 + 8461 mod 32003*x0**10*x2**8
277,2,x0**6*x1**5*x2**2 + 9187 mod 32003*x0*x1**5*x2
277,3,x0*x1**15*x2**3 + 609 mod 32003*x0**6*x1**4*x2**8
277,4,x2**16 + 30646 mod 32003*x0*x1**14
277,5,x0**6*x1**4*x2**7 + 24401 mod 32003*x1**6
277,6,x0**3*x1**16*x2 + 20257 mod 32003*x1**5 + 29633 mod 32003*x0*x1
277,7,x0**2*x1**6*x2 + 11029 mod 32003*x2**4
277,8,x1**20 + 26368 mod 32003*x0**4*x1**4*x2**9
277,9,x0**4*x1**9*x2**2 + 29598 mod 32003*x0*x2
277,10,x0**4*x1**2*x2**10 + 25118 mod 32003*x0**3*x2**5
278,1,x1**4*x2**15 + 20218 mod 32003*x1**2*x2**3
278,2,x0*x1**11*x2**7 + 7065 mod 32003*x1**8*x2**11 + 10553 mod 32003*x0*x1**4
278,3,x0**5*x1**4*x2**8 + 27055 mod 32003*x0**6*x1*x2 + 5966 mod 32003*x0*x1*x2**6
278,4,x0**10*x2**6 + 29281 mod 32003*x0*x1**2
278,5,x0*x1*x2**4 + 30277 mod 32003*x0*x1*x2
278,6,x0*x1*x2**4 + 19139 mod 32003*x1*x2
278,7,x0**4*x2**12 + 31528 mod 32003*x0**2*x1**3*x2
278,8,x0**3*x1**6*x2**11 + 17419 mod 32003*x0**3*x1**4*x2**10
278,9,x0*x1*x2**17 + 18056 mod 32003*x0**5*x1**3*x2**9
278,10,x0**6*x2**13 + 27583 mod 32003*x0**6
279,1,x0**5*x1*x2**11 + 13549 mod 32003*x0**4*x2**10
279,2,x0**4*x1**6*x2**5 + 26774 mod 32003*x0**2*x1**3
279,3,x0**11*x2**7 + 17121 mod 32003*x1**4*x2**5 + 22059 mod 32003*x1**8 + 13423 mod 32003*x0**5*x1*x2**2
279,4,x0**4*x1**10*x2**2 + 9213 mod 32003*x0**2*x1**10
279,5,x0**7*x1**3*x2**6 + 29052 mod 32003*x0*x1**6
279,6,x0**2*x1**11*x2**3 + 20352 mod 32003*x0**2*x1**8
279,7,x0**3*x1*x2**11 + 10979 mod 32003*x0**4*x2**4
279,8,x0**3*x1**10 + 20688 mod 32003*x0*x1**3*x2**4 + 17236 mod 32003*x0**2*x1 + 31221 mod 32003*x1
279,9,x1**10*x2**6 + 27024 mod 32003*x1**3*x2**2
279,10,x0**4*x2**5 + 25918 mod 32003*x0*x1 + 966 mod 32003*x1
281,1,x0**3*x1**7*x2**6 + 8376 mod 32003*x1**8*x2
281,2,x2**12 + 28001 mod 32003*x0**5*x1**4*x2**2 + 6721 mod 32003*x0**5*x2**3
281,3,x0**8 + 25026 mod 32003*x0
281,4,x0**2*x1**3*x2**11 + 5879 mod 32003*x0**10*x1**3
281,5,x0**6*x1**5*x2**6 + 16003 mod 32003*x1**5*x2**5 + 25243 mod 32003*x1**2 + 30774 mod 32003*x1*x2
281,6,x0**11*x1*x2**7 + 9984 mod 32003*x0**3*x1**2*x2**7
281,7,x0**6*x1**3*x2**6 + 7732 mod 32003*x0**2*x1**5*x2**2 + 9198 mod 32003*x0**2*x2 + 30238 mod 32003*x0*x1
281,8,x0**10*x2**2 + 1467 mod 32003*x0*x1**6*x2**4 + 31457 mod 32003*x1**3*x2**4
281,9,x2**6 + 2582 mod 32003*x0**2*x1**3
281,10,x0**9*x1**5*x2**5 + 8012 mod 32003*x1**6*x2**12 + 9636 mod 32003*x1**6*x2**3 + 7506 mod 32003*x0**3*x1**2*x2
282,1,x0**3*x1**7*x2**2 + 5240 mod 32003*x0**3*x1**7
282,2,x0**5*x1**2*x2**3 + 19093 mod 32003*x1
282,3,x0**3*x2**7 + 9267 mod 32003*x0**2*x1**2*x2 + 16997 mod 32003*x0*x1*x2
282,4,x0**7*x2 + 9917 mod 32003*x2**2
282,5,x0**5*x1**2*x2**10 + 26074 mod 32003*x1**3 + 30003 mod 32003*x0*x1*x2
282,6,x0**2*x1*x2**5 + 26291 mod 32003*x0*x1**3*x2**2
282,7,x0*x2**10 + 19511 mod 32003*x0**3*x2**3 + 26128 mod 32003*x0*x2
282,8,x0**3*x1*x2**6 + 29920 mod 32003*x0
282,9,x0**10*x1**4*x2**3 + 5919 mod 32003*x0**3*x1**6*x2**2
282,10,x1*x2**8 + 15925 mod 32003*x0**4*x1**2*x2**2
283,1,x1**6*x2**6 + 16909 mod 32003*x0**4*x1**2*x2**5
283,2,x0*x1**6*x2**6 + 26999 mod 32003*x0**9*x1**3 + 3565 mod 32003*x0*x2
283,3,x0**8*x1**3*x2**6 + 30799 mod 32003*x0**7*x1**2*x2**5
283,4,x0**8*x1**4*x2**8 + 2459 mod 32003*x0**6*x1*x2**3
283,5,x0**4*x2**3 + 12018 mod 32003*x0*x1**2*x2**3
283,6,x0**10*x2**6 + 30583 mod 32003*x1**6*x2
283,7,x0*x1**8*x2**7 + 15946 mod 32003*x0**2*x1**3*x2**4
283,8,x0**8*x1**2*x2**7 + 12001 mod 32003*x0*x1**5*x2**5
283,9,x0**6*x1*x2**2 + 13031 mod 32003*x1*x2**5
283,10,x0**3*x1**5*x2**8 + 15761 mod 32003*x0**2*x1**2*x2**4
284,1,x0**2*x1**5 + 28556 mod 32003*x1**3
284,2,x0*x1**16*x2**3 + 27037 mod 32003*x0**9*x1**4*x2 + 13309 mod 32003*x1**4*x2
284,3,x0*x1**2*x2**12 + 24327 mod 32003*x0*x1**2*x2**7 + 27323 mod 32003*x0**6*x2
284,4,x0**11*x1*x2**4 + 23174 mod 32003*x0**3*x1*x2**12 + 13461 mod 32003*x0
284,5,x0**2*x1**3*x2**9 + 22754 mod 32003*x1**2*x2
284,6,x0**6*x1*x2**3 + 27476 mod 32003*x0*x1**5*x2**2
284,7,x0**10*x1**3*x2**2 + 12336 mod 32003*x0**2*x2**4
284,8,x0*x1**3*x2**15 + 15949 mod 32003*x0**7*x1**2*x2**2 + 17166 mod 32003*x0**4*x1**2*x2**4 + 22630 mod 32003*x0**7*x2
284,9,x1**15*x2 + 4214 mod 32003*x0**3*x2**12
284,10,x0**13*x1**2*x2 + 26101 mod 32003*x1**10
286,1,x0**8*x1**4*x2**7 + 21144 mod 32003*x1**15
286,2,x0**3*x1**5*x2**12 + 23912 mod 32003*x0**2*x2
286,3,x1**15*x2**5 + 27215 mod 32003*x0**3*x1**10*x2**4
286,4,x0**11*x1**5*x2**2 + 28270 mod 32003*x1**7*x2**2
286,5,x0*x1**7*x2 + 9900 mod 32003*x0*x2**7
286,6,x0**2*x1*x2**4 + 15322 mod 32003*x2
286,7,x0**13*x1**4 + 739 mod 32003*x2**3
286,8,x0**6*x1*x2**9 + 4939 mod 32003*x0**3*x2**2
286,9,x0**8*x1**9 + 291 mod 32003*x0**4*x1**4*x2**9
286,10,x0*x2**8 + 1928 mod 32003*x0*x1**3*x2**4
287,1,x0**10*x1**2 + 19840 mod 32003*x0*x1**4
287,2,x0**9*x1**8*x2**3 + 12079 mod 32003*x0*x1**4*x2**11 + 7827 mod 32003*x0**2*x2**2
287,3,x0**10*x1**7*x2**3 + 14037 mod 32003*x0*x1**4*x2**14
287,4,x1*x2**3 + 11141 mod 32003*x0**2*x2
287,5,x0**6*x1**11*x2**3 + 23821 mod 32003*x1**7*x2**6
287,6,x0**6*x1**8*x2**5 + 25859 mod 32003*x0
287,7,x0**8*x1**3*x2**6 + 23307 mod 32003*x0**10*x1**4*x2**2
287,8,x0**5*x1**8 + 15770 mod 32003*x1**12 + 17700 mod 32003*x0**2*x2 + 30520 mod 32003*x1
287,9,x0**2*x2**17 + 30224 mod 32003*x0*x1**4 + 6365 mod 32003*x2**5
287,10,x0**5*x1 + 4258 mod 32003*x1**2*x2**2
288,1,x1**5*x2**6 + 12716 mod 32003*x0*x1**3*x2**7 + 21250 mod 32003*x0**3*x2**2
288,2,x0**7*x1**12 + 29899 mod 32003*x0**5*x1**2
288,3,x0*x2**6 + 16644 mod 32003*x0*x1**2*x2**3
288,4,x0*x1**4*x2**14 + 3458 mod 32003*x0**6*x1**6
288,5,x1**2 + 708 mod 32003*x2
288,6,x0**13*x2 + 15747 mod 32003*x0*x1**9*x2**3 + 26885 mod 32003*x0**3*x1**7*x2
288,7,x0**5*x1*x2**2 + 14736 mod 32003*x0**2*x1**2*x2**4
288,8,x0*x1**9*x2**2 + 15603 mod 32003*x0**2*x1**9
288,9,x0**4*x1*x2**3 + 26214 mod 32003*x0**2*x1**2*x2**2
288,10,x0*x2**4 + 3947 mod 32003*x1*x2
289,1,x0**5*x1**11*x2**4 + 1793 mod 32003*x0**2*x1**11*x2**7
289,2,x1**10 + 21103 mod 32003*x1*x2
289,3,x0**9*x1**6*x2**5 + 26067 mod 32003*x0**11*x1*x2**2 + 11106 mod 32003*x0*x2**2
289,4,x0**7*x1**3 + 30891 mod 32003*x0*x1*x2**2 + 3567 mod 32003*x2
289,5,x0*x1**7*x2**2 + 30851 mod 32003*x0**4*x1*x2
289,6,x0**8*x1**2*x2 + 25550 mod 32003*x1**10
289,7,x0**8*x1**5*x2 + 3186 mod 32003*x2**5
289,8,x0**7*x2 + 12196 mod 32003*x1
289,9,x0**4*x1**9*x2**2 + 16562 mod 32003*x0**3*x1**3*x2**6
289,10,x0**5*x1**8 + 18285 mod 32003*x0**2*x1**2
291,1,x1**4*x2**6 + 18143 mod 32003*x1**3
291,2,x0**4*x1**7*x2**3 + 9876 mod 32003*x0**4*x1**3*x2
291,3,x0**12 + 8807 mod 32003*x0**2*x1**5*x2**2
291,4,x0**4*x1*x2**6 + 5203 mod 32003*x0*x2
291,5,x0*x1**2*x2**14 + 2243 mod 32003*x0**5*x2**3 + 8139 mod 32003*x0**2
291,6,x0**7*x1**4*x2**8 + 23645 mod 32003*x0**2*x1**3*x2**2 + 19408 mod 32003*x1*x2
291,7,x0*x1**6*x2**2 + 26418 mod 32003*x2
291,8,x0**8*x1**6*x2**4 + 314 mod 32003*x1**14*x2**2
291,9,x0**3*x1**2*x2**6 + 17198 mod 32003*x0**3*x1**2*x2**2
291,10,x0**13*x2**2 + 20227 mod 32003*x0**8*x1*x2**2
292,1,x1*x2 + 25665 mod 32003*x2
292,2,x1**7 + 11442 mod 32003*x0**2*x1**3*x2 + 5582 mod 32003*x2**6
292,3,x0**3*x1**2*x2**7 + 2355 mod 32003*x1**4*x2**6 + 5945 mod 32003*x0**3*x1*x2
292,4,x0**4*x1**3*x2**9 + 19463 mod 32003*x1**2
292,5,x0**3 + 23674 mod 32003*x0**2*x1
292,6,x0*x2**11 + 21210 mod 32003*x1**8
292,7,x0*x1**10*x2**4 + 4494 mod 32003*x1**3*x2**5
292,8,x0**12*x1*x2**6 + 11466 mod 32003*x1**2*x2**2 + 333 mod 32003*x0**2
292,9,x0**2*x1**9*x2**5 + 6843 mod 32003*x1**2*x2**2
292,10,x0**2*x1**17*x2 + 7116 mod 32003*x1**3*x2 + 135 mod 32003*x0*x1**2
293,1,x0**5*x2**4 + 1311 mod 32003*x0**3*x1**3*x2 + 23167 mod 32003*x0*x1
293,2,x0**4*x1**4*x2**5 + 26620 mod 32003*x0*x1*x2
293,3,x0**5*x1**13 + 12685 mod 32003*x0**5*x1**4*x2
293,4,x0*x1**13*x2**2 + 23669 mod 32003*x1*x2**8
293,5,x1**2*x2 + 351 mod 32003*x2
293,6,x1**5*x2**5 + 27064 mod 32003*x1**3*x2**3
293,7,x1**11 + 15366 mod 32003*x1*x2**9
293,8,x0**11*x2**5 + 28298 mod 32003*x1**6*x2**6 + 20972 mod 32003*x1
293,9,x0**7*x1*x2**9 + 31536 mod 32003*x0**9*x1**5
293,10,x0**2*x1**5*x2**11 + 8125 mod 32003*x0**3*x1**2*x2**6 + 4436 mod 32003*x1**5*x2 + 3826 mod 32003*x0
294,1,x1**9*x2**6 + 25876 mod 32003*x0**4*x1**8 + 27194 mod 32003*x0**3*x1*x2**5
294,2,x0**4*x1**14*x2**2 + 30647 mod 32003*x0*x1**15*x2**3
294,3,x1**9*x2**4 + 21056 mod 32003*x0**2*x2**3
294,4,x0*x1**8*x2**9 + 26338 mod 32003*x0**2*x1**3*x2**2 + 522 mod 32003*x0*x1*x2**2
294,5,x0**9*x1*x2**2 + 27099 mod 32003*x0**3*x1*x2 + 1830 mod 32003*x0
294,6,x0**8*x2**2 + 31760 mod 32003*x0**6*x2**3
294,7,x0**3*x1 + 21406 mod 32003*x1*x2
294,8,x0**4*x1**8*x2 + 205 mod 32003*x1**8*x2**2 + 6469 mod 32003*x0*x1**2*x2
294,9,x1**9*x2**6 + 21957 mod 32003*x2**4
294,10,x0**4*x1**9*x2**3 + 24338 mod 32003*x0**7*x1**5*x2**3
296,1,x0**3*x1**5*x2**11 + 23553 mod 32003*x1**11*x2**4
296,2,x0**7*x1**6*x2**7 + 1229 mod 32003*x0*x1*x2**10 + 343 mod 32003*x0*x1
296,3,x1**14*x2**6 + 78 mod 32003*x0*x1**12*x2**6
296,4,x0**6*x1**8*x2**3 + 31795 mod 32003*x0**2*x1**7*x2
296,5,x0*x1**6*x2**6 + 20675 mod 32003*x0**3*x1**2*x2**6
296,6,x1**2*x2**9 + 3986 mod 32003*x2**3
296,7,x0**12*x1**2*x2**6 + 22980 mod 32003*x0*x1**11*x2**2 + 13192 mod 32003*x0**4*x1**7*x2**2 + 13005 mod 32003*x1**5*x2
296,8,x0**3*x1**2*x2 + 13899 mod 32003*x0**5
296,9,x0**2*x1**2*x2**4 + 1212 mod 32003*x0*x1**2*x2**2
296,10,x0**4*x1**5*x2**6 + 29088 mod 32003*x0**4*x2
297,1,x1**4*x2**8 + 20682 mod 32003*x0**3*x2**5 + 6217 mod 32003*x0*x1**2*x2**2
297,2,x0**13*x2**6 + 9030 mod 32003*x0*x2**4
297,3,x1*x2**7 + 19562 mod 32003*x0*x1**2
297,4,x0**4*x1**4*x2**4 + 18813 mod 32003*x2
297,5,x1**11*x2**7 + 1828 mod 32003*x0**3*x2**10
297,6,x0**11*x1**6 + 22677 mod 32003*x0**3*x2
297,7,x0**10*x1**6 + 5046 mod 32003*x0**3*x1**4*x2**6 + 22394 mod 32003*x1*x2**9
297,8,x0**6*x1**3*x2**3 + 15415 mod 32003*x0*x1**2
297,9,x0**2*x1**2 + 17179 mod 32003*x1*x2**3
297,10,x0**11*x1**4*x2**4 + 5747 mod 32003*x0**3*x1**2*x2**2
298,1,x0**14*x1**3*x2**3 + 31952 mod 32003*x0**2*x1**12*x2**5
298,2,x0**4*x1*x2**3 + 4605 mod 32003*x0**2*x1**3*x2**2 + 27650 mod 32003*x0*x2**5
298,3,x0*x1**12*x2**5 + 16455 mod 32003*x0**6*x1**4*x2**7 + 29345 mod 32003*x0*x1*x2**10
298,4,x0**3*x1**6*x2**4 + 2344 mod 32003*x0*x2
298,5,x1**4*x2**8 + 25466 mod 32003*x0*x2**4
298,6,x0**10*x1**3*x2**3 + 24611 mod 32003*x2**13 + 8761 mod 32003*x0*x1**4
298,7,x0**2*x1**5 + 9413 mod 32003*x1*x2
298,8,x0*x1**9 + 4025 mod 32003*x0**4*x1 + 25742 mod 32003*x0**2*x2
298,9,x0**15*x1*x2 + 7316 mod 32003*x0**8*x2**2 + 25251 mod 32003*x0**4*x2**2
298,10,x0**11*x1*x2**4 + 30554 mod 32003*x1**4*x2**9
299,1,x0**2*x1**13*x2**5 + 21316 mod 32003*x0**5*x2
299,2,x0**2*x1**7*x2**4 + 183 mod 32003*x0*x1*x2**2
299,3,x0**6*x1**5*x2**3 + 16397 mod 32003*x0*x2**2
299,4,x0**5*x1 + 13972 mod 32003*x1*x2**2
299,5,x0**2*x1**8*x2**10 + 3049 mod 32003*x1**5*x2**5
299,6,x0**6*x1**9*x2 + 21709 mod 32003*x0**9
299,7,x1**15*x2 + 8238 mod 32003*x0**3*x1**5
299,8,x1**10*x2**6 + 6929 mod 32003*x0**8*x1**7
299,9,x0**5*x1**9*x2**6 + 14190 mod 32003*x0**2*x1**8*x2**4 + 14597 mod 32003*x1**4*x2**5 + 7241 mod 32003*x0*x1*x2
299,10,x0**12*x1*x2**7 + 12976 mod 32003*x0**4*x1**6*x2**2 + 10344 mod 32003*x0*x1**2*x2**9 + 9525 mod 32003*x2**5
301,1,x0**6*x1**8 + 8467 mod 32003*x0**2*x1**2*x2**2
301,2,x0**14*x1*x2 + 25804 mod 32003*x1**6 + 694 mod 32003*x0**4
301,3,x0**6*x1**2*x2 + 18941 mod 32003*x0**2*x2**4
301,4,x0**3*x1**9*x2**8 + 5969 mod 32003*x0**3*x1
301,5,x0*x1**9*x2**2 + 22100 mod 32003*x0**4*x1**2*x2**5 + 26481 mod 32003*x0**4*x1*x2**3 + 13835 mod 32003*x0**3*x1**4
301,6,x0**2*x1**2*x2**3 + 22621 mod 32003*x0*x1*x2
301,7,x0**12*x1*x2**4 + 28401 mod 32003*x0*x1**5
301,8,x0**12*x1**2*x2 + 26382 mod 32003*x0**6
301,9,x0**2*x1**11*x2**2 + 1332 mod 32003*x1**3*x2
301,10,x0**4*x1*x2**11 + 7499 mod 32003*x2**2
302,1,x0**2*x1*x2 + 26732 mod 32003*x0*x1*x2**2
302,2,x0*x1**3*x2**14 + 26079 mod 32003*x0**7*x1*x2**4
302,3,x0**11*x1**9 + 7712 mod 32003*x0**13*x1*x2**2
302,4,x0**16*x1*x2**2 + 11679 mod 32003*x0**6*x1**2*x2**9
302,5,x0**16*x1**4 + 7239 mod 32003*x1**8*x2
302,6,x0**9*x1**2*x2**7 + 27277 mod 32003*x0**4*x1*x2
302,7,x0**2*x1**9*x2**9 + 4798 mod 32003*x0
302,8,x0**5*x1**7 + 4245 mod 32003*x0**4*x1*x2**6
302,9,x0**3*x1**12*x2 + 29851 mod 32003*x0**6*x1*x2**6 + 6948 mod 32003*x1**3 + 8771 mod 32003*x1
302,10,x0**2*x1**10*x2**3 + 13963 mod 32003*x0**4*x1**3*x2**8
303,1,x0**5*x1**2*x2**7 + 30619 mod 32003*x0**10*x1**2
303,2,x0**2*x1**6*x2**8 + 28814 mod 32003*x2
303,3,x0**14*x2**4 + 6452 mod 32003*x0**10*x1**2*x2 + 3941 mod 32003*x0**2*x1**9 + 23068 mod 32003*x0**2
303,4,x1**7*x2**11 + 29899 mod 32003*x0**6*x1**7
303,5,x0**10*x1**7*x2 + 2815 mod 32003*x0*x1**16*x2 + 9013 mod 32003*x0*x1*x2**3
303,6,x0**4*x1**3*x2**4 + 19205 mod 32003*x0**4*x1**4*x2**2 + 3267 mod 32003*x0
303,7,x0*x1**3*x2 + 1595 mod 32003*x1*x2**2
303,8,x1**5*x2**8 + 18948 mod 32003*x0**6*x1**3*x2
303,9,x0**9*x1 + 20205 mod 32003*x0*x1**8 + 22370 mod 32003*x0**3*x1*x2**2
303,10,x0**4*x2**2 + 3505 mod 32003*x1*x2**2
304,1,x1*x2**12 + 22109 mod 32003*x0*x1*x2**9
304,2,x1**10*x2**7 + 755 mod 32003*x0**13*x2**3
304,3,x0**6*x1**7*x2**3 + 540 mod 32003*x0**4*x1**6 + 27763 mod 32003*x1**2*x2**3
304,4,x0**3*x1**6*x2**4 + 1065 mod 32003*x0**5*x1**2*x2**3
304,5,x0**6*x1**3*x2**9 + 13130 mod 32003*x0**3*x1**13*x2
304,6,x0**2*x1**4*x2**3 + 21832 mod 32003*x0*x2**2
304,7,x0**4*x1**4*x2**12 + 23670 mod 32003*x1**13*x2**6
304,8,x0**6*x1**4 + 30251 mod 32003*x1*x2**7 + 22280 mod 32003*x0**2*x1*x2**2
304,9,x0**13*x2**7 + 7559 mod 32003*x1**7*x2**7 + 4296 mod 32003*x1**3
304,10,x0*x1**4*x2**11 + 8886 mod 32003*x0**2*x2**2
306,1,x0**4*x2**13 + 11478 mod 32003*x1*x2**5
306,2,x0**9*x1*x2**7 + 25116 mod 32003*x0*x1
306,3,x1**5*x2**8 + 22764 mod 32003*x0**3*x1*x2**9 + 6959 mod 32003*x0**3*x1**3*x2**3
306,4,x0**3*x1**3*x2**12 + 28189 mod 32003*x0**3
306,5,x0*x1*x2**10 + 20833 mod 32003*x0*x2**3
306,6,x0**10*x1**7 + 8309 mod 32003*x0**4*x1**4*x2**7
306,7,x0**2*x1**16 + 31163 mod 32003*x0**13*x1**2*x2
306,8,x0**6*x1**10 + 8048 mod 32003*x0**2*x1**4*x2**2 + 20582 mod 32003*x0*x1**5*x2
306,9,x0**4*x1**11*x2**3 + 20852 mod 32003*x0**5*x1**3*x2**6
306,10,x0**2*x1**4*x2**12 + 9278 mod 32003*x0**3*x1*x2
307,1,x0**8*x1**8*x2**4 + 31569 mod 32003*x1**17*x2**2 + 1359 mod 32003*x0**7*x1**4*x2**4
