system_id,poly_index,polynomial
38,6,29007*x1*x3+17459*x1*x4+8784*x2*x3+16129*x2*x4+15623*x5*x7+31245*x6*x8+26849*x1+3434*x2+21377*x3+24754*x5+15623*x7+13873;
38,7,4510*x1*x3+12292*x1*x4+5659*x2*x3+14353*x2*x4+2675*x5*x7+10660*x5*x8+10672*x6*x7+5350*x6*x8+3929*x1+20083*x2+16975*x4+26388*x5+6875*x6+21303*x7+10660*x8+18374;
38,8,17339*x1*x3+6602*x1*x4+15984*x2*x3+29382*x2*x4+13064*x5*x7+18942*x5*x8+26122*x6*x7+6532*x6*x8+15851*x1+30583*x2+4963*x3+5411*x4+1795*x5+27601*x6+13064*x7+19532*x8+7198;
40,1,15814*t**2+15814*u**2+7907*v**2+24096*v+15814*x**2+15814*y**2+15814*z**2;
40,2,15814*t*u+15814*t*z+15814*u*v+24096*u+7907*x*y+7907*y*z;
40,3,15814*t*v+15814*t*y+24096*t+7907*u**2+15814*u*z+15814*x*z;
40,4,15814*t*u+15814*t*x+15814*u*y+15814*v*z+24096*z;
40,5,7907*t**2+15814*v*x+15814*v*y+15814*v*z+24096*y;
40,6,15814*t+15814*u+7907*v+15814*x+15814*y+15814*z+24096;
41,1,7907*z1**2+1125*z1+7907*z2**2+7907*z3**2+6375;
41,2,7907*z4**2+7907*z5**2+1125*z5+7907*z6**2+6375;
41,3,7907*z7**2+7907*z8**2+2250*z8+7907*z9**2+1125*z9+22628;
41,4,7907*z1*z4+16564*z1+7907*z2*z5+7907*z3*z6+16564*z5+4875;
41,5,7907*z1*z7+16564*z1+7907*z2*z8+7907*z3*z9+1125*z8+16564*z9+26003;
41,6,7907*z4*z7+7907*z5*z8+16564*z5+7907*z6*z9+1125*z8+16564*z9+29003;
41,7,15814*z2+15814*z3+24096*z4+24096*z5+16189*z6+24096*z7+24096*z9+14314;
41,8,7907*z1+7907*z2+15814*z3+15814*z4+15814*z6+16189*z7+7907*z8+24096*z9+19564;
41,9,7907*z1+7907*z3+16189*z4+7907*z5+24096*z6+15814*z7+16189*z8+31253;
42,1,7907*c1**2+7907*s1**2+24096;
42,2,7907*c2**2+7907*s2**2+24096;
42,3,7907*c3**2+7907*s3**2+24096;
42,4,7907*c4**2+7907*s4**2+24096;
42,5,7907*c5**2+7907*s5**2+24096;
42,6,7907*c6**2+7907*s6**2+24096;
42,7,7907*c2*c6+7907*c3*c6+7907*c4*c6+7907*c5*s2*s6+24096*c5*s3*s6+24096*c5*s4*s6+8339;
42,8,7907*c1*c2*s5+7907*c1*c3*s5+7907*c1*c4*s5+7907*c5*s1+8680;
42,9,7907*s2*s5+7907*s3*s5+7907*s4*s5+5086;
42,10,23721*c1*c2+15814*c1*c3+7907*c1*c4+2781;
42,11,23721*c2*s1+15814*c3*s1+7907*c4*s1+10962;
42,12,23721*s2+15814*s3+7907*s4+30275;
43,1,7532*x1*x2+7532*x1+23721*x2+18846;
43,2,23346*x2*x3+7157*x2+7157*x3+22221;
43,3,23721*x3*x4+15439*x3+7532*x4+375;
43,4,15439*x4*x5+15439*x4+23346*x5+4939;
43,5,7907*x5*x6+23721*x5+7157*x6+21471;
43,6,15439*x6*x7+23346*x6+7907*x7+25253;
43,7,7157*x7*x8+23346*x7+7907*x8+20721;
43,8,31628*x8*x9+31628*x8+15439*x9+30503;
43,9,31253*x10*x9+23721*x10+31628*x9+12782;
43,10,23721*x1*x10+16564*x1+7907*x10+7532;
44,1,7907*x1*x2+24096*x1*x3+24096*x4+7907;
44,2,24096*x1+7907*x2*x3+24096*x2*x4+7907;
44,3,24096*x1*x3+24096*x2+7907*x3*x4+7907;
44,4,7907*x1*x4+24096*x2*x4+24096*x3+7907;
46,1,7907*x**2+31628*y**2+375;
46,2,15814*y**2+24096*x;
47,1,7907*x1*x2**2+7907*x1*x3**2+20105*x1+7907;
47,2,7907*x2*x1**2+7907*x2*x3**2+20105*x2+7907;
47,3,7907*x3*x1**2+7907*x3*x2**2+20105*x3+7907;
48,1,7907*x1*x2**2+7907*x1*x3**2+7907*x1*x4**2+20105*x1+7907;
48,2,7907*x2*x1**2+7907*x2*x3**2+7907*x2*x4**2+20105*x2+7907;
48,3,7907*x3*x1**2+7907*x3*x2**2+7907*x3*x4**2+20105*x3+7907;
48,4,7907*x4*x1**2+7907*x4*x2**2+7907*x4*x3**2+20105*x4+7907;
49,1,7907*x1*x2**2+7907*x1*x3**2+7907*x1*x4**2+7907*x1*x5**2+20105*x1+7907;
49,2,7907*x2*x1**2+7907*x2*x3**2+7907*x2*x4**2+7907*x2*x5**2+20105*x2+7907;
49,3,7907*x3*x1**2+7907*x3*x2**2+7907*x3*x4**2+7907*x3*x5**2+20105*x3+7907;
49,4,7907*x4*x1**2+7907*x4*x2**2+7907*x4*x3**2+7907*x4*x5**2+20105*x4+7907;
49,5,7907*x5*x1**2+7907*x5*x2**2+7907*x5*x3**2+7907*x5*x4**2+20105*x5+7907;
50,1,18888*z1**2*z4**2+8652*z1**2*z4+26230*z1*z2*z3*z4+23351*z1*z2*z3+7864*z1*z2*z4+14981*z1*z3*z4+7795*z1*z3+261*z1*z4**2+11790*z1*z4+18888*z2**2*z3**2+24139*z2**2*z3+17022*z2*z3**2+31742*z2*z3*z4+20513*z2*z3+2658*z2*z4;
50,2,18780*z1**2*z4**2+30569*z1**2*z4+26446*z1*z2*z3*z4+1434*z1*z2*z3+6253*z1*z2*z4+19904*z1*z3*z4+26404*z1*z3+28492*z1*z4**2+20305*z1*z4+18780*z2**2*z3**2+25750*z2**2*z3+12099*z2*z3**2+3511*z2*z3*z4+25102*z2*z3+176*z2*z4;
50,3,14397*z1**2*z4**2+14462*z1**2*z4+3209*z1*z2*z3*z4+17541*z1*z2*z3+10466*z1*z2*z4+15027*z1*z3*z4+29762*z1*z3+7927*z1*z4**2+6320*z1*z4+14397*z2**2*z3**2+21537*z2**2*z3+16976*z2*z3**2+24076*z2*z3*z4+9783*z2*z3+16953*z2*z4;
50,4,18718*z1**2*z4**2+27466*z1**2*z4+26570*z1*z2*z3*z4+4537*z1*z2*z3+20261*z1*z2*z4+11704*z1*z3*z4+30400*z1*z3+31913*z1*z4**2+28904*z1*z4+18718*z2**2*z3**2+11742*z2**2*z3+20299*z2*z3**2+90*z2*z3*z4+29620*z2*z3+16458*z2*z4;
51,1,7907*x1**2+7907*x2**2+24096;
51,2,7907*x3**2+7907*x4**2+24096;
51,3,7907*x5**2+7907*x6**2+24096;
51,4,7907*x7**2+7907*x8**2+24096;
51,5,4731*x1*x3+26236*x2*x3+4212*x1+30366*x2+26290*x4+7907*x7+26936;
51,6,31782*x1*x3+26231*x2*x3+7776*x1+18559*x2+30666*x4+5857;
51,7,7907*x6*x8+5767*x1+4731*x2;
51,8,5772*x1+31782*x2+26070;
52,1,7907*w1+7907*w2+24096;
52,2,7907*w1*x1+7907*w2*x2;
52,3,7907*w1*x1**2+7907*w2*x2**2+16064;
52,4,7907*w1*x1**3+7907*w2*x2**3;
53,1,7907*w0+7907*w1+7907*w2+7907*w3+24096;
53,2,7907*w0*b+7907*w1*b+7907*w2*b+7907*w3*b+19955*w1+7907*w2+27862*w3+6085;
53,3,7907*w0*b**2+7907*w1*b**2+7907*w2*b**2+7907*w3*b**2+7907*w1*b+15814*w2*b+23721*w3*b+25979*w1+7907*w2+19580*w3+14115;
53,4,7907*w0*b**3+7907*w1*b**3+7907*w2*b**3+7907*w3*b**3+27862*w1*b**2+23721*w2*b**2+19580*w3*b**2+13931*w1*b+23721*w2*b+29370*w3*b+28991*w1+7907*w2+14685*w3+28923;
53,5,7907*w0*b**4+7907*w1*b**4+7907*w2*b**4+7907*w3*b**4+15814*w1*b**3+31628*w2*b**3+15439*w3*b**3+27862*w1*b**2+15439*w2*b**2+26737*w3*b**2+19955*w1*b+31628*w2*b+26737*w3*b+30497*w1+7907*w2+6026*w3+14166;
54,1,7907*x1+7907*x3+7907*x5+15814*x7+24096;
54,2,7907*x1*x2+7907*x3*x4+15814*x5*x6+15814*x7*x8+15814*x7*x9+16064;
54,3,7907*x1*x2**2+7907*x3*x4**2+15814*x5*x6**2+15814*x7*x8**2+15814*x7*x9**2+16039;
54,4,7907*x1*x2**3+7907*x3*x4**3+15814*x5*x6**3+15814*x7*x8**3+15814*x7*x9**3+25172;
54,5,7907*x1*x2**4+7907*x3*x4**4+15814*x5*x6**4+15814*x7*x8**4+15814*x7*x9**4+26690;
54,6,7907*x5*x6**2+15814*x7*x8*x9+13345;
54,7,7907*x5*x6**4+15814*x7*x8**2*x9**2+24006;
54,8,7907*x5*x6**3+7907*x7*x8*x9**2+7907*x7*x8**2*x9+8007;
54,9,7907*x5*x6**4+7907*x7*x8*x9**3+7907*x7*x8**3*x9+14863;
55,1,7907*u**2+7907*v**2+7907*w**2+24096;
55,2,1125*b+375*a+31628*c+31628*a*b+31628*a*c+31628*b*c+7907*a**2+7532*b**2+6782*c**2+31253*w+15814*u+7157+31253*a*c*u+31253*a*c*w+31253*b*a*v+31253*b*c*v+15814*u*a**2+16564*u*b**2+16564*u*c**2+15814*v*a**2+15814*v*b**2+15814*v*c**2+31253*w*c**2+31253*b*u+31253*c*v+750*a*v+750*b*w+15814*v;
55,3,27172+16564*b+15814*a+31628*a*b*u+15439*c+16564*a*b+16564*a*c+15439*b*c+11733*a**2+27547*b**2+11358*c**2+31628*w+8282*u+31628*b*c*w+31628*a*w+375*c*u+31628*a*c*u+31628*b*c*v+8282*u*a**2+8282*u*b**2+8282*u*c**2+24096*v*a**2+23721*v*b**2+24096*v*c**2+31628*w*c**2+31628*b*u+375*a*v+23721*v;
55,4,16189*b+15814*a+15814*c+15814*a*b+16939*a*c+16189*b*c+11673*a**2+28237*b**2+27862*c**2+31628*w+24471*u+11298+31628*a*c*u+375*a*c*w+375*b*a*v+31628*b*c*v+24471*u*a**2+24096*u*b**2+24096*u*c**2+24096*v*a**2+24096*v*b**2+24096*v*c**2+31628*w*c**2+31628*b*u+375*c*v+375*a*v+31628*b*w+24096*v;
55,5,375*a+375*a*b*u+10793*c+21210*a*b+375*b*c+25267*a**2+9078*b**2+25267*c**2+15814*w+5396*u+375*b*c*w+375*a*w+9078+15814*w*b**2+15814*w*a**2+31628*c*u+5396*u*a**2+5396*u*b**2+5396*u*c**2+7907*v*a**2+8282*v*b**2+7907*v*c**2+15814*w*c**2+8282*v;
55,6,750*b+31628*a*b*u+31253*c+750*a*b+750*a*c+31253*b**2+31253*c**2+15814*w+16189*u+31628*b*c*w+31628*a*w+16189*w*b**2+16189*w*a**2+375*c*u+31628*a*c*u+31628*a*c*w+31628*b*a*v+31628*b*c*v+16189*u*a**2+16564*u*b**2+16564*u*c**2+16189*v*a**2+15814*v*b**2+16189*v*c**2+15814*w*c**2+31628*b*u+31628*c*v+375*a*v+375*b*w+15814*v;
56,1,29177*x1**2+29177*y1**2+29177*z1**2+2439;
56,2,13413*x2**2+13413*y2**2+13413*z2**2+5177*x2+21979;
56,3,12236*x3**2+12236*y3**2+12236*z3**2+21649*x3+11*y3+21468;
56,4,7516*x1*x2+7516*y1*y2+7516*z1*z2+24487*x2+11604;
56,5,18790*x1*x3+18790*y1*y3+18790*z1*z3+1879*x3+440*y3+21705;
56,6,5577*x2*x3+5577*y2*y3+5577*z2*z3+26426*x2+3758*x3+880*y3+11520;
56,7,16981*x3*y2*z1+15022*x2*y3*z1+15022*x3*y1*z2+16981*x1*y3*z2+16981*x2*y1*z3+15022*x1*y2*z3+16685*x2*y1+15318*x3*y1+15318*x1*y2+16685*x3*y2+16685*x1*y3+15318*x2*y3+18514*x2*z1+13489*x3*z1+19181*y2*z1+12822*y3*z1+13489*x1*z2+18514*x3*z2+12822*y1*z2+19181*y3*z2+18514*x1*z3+13489*x2*z3+19181*y1*z3+12822*y2*z3+25382*x1+574*x2+21212*x3+4457*y1+3770*y2+3313*y3+30937*z1+27188*z2+23505*z3+14943;
56,8,25665*x3*y2*z1+6338*x2*y3*z1+6338*x3*y1*z2+25665*x1*y3*z2+25665*x2*y1*z3+6338*x1*y2*z3+25383*x2*y1+6620*x3*y1+6620*x1*y2+25383*x3*y2+25383*x1*y3+6620*x2*y3+23960*x2*z1+8043*x3*z1+27229*y2*z1+4774*y3*z1+8043*x1*z2+23960*x3*z2+4774*y1*z2+27229*y3*z2+23960*x1*z3+8043*x2*z3+27229*y1*z3+4774*y2*z3+20256*x1+12146*x2+15181*x3+21527*y1+21881*y2+21626*y3+15164*z1+6660*z2+10105*z3+15643;
56,9,20030*x2+855;
57,1,29177*x1**2+29177*y1**2+29177*z1**2+2439;
57,2,7907+7907*y1+7907*y2+7907*y3+7907*y4;
57,3,7907*y1+7907*y1*y2+7907*y2*y3+7907*y3*y4+7907*y4;
57,4,7907*y1*y2+7907*y1*y2*y3+7907*y2*y3*y4+7907*y3*y4+7907*y4*y1;
57,5,7907*y1*y2*y3+7907*y1*y2*y3*y4+7907*y2*y3*y4+7907*y3*y4*y1+7907*y4*y1*y2;
57,6,7907*z0**5*y1*y2*y3*y4+24096;
58,1,7907+7907*y1+7907*y2+7907*y3+7907*y4+7907*y5;
58,2,7907*y1+7907*y1*y2+7907*y2*y3+7907*y3*y4+7907*y4*y5+7907*y5;
58,3,7907*y1*y2+7907*y1*y2*y3+7907*y2*y3*y4+7907*y3*y4*y5+7907*y4*y5+7907*y5*y1;
58,4,7907*y1*y2*y3+7907*y1*y2*y3*y4+7907*y2*y3*y4*y5+7907*y3*y4*y5+7907*y4*y5*y1+7907*y5*y1*y2;
58,5,7907*y1*y2*y3*y4+7907*y1*y2*y3*y4*y5+7907*y2*y3*y4*y5+7907*y3*y4*y5*y1+7907*y4*y5*y1*y2+7907*y5*y1*y2*y3;
58,6,7907*z0**6*y1*y2*y3*y4*y5+24096;
59,1,7907+7907*y1+7907*y2+7907*y3+7907*y4+7907*y5+7907*y6;
59,2,7907*y1+7907*y1*y2+7907*y2*y3+7907*y3*y4+7907*y4*y5+7907*y5*y6+7907*y6;
59,3,7907*y1*y2+7907*y1*y2*y3+7907*y2*y3*y4+7907*y3*y4*y5+7907*y4*y5*y6+7907*y5*y6+7907*y6*y1;
59,4,7907*y1*y2*y3+7907*y1*y2*y3*y4+7907*y2*y3*y4*y5+7907*y3*y4*y5*y6+7907*y4*y5*y6+7907*y5*y6*y1+7907*y6*y1*y2;
59,5,7907*y1*y2*y3*y4+7907*y1*y2*y3*y4*y5+7907*y2*y3*y4*y5*y6+7907*y3*y4*y5*y6+7907*y4*y5*y6*y1+7907*y5*y6*y1*y2+7907*y6*y1*y2*y3;
59,6,7907*y1*y2*y3*y4*y5+7907*y1*y2*y3*y4*y5*y6+7907*y2*y3*y4*y5*y6+7907*y3*y4*y5*y6*y1+7907*y4*y5*y6*y1*y2+7907*y5*y6*y1*y2*y3+7907*y6*y1*y2*y3*y4;
59,7,7907*z0**7*y1*y2*y3*y4*y5*y6+24096;
60,1,7907+7907*y1+7907*y2+7907*y3+7907*y4+7907*y5+7907*y6+7907*y7;
60,2,7907*y1+7907*y1*y2+7907*y2*y3+7907*y3*y4+7907*y4*y5+7907*y5*y6+7907*y6*y7+7907*y7;
60,3,7907*y1*y2+7907*y1*y2*y3+7907*y2*y3*y4+7907*y3*y4*y5+7907*y4*y5*y6+7907*y5*y6*y7+7907*y6*y7+7907*y7*y1;
60,4,7907*y1*y2*y3+7907*y1*y2*y3*y4+7907*y2*y3*y4*y5+7907*y3*y4*y5*y6+7907*y4*y5*y6*y7+7907*y5*y6*y7+7907*y6*y7*y1+7907*y7*y1*y2;
60,5,7907*y1*y2*y3*y4+7907*y1*y2*y3*y4*y5+7907*y2*y3*y4*y5*y6+7907*y3*y4*y5*y6*y7+7907*y4*y5*y6*y7+7907*y5*y6*y7*y1+7907*y6*y7*y1*y2+7907*y7*y1*y2*y3;
60,6,7907*y1*y2*y3*y4*y5+7907*y1*y2*y3*y4*y5*y6+7907*y2*y3*y4*y5*y6*y7+7907*y3*y4*y5*y6*y7+7907*y4*y5*y6*y7*y1+7907*y5*y6*y7*y1*y2+7907*y6*y7*y1*y2*y3+7907*y7*y1*y2*y3*y4;
60,7,7907*y1*y2*y3*y4*y5*y6+7907*y1*y2*y3*y4*y5*y6*y7+7907*y2*y3*y4*y5*y6*y7+7907*y3*y4*y5*y6*y7*y1+7907*y4*y5*y6*y7*y1*y2+7907*y5*y6*y7*y1*y2*y3+7907*y6*y7*y1*y2*y3*y4+7907*y7*y1*y2*y3*y4*y5;
60,8,7907*z0**8*y1*y2*y3*y4*y5*y6*y7+24096;
61,1,7907*x1+7907*x1*x2+7907*x2*x3+7907*x3*x4+24096*u5;
61,2,7907*x2+7907*x1*x3+7907*x2*x4+16189*u5;
61,3,7907*x3+7907*x1*x4+8282*u5;
61,4,7907*x4+375*u5;
61,5,7907*x1+7907*x2+7907*x3+7907*x4+7907;
62,1,7907*x1+7907*x1*x2+7907*x2*x3+7907*x3*x4+7907*x4*x5+24096*u6;
62,2,7907*x2+7907*x1*x3+7907*x2*x4+7907*x3*x5+16189*u6;
62,3,7907*x3+7907*x1*x4+7907*x2*x5+8282*u6;
62,4,7907*x4+7907*x1*x5+375*u6;
62,5,7907*x5+24471*u6;
62,6,7907*x1+7907*x2+7907*x3+7907*x4+7907*x5+7907;
63,1,7907*x1+7907*x1*x2+7907*x2*x3+7907*x3*x4+7907*x4*x5+7907*x5*x6+24096*u7;
63,2,7907*x2+7907*x1*x3+7907*x2*x4+7907*x3*x5+7907*x4*x6+16189*u7;
63,3,7907*x3+7907*x1*x4+7907*x2*x5+7907*x3*x6+8282*u7;
63,4,7907*x4+7907*x1*x5+7907*x2*x6+375*u7;
63,5,7907*x5+7907*x1*x6+24471*u7;
63,6,7907*x6+16564*u7;
63,7,7907*x1+7907*x2+7907*x3+7907*x4+7907*x5+7907*x6+7907;
64,1,7907*x1+7907*x1*x2+7907*x2*x3+7907*x3*x4+7907*x4*x5+7907*x5*x6+7907*x6*x7+24096*u8;
64,2,7907*x2+7907*x1*x3+7907*x2*x4+7907*x3*x5+7907*x4*x6+7907*x5*x7+16189*u8;
64,3,7907*x3+7907*x1*x4+7907*x2*x5+7907*x3*x6+7907*x4*x7+8282*u8;
64,4,7907*x4+7907*x1*x5+7907*x2*x6+7907*x3*x7+375*u8;
64,5,7907*x5+7907*x1*x6+7907*x2*x7+24471*u8;
64,6,7907*x6+7907*x1*x7+16564*u8;
64,7,7907*x7+8657*u8;
64,8,7907*x1+7907*x2+7907*x3+7907*x4+7907*x5+7907*x6+7907*x7+7907;
65,1,28446*x1**2+19746*x1+7907*x2;
65,2,7907*x1+28446*x2**2+19746*x2+7907*x3;
65,3,7907*x2+28446*x3**2+19746*x3;
66,1,16189*t**2+15814*u**2+15814*x**2+16189*y**2+15814*z**2+24096;
66,2,16189*t**3+15814*u**3+15814*x**3+16189*y**3+15814*z**3+24096;
66,3,16189*t**4+15814*u**4+15814*x**4+16189*y**4+15814*z**4+24096;
66,4,16189*t**5+15814*u**5+15814*x**5+16189*y**5+15814*z**5+24096;
66,5,16189*t**6+15814*u**6+15814*x**6+16189*y**6+15814*z**6+24096;
67,1,27699*x**2+7907*y**4;
67,2,7907*x**2*z**4+19731*x**2+27937*x*z**4+17012*x+28489*z**4+12578;
67,3,23946*x**6*y**2*z+7907*x**5*y**3+26248*x**5*y**2*z+23871*x**4*y**3+2033*x**4*y*z**2+10015*x**4*z**3+943*x**3*y**3+26973*x**3*y**2*z+24060*x**3*y*z**2+28042*x**3*z**3+7197*x**2*y**3+9494*x**2*y**2*z+28990*x**2*y*z**2+28524*x**2*z**3+5765*x*y**3+13172*x*y**2*z+23693*x*y*z**2+2568*x*z**3+17571*y**3+31987*y*z**2+15322*z**3;
68,1,16189*d*h+24096*e*g;
68,2,31628*b+7157*e;
68,3,375*c*h+8282*d*g+16189*e*f;
68,4,7157*a+8657*c+750*f;
68,5,24471*c*g+375*d*f+8282*e-6*h;
68,6,7157*b+16564*c*f+24471*d+8657*g;
68,7,15439*a+24471*b+7157*d;
68,8,8657*a+7157*c+31253;
69,1,9311*x**4*y**3+13436*x*y**4+24590*x*y**3+26140;
69,2,28628*x**7+910*x**6*y+18750*x**6+23561*x**5*y**2+311*x**5*y+9311*x**4*y**3+10555*x**4*y**2+22413*x**4*y+28628*x**4+26140*x**3*y**4+22413*x**3*y**3+18270*x**2*y**5+14785*x**2*y**4+29858*x**2*y**3+9869*x**2*y**2+192*x*y**6+3407*x*y**5+13436*x*y**4+24590*x*y**3+1029*y**6+23442*y**5+23410*y**4;
70,1,24096*a+23721*x**2+16189*x;
70,2,24096*a*x+7907*a+16189*b+7907*x**3+24096*x**2+16189;
70,3,24096*a+23721*y**2+16189*y;
70,4,24096*a*y+24096*a+7907*y**3+24096*y**2+15814;
71,1,7907*x1**2*x2**2*x3**2*x4**2*x5**2+23721*x1**2+7907*x1*x2*x3*x4*x5+7907*x2**2+7907*x3**2+7907*x4**2+7907*x5**2+7532;
71,2,7907*x1**2*x2**2*x3**2*x4**2*x5**2+7907*x1**2+7907*x1*x2*x3*x4*x5+23721*x2**2+7907*x3**2+7907*x4**2+7907*x5**2+7532;
71,3,7907*x1**2*x2**2*x3**2*x4**2*x5**2+7907*x1**2+7907*x1*x2*x3*x4*x5+7907*x2**2+23721*x3**2+7907*x4**2+7907*x5**2+7532;
71,4,7907*x1**2*x2**2*x3**2*x4**2*x5**2+7907*x1**2+7907*x1*x2*x3*x4*x5+7907*x2**2+7907*x3**2+23721*x4**2+7907*x5**2+7532;
71,5,7907*x1**2*x2**2*x3**2*x4**2*x5**2+7907*x1**2+7907*x1*x2*x3*x4*x5+7907*x2**2+7907*x3**2+7907*x4**2+23721*x5**2+7532;
73,1,3782*y+20721*u+7468*v+3375;
73,2,20721*y+5657*z+28253*t+10532*u;
73,3,5657*y*u+7468*v**2+22596*x+17689*z+13189*t;
73,4,22596*y*z+30128*t*u+24846*x;
73,5,9032*v**3+7907*x*y+15814*z*t;
73,6,9032*u*v+23721*v**2+14721*x;
74,1,31253*x1**2+31253*x1*x2+31253*x1*x3+15814*x1*x4+15814*x1*x5+15814*x1*x6+15814*x1*x7+750*x2*x3+16189*x4*x7+16189*x5*x6+24096*x1;
74,2,31253*x1*x2+750*x1*x3+31253*x2**2+31253*x2*x3+15814*x2*x4+15814*x2*x5+15814*x2*x6+15814*x2*x7+16189*x4*x6+16189*x5*x7+24096*x2;
74,3,750*x1*x2+31253*x1*x3+31253*x2*x3+31253*x3**2+15814*x3*x4+15814*x3*x5+15814*x3*x6+15814*x3*x7+16189*x4*x5+16189*x6*x7+24096*x3;
74,4,15814*x1*x4+16189*x1*x7+15814*x2*x4+16189*x2*x6+15814*x3*x4+16189*x3*x5+31253*x4**2+31253*x4*x5+15814*x4*x6+15814*x4*x7+15439*x4*x8+16564*x5*x8+24096*x4;
74,5,15814*x1*x5+16189*x1*x6+15814*x2*x5+16189*x2*x7+16189*x3*x4+15814*x3*x5+31253*x4*x5+16564*x4*x8+31253*x5**2+15814*x5*x6+15814*x5*x7+15439*x5*x8+24096*x5;
74,6,16189*x1*x5+15814*x1*x6+16189*x2*x4+15814*x2*x6+15814*x3*x6+16189*x3*x7+15814*x4*x6+15814*x5*x6+31253*x6**2+31253*x6*x7+15439*x6*x8+16564*x7*x8+24096*x6;
74,7,16189*x1*x4+15814*x1*x7+16189*x2*x5+15814*x2*x7+16189*x3*x6+15814*x3*x7+15814*x4*x7+15814*x5*x7+31253*x6*x7+16564*x6*x8+31253*x7**2+15439*x7*x8+24096*x7;
74,8,16564*x4*x5+15439*x4*x8+15439*x5*x8+16564*x6*x7+15439*x6*x8+15439*x7*x8+31253*x8**2+24096*x8;
75,1,13253*x1**3+18750*x1*x2+7907*x1+24096;
75,2,9375*x1**2+9680*x2+11073*x4+1875;
75,3,15128*x3**3+16875*x3*x4+7907*x3+24096;
75,4,24439*x3**2+11073*x2+26619*x4+1875;
76,1,7907*x1**2+24096*x1+7907*x2+7907*x3+7907*x4+7907*x5+16939;
76,2,7907*x2**2+7907*x1+24096*x2+7907*x3+7907*x4+7907*x5+16939;
76,3,7907*x3**2+7907*x1+7907*x2+24096*x3+7907*x4+7907*x5+16939;
76,4,7907*x4**2+7907*x1+7907*x2+7907*x3+24096*x4+7907*x5+16939;
76,5,7907*x5**2+7907*x1+7907*x2+7907*x3+7907*x4+24096*x5+16939;
77,1,10576*x2**6+28727*x2**5+3631*x2**4+15337*x1**2*x3+19849*x2**3+131*x2**2+14163*x2+7907;
77,2,3276*x2**5+24741*x2**4+16666*x1**2*x2+17995*x1**2*x3+4459*x2**3+12463*x1*x2+31479*x2**2+25194*x2+16564;
77,3,20420*x1**2+23166*x1*x3+26832*x2+7907;
78,1,7907*x1+15814*x2+15814*x3+15814*x4+15814*x5+15814*x6+15814*x7+24096;
78,2,15814*x4*x3+15814*x5*x2+15814*x6*x1+15814*x7*x2+24096*x6;
78,3,7907*x3**2+15814*x4*x2+15814*x5*x1+15814*x6*x2+15814*x7*x3+24096*x5;
78,4,15814*x3*x2+15814*x4*x1+15814*x5*x2+15814*x6*x3+15814*x7*x4+24096*x4;
78,5,7907*x2**2+15814*x3*x1+15814*x4*x2+15814*x5*x3+15814*x6*x4+15814*x7*x5+24096*x3;
78,6,15814*x2*x1+15814*x3*x2+15814*x4*x3+15814*x5*x4+15814*x6*x5+15814*x7*x6+24096*x2;
78,7,7907*x1**2+15814*x2**2+15814*x3**2+15814*x4**2+15814*x5**2+15814*x6**2+15814*x7**2+24096*x1;
79,1,24096*x1+15814*x8**2+15814*x7**2+15814*x6**2+15814*x5**2+15814*x4**2+15814*x3**2+15814*x2**2+7907*x1**2;
79,2,24096*x2+15814*x8*x7+15814*x7*x6+15814*x6*x5+15814*x5*x4+15814*x4*x3+15814*x3*x2+15814*x2*x1;
79,3,24096*x3+15814*x8*x6+15814*x7*x5+15814*x6*x4+15814*x5*x3+15814*x4*x2+15814*x3*x1+7907*x2**2;
79,4,24096*x4+15814*x8*x5+15814*x7*x4+15814*x6*x3+15814*x5*x2+15814*x4*x1+15814*x3*x2;
79,5,24096*x5+15814*x8*x4+15814*x7*x3+15814*x6*x2+15814*x5*x1+15814*x4*x2+7907*x3**2;
79,6,24096*x6+15814*x8*x3+15814*x7*x2+15814*x6*x1+15814*x5*x2+15814*x4*x3;
79,7,24096*x7+15814*x8*x2+15814*x7*x1+15814*x6*x2+15814*x5*x3+7907*x4**2;
79,8,24096+15814*x8+15814*x7+15814*x6+15814*x5+15814*x4+15814*x3+15814*x2+7907*x1;
80,1,24096*x1+15814*x9**2+15814*x8**2+15814*x7**2+15814*x6**2+15814*x5**2+15814*x4**2+15814*x3**2+15814*x2**2+7907*x1**2;
80,2,24096*x2+15814*x9*x8+15814*x8*x7+15814*x7*x6+15814*x6*x5+15814*x5*x4+15814*x4*x3+15814*x3*x2+15814*x2*x1;
80,3,24096*x3+15814*x9*x7+15814*x8*x6+15814*x7*x5+15814*x6*x4+15814*x5*x3+15814*x4*x2+15814*x3*x1+7907*x2**2;
80,4,24096*x4+15814*x9*x6+15814*x8*x5+15814*x7*x4+15814*x6*x3+15814*x5*x2+15814*x4*x1+15814*x3*x2;
80,5,24096*x5+15814*x9*x5+15814*x8*x4+15814*x7*x3+15814*x6*x2+15814*x5*x1+15814*x4*x2+7907*x3**2;
80,6,24096*x6+15814*x9*x4+15814*x8*x3+15814*x7*x2+15814*x6*x1+15814*x5*x2+15814*x4*x3;
80,7,24096*x7+15814*x9*x3+15814*x8*x2+15814*x7*x1+15814*x6*x2+15814*x5*x3+7907*x4**2;
80,8,24096*x8+15814*x9*x2+15814*x8*x1+15814*x7*x2+15814*x6*x3+15814*x5*x4;
