system_id,poly_index,polynomial
88,13,0.0613272910033801*x11*x22+0.0945410920231372*x11*x23+0.0793744778856648*x11*x24+0.0187275995292419*x11*x25-0.0613347985668647*x11*x26-0.122647067909255*x11*x27+0.0566441763218766*x11-0.0613272910033801*x12*x21+0.0660158412945904*x12*x23+0.119084807355863*x12*x24+0.141829336338518*x12*x25+0.122662091747595*x12*x26+0.0613197747259972*x12*x27+0.103912755419511*x12-0.0945410920231372*x13*x21-0.0660158412945904*x13*x22+0.0981363223025041*x13*x24+0.19848230536285*x13*x25+0.255117683753933*x13*x26+0.226553099089066*x13*x27+0.0992154115829214*x13-0.0793744778856648*x14*x21-0.119084807355863*x14*x22-0.0981363223025041*x14*x23+0.147201299631271*x14*x25+0.277858060931396*x14*x26+0.317519773645382*x14*x27+0.0245006726594114*x14-0.0187275995292419*x15*x21-0.141829336338518*x15*x22-0.19848230536285*x15*x23-0.147201299631271*x15*x24+0.179304191118717*x15*x26+0.302366599377504*x15*x27-0.0992668902554587*x15+0.0613347985668647*x16*x21-0.122662091747595*x16*x22-0.255117683753933*x16*x23-0.277858060931396*x16*x24-0.179304191118717*x16*x25+0.183981873010699*x16*x27-0.217220765130656*x16+0.122647067909255*x17*x21-0.0613197747259972*x17*x22-0.226553099089066*x17*x23-0.317519773645382*x17*x24-0.302366599377504*x17*x25-0.183981873010699*x17*x26-0.264450012984886*x17-0.0793866296075661*x21-0.119072652109299*x22-0.0981045032477805*x23+3.93283605357748e-5*x24+0.147233114329272*x25+0.277870209128634*x26+0.317507614874154*x27+0.0245324895357735;
88,14,0.0713406844524503*x11*x22+0.101894746713401*x11*x23+0.0725919228555626*x11*x24-0.00113261912308242*x11*x25-0.0768863179978937*x11*x26-0.109061791346399*x11*x27+0.070396263166772*x11-0.0713406844524503*x12*x21+0.121014518776515*x12*x23+0.220554583835156*x12*x24+0.20219488165898*x12*x25+0.0286236322874945*x12*x26-0.220343637084719*x12*x27+0.0881961297792858*x12-0.101894746713401*x13*x21-0.121014518776515*x13*x22+0.191877565375177*x13*x24+0.290712932889619*x13*x25+0.171304195197489*x13*x26-0.129712785418193*x13*x27+0.00655660087593419*x13-0.0725919228555626*x14*x21-0.220554583835156*x14*x22-0.191877565375177*x14*x23+0.209242730218869*x14*x25+0.26682494738595*x14*x26+0.112963728335479*x14*x27-0.127891846668245*x14+0.00113261912308242*x15*x21-0.20219488165898*x15*x22-0.290712932889619*x15*x23-0.209242730218869*x15*x24+0.217457968262388*x15*x26+0.312602851836633*x15*x27-0.200918407685917*x15+0.0768863179978937*x16*x21-0.0286236322874945*x16*x22-0.171304195197489*x16*x23-0.26682494738595*x16*x24-0.217457968262388*x16*x25+0.281230208482166*x16*x27-0.123296720506736*x16+0.109061791346399*x17*x21+0.220343637084719*x17*x22+0.129712785418193*x17*x23-0.112963728335479*x17*x24-0.312602851836633*x17*x25-0.281230208482166*x17*x26+0.082597199690713*x17-0.0993782882388173*x21-0.086709518011466*x22+0.044728633838126*x23+0.219004436000958*x24+0.283036113868953*x25+0.13332284695869*x26-0.174384058860174*x27+0.0372964512210185;
89,1,0.00254860226182087*x11*x22*x33-0.08407149089519*x11*x22*x34-0.0448878330059318*x11*x22-0.00254860226182087*x11*x23*x32+0.154041006219421*x11*x23*x34+0.0833047029461847*x11*x23+0.08407149089519*x11*x24*x32-0.154041006219421*x11*x24*x33-0.034914671997516*x11*x24-0.112775455769729*x11*x32+0.211152566627714*x11*x33-0.149048913910797*x11*x34-0.0327455202763673*x11-0.00254860226182087*x12*x21*x33+0.08407149089519*x12*x21*x34+0.0448878330059318*x12*x21+0.00254860226182087*x12*x23*x31-0.133802056555258*x12*x23*x34-0.0729386225311605*x12*x23-0.08407149089519*x12*x24*x31+0.133802056555258*x12*x24*x33+0.0494288070840422*x12*x24+0.112775455769729*x12*x31-0.188427413760685*x12*x33+0.294979605370906*x12*x34+0.0911919003380807*x12+0.00254860226182087*x13*x21*x32-0.154041006219421*x13*x21*x34-0.0833047029461847*x13*x21-0.00254860226182087*x13*x22*x31+0.133802056555258*x13*x22*x34+0.0729386225311605*x13*x22+0.154041006219421*x13*x24*x31-0.133802056555258*x13*x24*x32-0.034998882866248*x13*x24-0.211152566627714*x13*x31+0.188427413760685*x13*x32-0.30326456383098*x13*x34-0.116029237255655*x13-0.08407149089519*x14*x21*x32+0.154041006219421*x14*x21*x33+0.034914671997516*x14*x21+0.08407149089519*x14*x22*x31-0.133802056555258*x14*x22*x33-0.0494288070840422*x14*x22-0.154041006219421*x14*x23*x31+0.133802056555258*x14*x23*x32+0.034998882866248*x14*x23+0.149048913910797*x14*x31-0.294979605370906*x14*x32+0.30326456383098*x14*x33+0.0348727746407416*x14-0.145396276321226*x21*x32+0.272776217334666*x21*x33-0.21019936104674*x21*x34-0.0518479031689586*x21+0.145396276321226*x22*x31-0.244022563346101*x22*x33+0.416314440746817*x22*x34+0.13679653445802*x22-0.272776217334666*x23*x31+0.244022563346101*x23*x32-0.428259189628813*x23*x34-0.169624584635527*x23+0.21019936104674*x24*x31-0.416314440746817*x24*x32+0.428259189628813*x24*x33+0.0493101577716085*x24-0.0241957368727411*x31+0.0483054902900488*x32-0.05001698370882*x33+0.00055536862035599*x34-0.00553903160478684;
89,2,0.0372286801844322*x11*x22*x33-0.106371941558759*x11*x22*x34+0.0246395292212646*x11*x22-0.0372286801844322*x11*x23*x32+0.109878921645986*x11*x23*x34-0.079871713495851*x11*x23+0.106371941558759*x11*x24*x32-0.109878921645986*x11*x24*x33+0.155491527252744*x11*x24+0.0523988256641763*x11*x32-0.155158286747301*x11*x33+0.288674261282016*x11*x34+0.00972789926858878*x11-0.0372286801844322*x12*x21*x33+0.106371941558759*x12*x21*x34-0.0246395292212646*x12*x21+0.0372286801844322*x12*x23*x31-0.0374303500387324*x12*x23*x34+0.0934799937599279*x12*x23-0.106371941558759*x12*x24*x31+0.0374303500387324*x12*x24*x33-0.242323450224678*x12*x24-0.0523988256641763*x12*x31+0.142397804725833*x12*x33-0.354184583252489*x12*x34-0.0373267872684281*x12+0.0372286801844322*x13*x21*x32-0.109878921645986*x13*x21*x34+0.079871713495851*x13*x21-0.0372286801844322*x13*x22*x31+0.0374303500387324*x13*x22*x34-0.0934799937599279*x13*x22+0.109878921645986*x13*x24*x31-0.0374303500387324*x13*x24*x32+0.195597981969727*x13*x24+0.155158286747301*x13*x31-0.142397804725833*x13*x32+0.264282488525689*x13*x34+0.0840921300440836*x13-0.106371941558759*x14*x21*x32+0.109878921645986*x14*x21*x33-0.155491527252744*x14*x21+0.106371941558759*x14*x22*x31-0.0374303500387324*x14*x22*x33+0.242323450224678*x14*x22-0.109878921645986*x14*x23*x31+0.0374303500387324*x14*x23*x32-0.195597981969727*x14*x23-0.288674261282016*x14*x31+0.354184583252489*x14*x32-0.264282488525689*x14*x33-0.13988502031236*x14+0.0641640877811521*x21*x32-0.185489873814244*x21*x33+0.340614740584375*x21*x34+0.014894765732682*x21-0.0641640877811521*x22*x31+0.161600605420654*x22*x33-0.397222942549689*x22*x34-0.0541597412524029*x22+0.185489873814244*x23*x31-0.161600605420654*x23*x32+0.29046287168607*x23*x34+0.119055388689934*x23-0.340614740584375*x24*x31+0.397222942549689*x24*x32-0.29046287168607*x24*x33-0.195297151057773*x24+0.00634291544031359*x31-0.0179738655330937*x32+0.0359850993639357*x33-0.0561468593241059*x34+0.00118156659322703;
89,3,-0.0364808901331915*x11*x22*x33-0.118315596227644*x11*x22*x34+0.0197338068156232*x11*x22+0.0364808901331915*x11*x23*x32-0.133361450775673*x11*x23*x34+0.070231425810869*x11*x23+0.118315596227644*x11*x24*x32+0.133361450775673*x11*x24*x33+0.155636112269814*x11*x24-0.0409049321410577*x11*x32-0.133021096912408*x11*x33-0.281882631160878*x11*x34-0.0067925721435758*x11+0.0364808901331915*x12*x21*x33+0.118315596227644*x12*x21*x34-0.0197338068156232*x12*x21-0.0364808901331915*x12*x23*x31-0.0509256256494885*x12*x23*x34+0.0871365652396235*x12*x23-0.118315596227644*x12*x24*x31+0.0509256256494885*x12*x24*x33+0.255055679207718*x12*x24+0.0409049321410577*x12*x31-0.128965526041171*x12*x33-0.361162345459114*x12*x34-0.0279416019630652*x12-0.0364808901331915*x13*x21*x32+0.133361450775673*x13*x21*x34-0.070231425810869*x13*x21+0.0364808901331915*x13*x22*x31+0.0509256256494885*x13*x22*x34-0.0871365652396235*x13*x22-0.133361450775673*x13*x24*x31-0.0509256256494885*x13*x24*x32+0.220501183686096*x13*x24+0.133021096912408*x13*x31+0.128965526041171*x13*x32-0.285761861346907*x13*x34-0.0694492021928219*x13-0.118315596227644*x14*x21*x32-0.133361450775673*x14*x21*x33-0.155636112269814*x14*x21+0.118315596227644*x14*x22*x31-0.0509256256494885*x14*x22*x33-0.255055679207718*x14*x22+0.133361450775673*x14*x23*x31+0.0509256256494885*x14*x23*x32-0.220501183686096*x14*x23+0.281882631160878*x14*x31+0.361162345459114*x14*x32+0.285761861346907*x14*x33-0.132576457392075*x14+0.0496708645229861*x21*x32+0.15771115772674*x21*x33+0.329912758712366*x21*x34+0.0103126353574843*x21-0.0496708645229861*x22*x31+0.144984805215081*x22*x33+0.400879577422409*x22*x34+0.0402141061894139*x22-0.15771115772674*x23*x31-0.144984805215081*x23*x32+0.309856600085742*x23*x34+0.0975831176297819*x23-0.329912758712366*x24*x31-0.400879577422409*x24*x32-0.309856600085742*x24*x33+0.183870804254986*x24-0.00427919050673742*x31-0.0130269725213448*x32-0.0288716802030801*x33-0.051988713805075*x34+0.000759829819362375;
89,4,0.0212369513618087*x11*x22*x33+0.00262960879276717*x11*x22*x34-0.0428047570807076*x11*x22-0.0212369513618087*x11*x23*x32-0.0422018882632434*x11*x23*x34-0.0976685455289453*x11*x23-0.00262960879276717*x11*x24*x32+0.0422018882632434*x11*x24*x33-0.0971547943206888*x11*x24+0.100593454018397*x11*x32+0.216683997000837*x11*x33+0.226728769503259*x11*x34+0.0258846234304923*x11-0.0212369513618087*x12*x21*x33-0.00262960879276717*x12*x21*x34+0.0428047570807076*x12*x21+0.0212369513618087*x12*x23*x31-0.0630195687453864*x12*x23*x34-0.0957351695271535*x12*x23+0.00262960879276717*x12*x24*x31+0.0630195687453864*x12*x24*x33-0.138875082623521*x12*x24-0.100593454018397*x12*x31+0.185643175973219*x12*x33+0.321492708740807*x12*x34+0.0792919988307148*x12+0.0212369513618087*x13*x21*x32+0.0422018882632434*x13*x21*x34+0.0976685455289453*x13*x21-0.0212369513618087*x13*x22*x31+0.0630195687453864*x13*x22*x34+0.0957351695271535*x13*x22-0.0422018882632434*x13*x24*x31-0.0630195687453864*x13*x24*x32-0.0995823108480083*x13*x24-0.216683997000837*x13*x31-0.185643175973219*x13*x32+0.274090163724336*x13*x34+0.123029909401999*x13+0.00262960879276717*x14*x21*x32-0.0422018882632434*x14*x21*x33+0.0971547943206888*x14*x21-0.00262960879276717*x14*x22*x31-0.0630195687453864*x14*x22*x33+0.138875082623521*x14*x22+0.0422018882632434*x14*x23*x31+0.0630195687453864*x14*x23*x32+0.0995823108480083*x14*x23-0.226728769503259*x14*x31-0.321492708740807*x14*x32-0.274090163724336*x14*x33+0.0959909341931049*x14-0.127145482750223*x21*x32-0.269967644622185*x21*x33-0.286090439477503*x21*x34-0.0405997503312584*x21+0.127145482750223*x22*x31-0.225945527995343*x22*x33-0.405274829297014*x22*x34-0.117754703289886*x22+0.269967644622185*x23*x31+0.225945527995343*x23*x32-0.352118177692239*x23*x34-0.177879916581148*x23+0.286090439477503*x24*x31+0.405274829297014*x24*x32+0.352118177692239*x24*x33-0.135548959797505*x24+0.0185249544748744*x31+0.0412041320069708*x32+0.0545686067379856*x33+0.0336654545567497*x34-0.00399953686555459;
89,5,0.0821598104358403*x11*x22*x33+0.260572256472118*x11*x22*x34+0.0179807336306397*x11*x22-0.0821598104358403*x11*x23*x32+0.343824682763242*x11*x23*x34-0.0130755659737691*x11*x23-0.260572256472118*x11*x24*x32-0.343824682763242*x11*x24*x33-0.116715821470019*x11*x24-0.0783775430992546*x11*x32-0.0890612565519914*x11*x33+0.0455361482459908*x11*x34-0.0319647459335182*x11-0.0821598104358403*x12*x21*x33-0.260572256472118*x12*x21*x34-0.0179807336306397*x12*x21+0.0821598104358403*x12*x23*x31+0.222597804412125*x12*x23*x34-0.0378136810500869*x12*x23+0.260572256472118*x12*x24*x31-0.222597804412125*x12*x24*x33-0.168642891836488*x12*x24+0.0783775430992546*x12*x31-0.12654749044316*x12*x33-0.188998684930918*x12*x34-0.0637679189586297*x12+0.0821598104358403*x13*x21*x32-0.343824682763242*x13*x21*x34+0.0130755659737691*x13*x21-0.0821598104358403*x13*x22*x31-0.222597804412125*x13*x22*x34+0.0378136810500869*x13*x22+0.343824682763242*x13*x24*x31+0.222597804412125*x13*x24*x32-0.122817768936183*x13*x24+0.0890612565519914*x13*x31+0.12654749044316*x13*x32-0.288283413311206*x13*x34-0.0208502658414756*x13+0.260572256472118*x14*x21*x32+0.343824682763242*x14*x21*x33+0.116715821470019*x14*x21-0.260572256472118*x14*x22*x31+0.222597804412125*x14*x22*x33+0.168642891836488*x14*x22-0.343824682763242*x14*x23*x31-0.222597804412125*x14*x23*x32+0.122817768936183*x14*x23-0.0455361482459908*x14*x31+0.188998684930918*x14*x32+0.288283413311206*x14*x33+0.114127593222674*x14+0.113839684793978*x21*x32+0.15628685115259*x21*x33+0.0192688364687959*x21*x34+0.0523208430825163*x21-0.113839684793978*x22*x31+0.219345739313233*x22*x33+0.387232518934923*x22*x34+0.100398172774393*x22-0.15628685115259*x23*x31-0.219345739313233*x23*x32+0.494492003989182*x23*x34+0.0370218899023193*x23-0.0192688364687959*x24*x31-0.387232518934923*x24*x32-0.494492003989182*x24*x33-0.160978800317755*x24-0.0256898601351187*x31-0.0339053084271396*x32+0.00295158470760197*x33+0.0816466895926693*x34+0.00707363777378929;
89,6,0.157104774375857*x11*x22*x33+0.26879344803805*x11*x22*x34-0.0245537546369666*x11*x22-0.157104774375857*x11*x23*x32+0.345344179748217*x11*x23*x34-0.107377309631094*x11*x23-0.26879344803805*x11*x24*x32-0.345344179748217*x11*x24*x33-0.129740303074336*x11*x24-0.0427573544192185*x11*x32-0.0163721033457027*x11*x33+0.065976921588546*x11*x34-0.0266648362067931*x11-0.157104774375857*x12*x21*x33-0.26879344803805*x12*x21*x34+0.0245537546369666*x12*x21+0.157104774375857*x12*x23*x31+0.149191893696939*x12*x23*x34-0.144670954202706*x12*x23+0.26879344803805*x12*x24*x31-0.149191893696939*x12*x24*x33-0.224203138315664*x12*x24+0.0427573544192185*x12*x31-0.107943835953809*x12*x33-0.144079295330964*x12*x34-0.0225029494773403*x12+0.157104774375857*x13*x21*x32-0.345344179748217*x13*x21*x34+0.107377309631094*x13*x21-0.157104774375857*x13*x22*x31-0.149191893696939*x13*x22*x34+0.144670954202706*x13*x22+0.345344179748217*x13*x24*x31+0.149191893696939*x13*x24*x32-0.216043388773016*x13*x24+0.0163721033457027*x13*x31+0.107943835953809*x13*x32-0.221732219932778*x13*x34+0.0587006405075188*x13+0.26879344803805*x14*x21*x32+0.345344179748217*x14*x21*x33+0.129740303074336*x14*x21-0.26879344803805*x14*x22*x31+0.149191893696939*x14*x22*x33+0.224203138315664*x14*x22-0.345344179748217*x14*x23*x31-0.149191893696939*x14*x23*x32+0.216043388773016*x14*x23-0.065976921588546*x14*x31+0.144079295330964*x14*x32+0.221732219932778*x14*x33+0.124575671631678*x14+0.0982064340650395*x21*x32+0.12444137203793*x21*x33-0.00296614123522865*x21*x34+0.0476728972268046*x21-0.0982064340650395*x22*x31+0.268303433851985*x22*x33+0.365785199478752*x22*x34+0.0485011475446808*x22-0.12444137203793*x23*x31-0.268303433851985*x23*x32+0.471604925012679*x23*x34-0.0687862536305561*x23+0.00296614123522865*x24*x31-0.365785199478752*x24*x32-0.471604925012679*x24*x33-0.179030036503321*x24-0.0236335144852505*x31-0.00554512622699357*x32+0.0575411379954015*x33+0.0881941954250336*x34+0.00898006682266157;
89,7,0.196039972183676*x11*x22*x33+0.0806400781275005*x11*x22*x34-0.0875035287232868*x11*x22-0.196039972183676*x11*x23*x32+0.263452010822244*x11*x23*x34-0.170234493379463*x11*x23-0.0806400781275005*x11*x24*x32-0.263452010822244*x11*x24*x33+0.0475681446299093*x11*x24-0.0274484313422884*x11*x32-0.0014040386215543*x11*x33+0.0363095473214862*x11*x34-0.0232085906720228*x11-0.196039972183676*x12*x21*x33-0.0806400781275005*x12*x21*x34+0.0875035287232868*x12*x21+0.196039972183676*x12*x23*x31-0.076118089809929*x12*x23*x34-0.239253028337988*x12*x23+0.0806400781275005*x12*x24*x31+0.076118089809929*x12*x24*x33-0.132391287686698*x12*x24+0.0274484313422884*x12*x31-0.108258666298169*x12*x33-0.0551893032313861*x12*x34+0.0148229718757259*x12+0.196039972183676*x13*x21*x32-0.263452010822244*x13*x21*x34+0.170234493379463*x13*x21-0.196039972183676*x13*x22*x31+0.076118089809929*x13*x22*x34+0.239253028337988*x13*x22+0.263452010822244*x13*x24*x31-0.076118089809929*x13*x24*x32-0.387623070031673*x13*x24+0.0014040386215543*x13*x31+0.108258666298169*x13*x32-0.146030606636981*x13*x34+0.0922946403101026*x13+0.0806400781275005*x14*x21*x32+0.263452010822244*x14*x21*x33-0.0475681446299093*x14*x21-0.0806400781275005*x14*x22*x31-0.076118089809929*x14*x22*x33+0.132391287686698*x14*x22-0.263452010822244*x14*x23*x31+0.076118089809929*x14*x23*x32+0.387623070031673*x14*x23-0.0363095473214862*x14*x31+0.0551893032313861*x14*x32+0.146030606636981*x14*x33+0.0270562109777286*x14+0.14571212335051*x21*x32+0.165422658355168*x21*x33-0.12777218607531*x21*x34+0.0526941676531021*x21-0.14571212335051*x22*x31+0.359313461111608*x22*x33+0.204378696964683*x22*x34+0.0174498648108346*x22-0.165422658355168*x23*x31-0.359313461111608*x23*x32+0.547100213369446*x23*x34-0.110128933446969*x23+0.12777218607531*x24*x31-0.204378696964683*x24*x32-0.547100213369446*x24*x33-0.0892113325732616*x24-0.0221179741213457*x31+0.0301571623575801*x32+0.088777539593185*x33+0.0045788651954389*x34+0.0135545497663784;
89,8,0.0794293984936752*x11*x22*x33-0.149245003925116*x11*x22*x34-0.109836135487437*x11*x22-0.0794293984936752*x11*x23*x32+0.0825600748815935*x11*x23*x34-0.077703373228742*x11*x23+0.149245003925116*x11*x24*x32-0.0825600748815935*x11*x24*x33+0.260167144721755*x11*x24-0.00831165945735162*x11*x32-4.45413399324073e-6*x11*x33+0.00864762918340938*x11*x34-0.00812488529862685*x11-0.0794293984936752*x12*x21*x33+0.149245003925116*x12*x21*x34+0.109836135487437*x12*x21+0.0794293984936752*x12*x23*x31-0.277606573038276*x12*x23*x34-0.19942650440168*x12*x23-0.149245003925116*x12*x24*x31+0.277606573038276*x12*x24*x33-0.00916315306469633*x12*x24+0.00831165945735162*x12*x31-0.0403032644439864*x12*x33+0.0466790587897552*x12*x34+0.0348635351043151*x12+0.0794293984936752*x13*x21*x32-0.0825600748815935*x13*x21*x34+0.077703373228742*x13*x21-0.0794293984936752*x13*x22*x31+0.277606573038276*x13*x22*x34+0.19942650440168*x13*x22+0.0825600748815935*x13*x24*x31-0.277606573038276*x13*x24*x32-0.478860913133455*x13*x24+4.45413399324073e-6*x13*x31+0.0403032644439864*x13*x32-0.0419073679326296*x13*x34+0.0394162789399022*x13-0.149245003925116*x14*x21*x32+0.0825600748815935*x14*x21*x33-0.260167144721755*x14*x21+0.149245003925116*x14*x22*x31-0.277606573038276*x14*x22*x33+0.00916315306469633*x14*x22-0.0825600748815935*x14*x23*x31+0.277606573038276*x14*x23*x32+0.478860913133455*x14*x23-0.00864762918340938*x14*x31-0.0466790587897552*x14*x32+0.0419073679326296*x14*x33-0.081902889021445*x14+0.149946314299741*x21*x32+0.0771551714607842*x21*x33-0.300828197839318*x21*x34+0.0399966337204093*x21-0.149946314299741*x22*x31+0.271563700015676*x22*x33+0.0138054297087544*x22*x34+0.000953827698037117*x22-0.0771551714607842*x23*x31-0.271563700015676*x23*x32+0.551925395145936*x23*x34-0.0719460238291338*x23+0.300828197839318*x24*x31-0.0138054297087544*x24*x32-0.551925395145936*x24*x33-0.0055960627427378*x24-0.00806527106749953*x31+0.0476672495816064*x32+0.0391340707149512*x33-0.0948893497064885*x34+0.0127660517022425;
89,9,-0.0451315067414118*x11*x22*x33-0.170886485674565*x11*x22*x34-0.109204116470685*x11*x22+0.0451315067414118*x11*x23*x32-0.0457111032501351*x11*x23*x34+0.0447939055263463*x11*x23+0.170886485674565*x11*x24*x32+0.0457111032501351*x11*x24*x33+0.280214746891286*x11*x24+0.00458220907446378*x11*x32-1.68494350629231e-7*x11*x33-0.00464169358945275*x11*x34+0.00454752466570068*x11+0.0451315067414118*x12*x21*x33+0.170886485674565*x12*x21*x34+0.109204116470685*x12*x21-0.0451315067414118*x12*x23*x31-0.294157540815259*x12*x23*x34-0.187505039151795*x12*x23-0.170886485674565*x12*x24*x31+0.294157540815259*x12*x24*x33+0.00179779419869503*x12*x24-0.00458220907446378*x12*x31+0.0226791451137447*x12*x33+0.0560067286968361*x12*x34+0.0358390142348993*x12-0.0451315067414118*x13*x21*x32+0.0457111032501351*x13*x21*x34-0.0447939055263463*x13*x21+0.0451315067414118*x13*x22*x31+0.294157540815259*x13*x22*x34+0.187505039151795*x13*x22-0.0457111032501351*x13*x24*x31-0.294157540815259*x13*x24*x32-0.48187018045587*x13*x24+1.68494350629231e-7*x13*x31-0.0226791451137447*x13*x32+0.0229714977996007*x13*x34-0.0225087962589877*x13-0.170886485674565*x14*x21*x32-0.0457111032501351*x14*x21*x33-0.280214746891286*x14*x21+0.170886485674565*x14*x22*x31-0.294157540815259*x14*x22*x33-0.00179779419869503*x14*x22+0.0457111032501351*x14*x23*x31+0.294157540815259*x14*x23*x32+0.48187018045587*x14*x23+0.00464169358945275*x14*x31-0.0560067286968361*x14*x32-0.0229714977996007*x14*x33-0.0918870562163902*x14+0.14673024659516*x21*x32-0.044683103230427*x21*x33-0.31780325913537*x21*x34+0.0375135269490212*x21-0.14673024659516*x22*x31+0.251862629778549*x22*x33-0.00270074798824959*x22*x34-0.000182238002273726*x22+0.044683103230427*x23*x31-0.251862629778549*x23*x32+0.546332090754019*x23*x34-0.0643365141764318*x23+0.31780325913537*x24*x31+0.00270074798824959*x24*x32-0.546332090754019*x24*x33+0.00108519148025392*x24+0.00453613479055857*x31+0.0481621262917667*x32-0.0224528764499507*x33-0.104230927844752*x34+0.0123189180189809;
89,10,-0.176430919288401*x11*x22*x33+0.000914119122680296*x11*x22*x34-0.100438753224854*x11*x22+0.176430919288401*x11*x23*x32-0.21583458551146*x11*x23*x34+0.15960480480752*x11*x23-0.000914119122680296*x11*x24*x32+0.21583458551146*x11*x24*x33+0.122043567841022*x11*x24+0.0221819818679722*x11*x32-0.00050297838993059*x11*x33-0.0271334474673719*x11*x34+0.0197801631254516*x11+0.176430919288401*x12*x21*x33-0.000914119122680296*x12*x21*x34+0.100438753224854*x12*x21-0.176430919288401*x12*x23*x31-0.151545053335639*x12*x23*x34-0.240483092650274*x12*x23+0.000914119122680296*x12*x24*x31+0.151545053335639*x12*x24*x33+0.087517689475155*x12*x24-0.0221819818679722*x12*x31+0.0945184106449778*x12*x33-0.0195428937614486*x12*x34+0.0235725106349172*x12-0.176430919288401*x13*x21*x32+0.21583458551146*x13*x21*x34-0.15960480480752*x13*x21+0.176430919288401*x13*x22*x31+0.151545053335639*x13*x22*x34+0.240483092650274*x13*x22-0.21583458551146*x13*x24*x31-0.151545053335639*x13*x24*x32-0.431284309965436*x13*x24+0.00050297838993059*x13*x31-0.0945184106449778*x13*x32+0.116059962473004*x13*x34-0.0848186629833295*x13+0.000914119122680296*x14*x21*x32-0.21583458551146*x14*x21*x33-0.122043567841022*x14*x21-0.000914119122680296*x14*x22*x31-0.151545053335639*x14*x22*x33-0.087517689475155*x14*x22+0.21583458551146*x14*x23*x31+0.151545053335639*x14*x23*x32+0.431284309965436*x14*x23+0.0271334474673719*x14*x31+0.0195428937614486*x14*x32-0.116059962473004*x14*x33-0.0114075403157337*x14+0.153858229777356*x21*x32-0.155544710401953*x21*x33-0.18741466059734*x21*x34+0.0506362262588948*x21-0.153858229777356*x22*x31+0.349759682133933*x22*x33-0.133968443552011*x22*x34-0.010604017324443*x22+0.155544710401953*x23*x31-0.349759682133933*x23*x32+0.561479064188328*x23*x34-0.104389031514185*x23+0.18741466059734*x24*x31+0.133968443552011*x24*x32-0.561479064188328*x24*x33+0.0570070560396587*x24+0.0191174120426739*x31+0.0384517206129461*x32-0.0823320385578159*x33-0.0301919906311258*x34+0.0139724173130736;
89,11,-0.176276099426301*x11*x22*x33+0.243596110648669*x11*x22*x34-0.0389509278310578*x11*x22+0.176276099426301*x11*x23*x32-0.33507114031114*x11*x23*x34+0.130780082865558*x11*x23-0.243596110648669*x11*x24*x32+0.33507114031114*x11*x24*x33-0.106685976108144*x11*x24+0.0385355179990501*x11*x32-0.00978560155306847*x11*x33-0.0597267894740256*x11*x34+0.0264274056010275*x11+0.176276099426301*x12*x21*x33-0.243596110648669*x12*x21*x34+0.0389509278310578*x12*x21-0.176276099426301*x12*x23*x31+0.10868740588486*x12*x23*x34-0.173865372129646*x12*x23+0.243596110648669*x12*x24*x31-0.10868740588486*x12*x24*x33+0.216248562616036*x12*x24-0.0385355179990501*x12*x31+0.111552407017125*x12*x33-0.130394347684853*x12*x34-0.0133592837013804*x12-0.176276099426301*x13*x21*x32+0.33507114031114*x13*x21*x34-0.130780082865558*x13*x21+0.176276099426301*x13*x22*x31-0.10868740588486*x13*x22*x34+0.173865372129646*x13*x22-0.33507114031114*x13*x24*x31+0.10868740588486*x13*x24*x32-0.24985304698355*x13*x24+0.00978560155306847*x13*x31-0.111552407017125*x13*x32+0.206008759520103*x13*x34-0.0731094902823368*x13+0.243596110648669*x14*x21*x32-0.33507114031114*x14*x21*x33+0.106685976108144*x14*x21-0.243596110648669*x14*x22*x31+0.10868740588486*x14*x22*x33-0.216248562616036*x14*x22+0.33507114031114*x14*x23*x31-0.10868740588486*x14*x23*x32+0.24985304698355*x14*x23+0.0597267894740256*x14*x31+0.130394347684853*x14*x32-0.206008759520103*x14*x33+0.110129347154741*x14+0.107066823453143*x21*x32-0.136702944799387*x21*x33-0.0146060467923077*x21*x34+0.0492267615089144*x21-0.107066823453143*x22*x31+0.297866632893645*x22*x33-0.345607476939454*x22*x34-0.0397843576305782*x22+0.136702944799387*x23*x31-0.297866632893645*x23*x32+0.481906646299277*x23*x34-0.0861552678631937*x23+0.0146060467923077*x24*x31+0.345607476939454*x24*x32-0.481906646299277*x24*x33+0.164329420306844*x24+0.0239408832491164*x31+0.00263857026675748*x32-0.0699739692073593*x33+0.0769202719295425*x34+0.0101092093284586;
