system_id,poly_index,polynomial
141,7,x0**6*x1 + 10801 mod 32003*x0*x1**2*x2**3
141,8,x0**8*x1**5*x2**11 + 5613 mod 32003*x0**8*x1**5*x2**9
141,9,x0**5*x1*x2**6 + 15743 mod 32003*x0**2*x1**5*x2**4 + 17123 mod 32003*x0*x1**4
141,10,x0**13*x1**8 + 15503 mod 32003*x2**3
142,1,x0**11*x1**3*x2**9 + 30634 mod 32003*x0**7*x1**10*x2**2
142,2,x0*x1**5*x2**5 + 15230 mod 32003*x0**3*x1*x2 + 16553 mod 32003*x0*x2**3
142,3,x0**2*x1**5*x2 + 10027 mod 32003*x0*x1*x2**2
142,4,x0**2*x2**13 + 20499 mod 32003*x0*x1**8
142,5,x1**7*x2**8 + 2814 mod 32003*x0**4*x1**4*x2
142,6,x0**3*x1**13 + 11245 mod 32003*x0**2*x1
142,7,x0**4*x1**6*x2**15 + 23642 mod 32003*x1**9*x2**10 + 21040 mod 32003*x0**3*x1**9*x2**6 + 6229 mod 32003*x2**4
142,8,x0*x1**8*x2**2 + 18904 mod 32003*x2**3
142,9,x0**6*x1**6*x2**10 + 23619 mod 32003*x0**8*x1**7*x2**2
142,10,x0**2*x1**2*x2**10 + 26473 mod 32003*x0**7*x1**2 + 10091 mod 32003*x1
143,1,x0**2*x1**15*x2**2 + 4498 mod 32003*x1**2*x2**2
143,2,x0**12*x1**9*x2**2 + 30618 mod 32003*x0**3*x1**10*x2
143,3,x0*x1**24 + 31018 mod 32003*x0**6*x1**2*x2**4
143,4,x0**16*x2**2 + 11184 mod 32003*x1**6
143,5,x1**8*x2 + 27590 mod 32003*x0
143,6,x0**19*x2**6 + 18551 mod 32003*x0**3*x1**2
143,7,x1**5*x2**9 + 12984 mod 32003*x0**6*x1*x2**3
143,8,x0**6*x2**15 + 3880 mod 32003*x0**13*x1*x2**6 + 21034 mod 32003*x0**10*x2**2 + 25823 mod 32003*x1**3*x2**3
143,9,x1**8 + 17734 mod 32003*x0*x1
143,10,x0**4*x1**8*x2**5 + 15073 mod 32003*x0*x1**5*x2**8
144,1,x0**5*x2**9 + 3151 mod 32003*x0*x1*x2**4
144,2,x1**4*x2**6 + 18904 mod 32003*x0*x1
144,3,x0**3*x1**4*x2**7 + 19396 mod 32003*x0*x1*x2**2 + 28390 mod 32003*x0*x2**3
144,4,x2**15 + 31651 mod 32003*x0**5*x2
144,5,x1**2*x2**11 + 1789 mod 32003*x0**2*x1**5*x2 + 15530 mod 32003*x0*x1**2*x2
144,6,x0*x1**7*x2**2 + 1979 mod 32003*x0**2*x1**5 + 14694 mod 32003*x2
144,7,x0**19*x1**2*x2**4 + 29169 mod 32003*x1**4 + 2145 mod 32003*x1**2
144,8,x0*x2**15 + 31659 mod 32003*x0**3*x1*x2**8
144,9,x0**10*x1**7*x2**5 + 6685 mod 32003*x0**14*x2**2
144,10,x0**7*x1**10*x2**5 + 26520 mod 32003*x0*x1**7*x2**3 + 4263 mod 32003*x2
146,1,x0*x1**4*x2**12 + 31289 mod 32003*x0**2*x1**5*x2**4 + 30825 mod 32003*x1
146,2,x0**10*x1**9*x2**5 + 21257 mod 32003*x0*x1**4*x2**5
146,3,x1**8*x2**6 + 13380 mod 32003*x2
146,4,x0**11*x1**5*x2 + 19236 mod 32003*x0**3*x1**2*x2**5 + 4631 mod 32003*x0**8*x1
146,5,x0**6*x1**3*x2**12 + 19769 mod 32003*x0**3*x1**8*x2
146,6,x0**3*x2**5 + 12785 mod 32003*x1*x2
146,7,x0**8*x1**6*x2**2 + 407 mod 32003*x0**6 + 13954 mod 32003*x0**3
146,8,x0**3*x1*x2**7 + 16740 mod 32003*x1**3*x2**2
146,9,x1**9 + 7868 mod 32003*x0*x1**2*x2
146,10,x0**2*x1**9*x2**5 + 26364 mod 32003*x2**8
147,1,x0*x1**9 + 2599 mod 32003*x0**2*x1*x2**2
147,2,x0**8*x1**2 + 4817 mod 32003*x0**3*x1**3*x2
147,3,x0*x1**8*x2 + 17201 mod 32003*x0**2*x1**5
147,4,x0**8*x1**8*x2**6 + 25439 mod 32003*x1**14
147,5,x0**5*x1**3*x2**8 + 15228 mod 32003*x0**5*x1**5*x2**2
147,6,x0**3*x1**8*x2**14 + 31326 mod 32003*x0**13*x1**2*x2**6
147,7,x0**9*x1*x2**13 + 30032 mod 32003*x2**2
147,8,x0**4*x2**13 + 30241 mod 32003*x0*x1**2*x2 + 26238 mod 32003*x0**2*x2
147,9,x1**6*x2**13 + 27403 mod 32003*x1**13*x2**4 + 20662 mod 32003*x1**5*x2**5
147,10,x0**3*x1**5*x2**3 + 12358 mod 32003*x1**5*x2
148,1,x0**5*x1**11*x2**9 + 28825 mod 32003*x0**2*x1
148,2,x0**4*x2**4 + 20926 mod 32003*x2**3
148,3,x0**10*x1**5*x2**8 + 25448 mod 32003*x0**3*x1**2
148,4,x0**2*x1**3*x2**7 + 31802 mod 32003*x2
148,5,x0**4*x1**6*x2 + 3748 mod 32003*x0*x1**3*x2**5
148,6,x0*x1**5*x2**18 + 15292 mod 32003*x0**6*x1**3
148,7,x1**12*x2**5 + 5219 mod 32003*x0*x1*x2**2
148,8,x0**10*x2**11 + 18185 mod 32003*x0**2*x1*x2**6 + 22553 mod 32003*x1*x2
148,9,x1**5*x2**13 + 3028 mod 32003*x0**7*x1*x2**7
148,10,x0**10*x1*x2**3 + 7835 mod 32003*x2
149,1,x1**2*x2 + 27622 mod 32003*x1
149,2,x0**3*x1**6*x2**12 + 8566 mod 32003*x0*x1**11*x2**5 + 21378 mod 32003*x0**3*x1**4
149,3,x0**10*x1**3*x2**3 + 31028 mod 32003*x0**2*x1**2*x2**6
149,4,x0**5*x1**14*x2**3 + 160 mod 32003*x1**6
149,5,x0**2*x1**9*x2**6 + 6197 mod 32003*x0**3*x1**2*x2**5
149,6,x0*x1**5*x2**10 + 109 mod 32003*x1**4
149,7,x1**20*x2**5 + 30579 mod 32003*x1**3*x2**16 + 22489 mod 32003*x0**12*x2**5
149,8,x0**3*x1**15*x2 + 6801 mod 32003*x1**17 + 1202 mod 32003*x0**5*x2**9
149,9,x0*x1**4*x2**2 + 29977 mod 32003*x1**2
149,10,x0**3*x1**4*x2**9 + 2709 mod 32003*x1**4*x2**3 + 2570 mod 32003*x1**3
151,1,x0**8*x1**12*x2**4 + 25398 mod 32003*x0**4*x2**9 + 11243 mod 32003*x0**3*x1**7
151,2,x0**7*x1**11*x2**5 + 10906 mod 32003*x0*x1**4*x2**16 + 30519 mod 32003*x0**10*x1**4*x2**3
151,3,x0**2*x1**5*x2**17 + 30710 mod 32003*x0**4*x1**5*x2**4
151,4,x0**8*x1**10 + 10261 mod 32003*x0**8*x2**4 + 24120 mod 32003*x0*x1**5*x2**2
151,5,x1**17*x2**4 + 8020 mod 32003*x1
151,6,x0*x1*x2**10 + 11312 mod 32003*x0*x1**7*x2**2
151,7,x2**15 + 26037 mod 32003*x0**2*x1**2
151,8,x0**5*x2**2 + 19081 mod 32003*x0**2*x1**2
151,9,x0**8*x1**3*x2**12 + 26519 mod 32003*x0**4*x1**15
151,10,x0**13*x1*x2**5 + 8770 mod 32003*x0**3*x2
152,1,x0**5*x1**12*x2**3 + 10829 mod 32003*x0**11*x1*x2**6
152,2,x0**16*x1*x2**4 + 8823 mod 32003*x0*x1**5*x2**10 + 20190 mod 32003*x0*x1**5*x2**7
152,3,x0**8*x1**13*x2**2 + 26879 mod 32003*x0**6*x1**3*x2**2
152,4,x0**18*x1*x2**6 + 26783 mod 32003*x0**5
152,5,x1**4*x2**4 + 2949 mod 32003*x0
152,6,x0**3*x1**5*x2 + 18656 mod 32003*x0**2
152,7,x0*x1**6 + 22806 mod 32003*x0**2*x1*x2
152,8,x0**6*x1**2*x2**10 + 21911 mod 32003*x0**4*x1**4*x2**7 + 19001 mod 32003*x0*x1**2*x2**4
152,9,x0**7*x1**16*x2**2 + 15405 mod 32003*x0**7*x1**3*x2**12
152,10,x0**3*x1*x2**9 + 17447 mod 32003*x0**5*x1**5*x2
153,1,x1**17*x2**6 + 17211 mod 32003*x0*x1*x2**2
153,2,x0*x1**7*x2**6 + 30562 mod 32003*x0**5*x1**2
153,3,x0**9*x1**7*x2**5 + 1161 mod 32003*x1**15*x2
153,4,x0**5*x1**9*x2**2 + 21098 mod 32003*x0**2*x1*x2**4
153,5,x0**5*x1**3*x2**3 + 8644 mod 32003*x1**3
153,6,x0**15*x1*x2**9 + 13720 mod 32003*x0**12*x1**4*x2**7 + 745 mod 32003*x1**3*x2**3
153,7,x0**20*x1**2*x2 + 14277 mod 32003*x0*x1**15*x2
153,8,x0**6*x1**19 + 24699 mod 32003*x0**14*x1*x2**2 + 31239 mod 32003*x0
153,9,x0**2*x1**6*x2**9 + 3575 mod 32003*x1**8*x2
153,10,x1**2*x2**4 + 28737 mod 32003*x0*x1**4 + 7530 mod 32003*x2**2
154,1,x0**2*x1**7*x2**11 + 23776 mod 32003*x2**3
154,2,x0**13*x1**11*x2 + 22876 mod 32003*x0**2*x2**9 + 29126 mod 32003*x0*x2**4
154,3,x0**9*x1**5*x2**6 + 30385 mod 32003*x0*x1*x2**2
154,4,x0**11*x1**3*x2**10 + 21499 mod 32003*x1**2*x2
154,5,x0**3*x1**18 + 14808 mod 32003*x0**2*x1*x2**2 + 2717 mod 32003*x1
154,6,x0**4*x1**3*x2**4 + 15427 mod 32003*x0**4*x2**3
154,7,x0**6*x1*x2**3 + 22489 mod 32003*x0*x1**3
154,8,x0**2*x2**3 + 12610 mod 32003*x0*x2**4
154,9,x0**9*x1**5*x2 + 26584 mod 32003*x0**5*x2**5 + 8489 mod 32003*x0*x1**3*x2**2
154,10,x0**2*x1**15 + 10104 mod 32003*x0**10*x2**5
156,1,x0*x1*x2**17 + 26031 mod 32003*x0**3*x1**8
156,2,x0**15*x1**4*x2**4 + 20650 mod 32003*x0**3*x1**4*x2**12 + 9444 mod 32003*x1**3*x2**6
156,3,x0**4*x1**4*x2**16 + 14299 mod 32003*x0**4*x1**7*x2**6 + 19250 mod 32003*x0**10*x1 + 23879 mod 32003*x0*x1*x2**3
156,4,x0**2*x1**12 + 16141 mod 32003*x0**2*x1**3
156,5,x0**3*x1**7*x2**3 + 24725 mod 32003*x0**3*x1*x2**6
156,6,x0**5*x1**6*x2**9 + 26205 mod 32003*x0**9*x1 + 31171 mod 32003*x0**3*x2**7
156,7,x0**4*x1**4*x2**16 + 17075 mod 32003*x1**13*x2**5
156,8,x1**6*x2**8 + 31093 mod 32003*x0*x1 + 10923 mod 32003*x2**2
156,9,x0**7*x1*x2 + 11947 mod 32003*x0**3*x1**2*x2**2
156,10,x0**6*x1**5*x2**3 + 15116 mod 32003*x1**5
157,1,x0**15*x1**4*x2**6 + 20944 mod 32003*x0**2*x1**4
157,2,x0**3*x1**2*x2**2 + 26601 mod 32003*x1*x2**4
157,3,x0**2*x1**4*x2**11 + 29420 mod 32003*x0**3*x1**9*x2**2 + 19080 mod 32003*x1**2*x2**2
157,4,x1**5 + 30700 mod 32003*x2
157,5,x0**9*x1**6 + 3025 mod 32003*x0**6*x1**5*x2**4 + 16956 mod 32003*x0**4*x1*x2**10
157,6,x0**6*x1**13*x2**6 + 23862 mod 32003*x0**2*x1**11
157,7,x1**9*x2**2 + 13632 mod 32003*x0**5*x2
157,8,x0*x2**7 + 12143 mod 32003*x0**2*x2**4
157,9,x0**16*x1**5 + 12139 mod 32003*x0**3*x1**3*x2**11
157,10,x0**11*x1**7*x2**2 + 31896 mod 32003*x0**5*x1*x2**6 + 17235 mod 32003*x0**3*x1**3*x2
158,1,x1**12*x2**5 + 7122 mod 32003*x0**14*x1*x2
158,2,x0**8*x1**14 + 30344 mod 32003*x1**4
158,3,x0*x1*x2**18 + 28531 mod 32003*x1*x2**11
158,4,x1**21*x2**4 + 3865 mod 32003*x1
158,5,x1**2*x2**8 + 5068 mod 32003*x1**5*x2
158,6,x0*x1**13*x2**5 + 11156 mod 32003*x0**7*x1**3*x2**5
158,7,x0**3*x1**7*x2**2 + 30731 mod 32003*x0**8*x1**2*x2
158,8,x0**4*x1*x2**6 + 27988 mod 32003*x0**2
158,9,x0**9*x1**2*x2**6 + 9207 mod 32003*x0*x1**4*x2 + 27126 mod 32003*x0**3
158,10,x0**15*x2**2 + 176 mod 32003*x0**3*x1*x2 + 22709 mod 32003*x1*x2
159,1,x0**7*x1**2*x2**9 + 7066 mod 32003*x1**15*x2
159,2,x1**22*x2**3 + 21063 mod 32003*x0**5*x1**2*x2**9
159,3,x0**6*x1**3*x2**2 + 27655 mod 32003*x0**6*x1**4
159,4,x0**18*x1*x2**2 + 1883 mod 32003*x0*x2**4
159,5,x0**6*x1**2*x2**5 + 31547 mod 32003*x2**5
159,6,x0**6*x1**5 + 30621 mod 32003*x2**3
159,7,x0**5*x1*x2 + 10583 mod 32003*x0*x1**2*x2**4
159,8,x0**5*x1**7*x2**8 + 2017 mod 32003*x2
159,9,x0**2*x1**6*x2**2 + 17587 mod 32003*x0**2*x2**4
159,10,x0**4*x1**15*x2**2 + 17055 mod 32003*x0**8*x1**5*x2 + 8567 mod 32003*x0**3*x1*x2**4
161,1,x0**10*x1**4*x2**5 + 8510 mod 32003*x0**2*x1**3*x2**5
161,2,x0**16*x1**5*x2**4 + 30813 mod 32003*x0**15*x2**6 + 20327 mod 32003*x0**3*x1**9*x2**4 + 8987 mod 32003*x1*x2**8
161,3,x0**6*x2 + 24282 mod 32003*x0*x1
161,4,x1**5*x2**8 + 26059 mod 32003*x1*x2**6
161,5,x0**8*x1*x2**3 + 15126 mod 32003*x2**3
161,6,x0**2*x1**2*x2**9 + 9668 mod 32003*x0**3*x1**6*x2**2
161,7,x0**11*x1**8*x2**5 + 17635 mod 32003*x0**10*x1**3*x2**2 + 18895 mod 32003*x0*x1**3*x2**3
161,8,x0**16*x1**5*x2**4 + 13702 mod 32003*x0*x1*x2**3
161,9,x0**12*x1**3*x2**9 + 23239 mod 32003*x0**13*x1**2*x2
161,10,x0**2*x1**6*x2**16 + 20948 mod 32003*x1**7*x2**5 + 8567 mod 32003*x0**6*x1**5
162,1,x1**4*x2**2 + 11910 mod 32003*x1*x2
162,2,x1**2*x2**19 + 28091 mod 32003*x2**8 + 14593 mod 32003*x0*x1**2*x2**3
162,3,x0**8*x1**11*x2**4 + 15905 mod 32003*x0**8*x1**5*x2**8 + 26457 mod 32003*x1**7*x2**3
162,4,x0**8*x1**6*x2**9 + 9357 mod 32003*x2
162,5,x0**11*x1**2*x2**12 + 22706 mod 32003*x0**16*x1
162,6,x0**9*x1**2 + 21639 mod 32003*x0**3*x2**2
162,7,x0**11*x1*x2**2 + 7078 mod 32003*x0*x1**9*x2**3
162,8,x0*x1**7*x2 + 20832 mod 32003*x0**2*x1**2*x2**4
162,9,x0**9*x2**11 + 14990 mod 32003*x0**2*x1**2*x2**4
162,10,x0**2*x1**5*x2**10 + 8497 mod 32003*x0**3*x2**2 + 26592 mod 32003*x0**3*x1
163,1,x0**5*x1*x2**19 + 1102 mod 32003*x1
163,2,x1**21*x2**3 + 5277 mod 32003*x0**2*x1**9
163,3,x0**15*x1**8 + 20122 mod 32003*x0**2*x1**2*x2
163,4,x0**13*x1**11 + 13400 mod 32003*x0*x2**2
163,5,x0*x1**9*x2**12 + 31279 mod 32003*x1**12*x2
163,6,x0**13*x1**8*x2 + 29320 mod 32003*x0**8*x1**6*x2 + 26394 mod 32003*x0**8*x2
163,7,x0**13*x2**6 + 9461 mod 32003*x0**4*x1**6*x2**2
163,8,x0**5*x1**4*x2**15 + 5328 mod 32003*x0**7*x2**9
163,9,x0*x2**16 + 815 mod 32003*x0**3*x1**4
163,10,x0*x1**4*x2**12 + 25219 mod 32003*x2**2
164,1,x0**5*x1**3*x2**7 + 579 mod 32003*x0*x1**4*x2**3
164,2,x1**19 + 11890 mod 32003*x0**5*x1**7*x2**4
164,3,x2**19 + 25362 mod 32003*x0**10*x1**4
164,4,x0*x1**3 + 24518 mod 32003*x1*x2**2
164,5,x0**5*x1**17*x2**2 + 13917 mod 32003*x0*x1**13*x2**6
164,6,x0**13*x1**5*x2**5 + 25406 mod 32003*x1**6*x2**9
164,7,x0**2*x1**7*x2**4 + 12196 mod 32003*x0**4*x1**5*x2
164,8,x0**16*x1**6*x2**2 + 13182 mod 32003*x0*x2**6
164,9,x0**13*x1**4 + 13043 mod 32003*x0**8*x1**3
164,10,x1**2*x2**7 + 10716 mod 32003*x0
166,1,x1**9*x2**15 + 17954 mod 32003*x0**4*x1**3*x2**10 + 31243 mod 32003*x1**3
166,2,x0**3*x1*x2**13 + 20960 mod 32003*x0**10*x1**4*x2**2
166,3,x0**7*x1**2*x2**2 + 9242 mod 32003*x1*x2**3 + 21828 mod 32003*x0*x2**2
166,4,x1**2*x2**13 + 334 mod 32003*x0**3*x1**8*x2**2 + 11077 mod 32003*x0**4*x1
166,5,x0**10*x1**11*x2 + 4451 mod 32003*x0**2*x2
166,6,x0**2*x1**12*x2 + 26312 mod 32003*x0*x1**2*x2**5
166,7,x0**13*x1**7 + 6973 mod 32003*x0**2*x1**3*x2**10
166,8,x0*x1**2*x2**22 + 20992 mod 32003*x0**2*x1**12*x2**10
166,9,x0**5*x1*x2**19 + 25985 mod 32003*x0**3*x1*x2**11
166,10,x0**4*x1**8*x2**7 + 8861 mod 32003*x0**3*x1**10
167,1,x0**9*x2**6 + 30199 mod 32003*x0*x1**2*x2**9 + 30567 mod 32003*x0**2*x1**7*x2**2 + 15307 mod 32003*x2**9
167,2,x0**2*x1*x2**16 + 18178 mod 32003*x0**3*x1**4
167,3,x0**19*x1*x2**3 + 12510 mod 32003*x0**3*x1*x2**5
167,4,x0**5*x1**10*x2**5 + 9967 mod 32003*x1**5*x2**2
167,5,x0**12*x1**2*x2 + 19704 mod 32003*x0**3*x1**6*x2**6
167,6,x0*x1**14*x2**5 + 26500 mod 32003*x0**3*x1**6 + 30451 mod 32003*x0**2*x1
167,7,x0**21*x1**3*x2 + 13044 mod 32003*x0**11*x1**2*x2**9
167,8,x2**7 + 30524 mod 32003*x0*x1**3*x2**2
167,9,x0**15*x1**4*x2**6 + 6459 mod 32003*x0**2*x1**5*x2**11 + 23594 mod 32003*x1**2*x2**10
167,10,x1*x2**8 + 2503 mod 32003*x0**2*x1**2*x2**2
168,1,x0**13*x1**9*x2 + 30313 mod 32003*x0*x1**5 + 21704 mod 32003*x2**6
168,2,x0**14*x1*x2**3 + 8468 mod 32003*x0**5*x1**3
168,3,x0**2*x1**5*x2**12 + 17411 mod 32003*x2**11 + 6295 mod 32003*x0**4
168,4,x0**8*x1**2*x2**12 + 26239 mod 32003*x0**4*x1**3
168,5,x0**7*x1**5*x2 + 30786 mod 32003*x0**6*x1**2*x2**4 + 12078 mod 32003*x1**2
168,6,x0**7*x1**14 + 19634 mod 32003*x0*x1**16
168,7,x0**7*x1*x2**9 + 25349 mod 32003*x0*x1**4
168,8,x1**4*x2**2 + 9334 mod 32003*x0*x2**4
168,9,x0**5*x1**8*x2**11 + 18322 mod 32003*x1**8*x2
168,10,x0**5*x1**17*x2 + 41 mod 32003*x0**4*x2**17
169,1,x1**2 + 17524 mod 32003*x0*x2
169,2,x0**13*x1**3 + 29069 mod 32003*x0**6*x2**5 + 30080 mod 32003*x0**3*x2
169,3,x1**14*x2**10 + 15135 mod 32003*x1*x2**3
169,4,x0**3*x1**9*x2**4 + 13876 mod 32003*x0*x1*x2**4
169,5,x0**2*x1*x2 + 30185 mod 32003*x1**3
169,6,x0**9*x1**5*x2**3 + 28418 mod 32003*x1**6*x2**3
169,7,x0**19*x1*x2 + 29278 mod 32003*x0**7*x1**2
169,8,x0**3*x1**7*x2**11 + 31392 mod 32003*x0**2*x1**2*x2**12 + 8117 mod 32003*x2**4
169,9,x0**4*x1**4*x2**10 + 23803 mod 32003*x0**7*x2**2
169,10,x0**17*x1**6*x2 + 28184 mod 32003*x1**10*x2**7
171,1,x0**8*x1**10*x2**4 + 18725 mod 32003*x0**3*x1**5*x2 + 31488 mod 32003*x0**3*x1**3
171,2,x0**3*x1**3*x2**19 + 11807 mod 32003*x2**13
171,3,x0**2*x1**19*x2**2 + 3684 mod 32003*x1**2*x2**3
171,4,x0**9*x1*x2**2 + 18527 mod 32003*x0*x1*x2**3
171,5,x0**8*x1*x2**15 + 18511 mod 32003*x0*x1
171,6,x0**15*x1**6*x2 + 12424 mod 32003*x1**5
171,7,x0**2*x1**4*x2 + 31160 mod 32003*x1**2*x2**5
171,8,x0**13*x1*x2**2 + 30074 mod 32003*x0**6*x1**3
171,9,x1**18*x2**4 + 7938 mod 32003*x0*x1**2*x2**12
171,10,x0**10*x2**3 + 8968 mod 32003*x0**3*x1**4
172,1,x0*x1**22*x2 + 2436 mod 32003*x0**6*x2**18
172,2,x1**15*x2**4 + 31178 mod 32003*x0**6*x2**9 + 15679 mod 32003*x0**2*x1
172,3,x0*x1**23 + 29763 mod 32003*x0**2*x1**6
172,4,x0**2*x1**17*x2**2 + 17921 mod 32003*x0**16 + 24820 mod 32003*x1**4*x2**8
172,5,x0**4*x1**8*x2**13 + 4852 mod 32003*x1**6*x2**5
172,6,x0**6*x1**11*x2 + 12147 mod 32003*x1*x2**8
172,7,x0**4*x1**4*x2**14 + 12221 mod 32003*x0**2*x1**7*x2**2 + 26086 mod 32003*x0**3*x1**7
172,8,x0**12*x1**8*x2**5 + 28949 mod 32003*x0**7*x2**4
172,9,x0**2*x1**9*x2**5 + 16593 mod 32003*x0**5*x2**10 + 18359 mod 32003*x0**3*x1*x2
172,10,x0**5 + 22663 mod 32003*x2
173,1,x0**2*x1**10 + 28511 mod 32003*x0*x1**2*x2**4
173,2,x0**11*x1**6 + 11873 mod 32003*x0**2*x1**4*x2**3
173,3,x1**11 + 3351 mod 32003*x0*x1**3*x2**2
173,4,x0*x1**10*x2**3 + 20930 mod 32003*x2**9
173,5,x0*x1**2*x2 + 30952 mod 32003*x1*x2**2
173,6,x0**3*x1**7*x2**2 + 24039 mod 32003*x0*x1**2*x2**5
173,7,x0*x1**21*x2**3 + 797 mod 32003*x2**3
173,8,x0**7*x2**9 + 20462 mod 32003*x0**2*x2**3
173,9,x0**9*x1**8 + 29565 mod 32003*x0**6*x2**3 + 208 mod 32003*x0**3*x2**4
173,10,x0**11*x1**11*x2 + 18024 mod 32003*x0**4*x1**8*x2**10 + 22938 mod 32003*x0*x1**3*x2**10
174,1,x0**8*x1**16 + 16360 mod 32003*x0**12*x1**3*x2**9
174,2,x0**15*x1*x2**4 + 8096 mod 32003*x0**12*x1**5*x2**2 + 18926 mod 32003*x0**5*x1**3*x2
174,3,x0**6*x1**11*x2**8 + 549 mod 32003*x0**5*x1**3*x2**2
174,4,x0**19*x1**3*x2 + 27820 mod 32003*x0**12*x2**3
174,5,x0**3*x1**6*x2**7 + 30992 mod 32003*x0
174,6,x0*x1**12*x2**8 + 9144 mod 32003*x0*x1**6*x2**2
174,7,x0**11*x1**2*x2**12 + 2419 mod 32003*x1**5*x2**4
174,8,x0**5*x1**2*x2**6 + 28112 mod 32003*x0**2
174,9,x0*x1**10*x2**12 + 4995 mod 32003*x0**11*x1**5*x2**3
174,10,x0**4*x1**7*x2**7 + 23134 mod 32003*x0**6*x1**3*x2**8
176,1,x0**5*x1**2*x2**6 + 21616 mod 32003*x0**2*x2**4
176,2,x0**9*x1**15*x2 + 9144 mod 32003*x0**12*x2**11
176,3,x0**12*x1**9 + 9145 mod 32003*x0**8*x2**12
176,4,x0**2*x1**6*x2**13 + 7838 mod 32003*x0**4*x1**3*x2**14
176,5,x0*x2**22 + 12887 mod 32003*x0*x1**2
176,6,x0**7*x1**6*x2**6 + 11026 mod 32003*x0**11*x1**3*x2**3 + 7485 mod 32003*x0**5*x1**5*x2**2
176,7,x0**5*x1**3*x2**3 + 9546 mod 32003*x0*x2**2
176,8,x0*x1**14*x2**2 + 20485 mod 32003*x1**9*x2**4 + 19085 mod 32003*x0*x2**2
176,9,x0**5*x1**9*x2 + 15645 mod 32003*x0**7*x2 + 29345 mod 32003*x2**2
176,10,x0*x1**7*x2**6 + 20332 mod 32003*x0**6*x2**7 + 26493 mod 32003*x1*x2**6
177,1,x0**4*x1**3*x2 + 20939 mod 32003*x0*x1*x2**4
177,2,x0**13*x1**8*x2**4 + 19173 mod 32003*x1**18*x2**7
177,3,x0**3*x1*x2**9 + 31320 mod 32003*x0**4*x1**7*x2
177,4,x0**14*x1**7*x2 + 1238 mod 32003*x0**3*x1**5*x2**4
177,5,x0**6*x2**3 + 22347 mod 32003*x0**5*x1*x2 + 29572 mod 32003*x1*x2
177,6,x0**2*x1**9*x2**5 + 2890 mod 32003*x1
177,7,x0*x1**11*x2**6 + 18311 mod 32003*x0*x1**12*x2
177,8,x0*x2**6 + 1227 mod 32003*x0**3*x2
177,9,x0**5*x1**3*x2**6 + 29652 mod 32003*x1*x2**13
177,10,x0**17*x1**5*x2 + 29686 mod 32003*x0**2*x2**19
178,1,x1**5 + 22099 mod 32003*x0**3*x2**2
178,2,x0**7*x1**15*x2**2 + 31085 mod 32003*x0**7*x1*x2**6 + 17200 mod 32003*x0**9*x1**3
178,3,x0**11*x2**4 + 8173 mod 32003*x0**5*x1*x2**4
178,4,x0**2*x1*x2**22 + 3590 mod 32003*x0**15*x1**7*x2**2 + 31777 mod 32003*x1**6*x2
178,5,x0*x1**2*x2 + 16570 mod 32003*x1**2
178,6,x0**2*x1*x2**2 + 20935 mod 32003*x1
178,7,x0**14*x1*x2 + 11512 mod 32003*x0**7*x2**4
178,8,x0**3*x1**3*x2**5 + 21696 mod 32003*x0*x1*x2**8
178,9,x0**4*x1**16*x2**3 + 24921 mod 32003*x0**19 + 27673 mod 32003*x1**2*x2**2
178,10,x0**3*x1**14*x2**2 + 19062 mod 32003*x0**10*x1**7*x2 + 31645 mod 32003*x0**2*x1**8*x2**8
179,1,x0**15*x1**2*x2**2 + 12320 mod 32003*x0**10*x2**6 + 10584 mod 32003*x0*x1**5
179,2,x0**8*x1**9*x2**4 + 11778 mod 32003*x0**14*x1**2*x2**5 + 4080 mod 32003*x0**3
179,3,x0**3*x1*x2**12 + 23237 mod 32003*x0**8*x1**2*x2 + 26684 mod 32003*x0**5*x2 + 15787 mod 32003*x1
179,4,x0**11*x2**2 + 5529 mod 32003*x0**4*x1**4*x2**5
179,5,x0*x1**6*x2**3 + 19476 mod 32003*x0**3*x1**3*x2**4 + 11990 mod 32003*x0*x1**6*x2**2 + 28342 mod 32003*x0*x1**5*x2**2
179,6,x0**12*x1**10*x2**3 + 11626 mod 32003*x0**3*x1**9*x2**13 + 28173 mod 32003*x0*x1
179,7,x0**9*x1**3*x2**13 + 11060 mod 32003*x0**2*x1**11*x2**3 + 19668 mod 32003*x0**4*x1**5*x2**7
179,8,x0**8*x1**4*x2**4 + 13336 mod 32003*x0**4*x1**4*x2**2
179,9,x0**11*x1**4*x2**4 + 10894 mod 32003*x0**3*x1**5*x2**5 + 9568 mod 32003*x0**7*x1**4*x2 + 21532 mod 32003*x0**2*x1*x2**4
179,10,x0*x1**3 + 6322 mod 32003*x1**3*x2
181,1,x0**5*x2**2 + 30573 mod 32003*x0*x1
181,2,x0**10*x1**7*x2**8 + 20858 mod 32003*x0**7*x1**8*x2
181,3,x0**5*x1**7*x2 + 27658 mod 32003*x0**5*x2
181,4,x0**4*x1**6 + 31896 mod 32003*x0**4
181,5,x0**3*x1*x2**21 + 3073 mod 32003*x0**3*x1**4*x2**2
181,6,x0**14*x1**7*x2 + 4794 mod 32003*x0**2*x1**3*x2**11
181,7,x0**4*x1**11 + 21352 mod 32003*x0**4*x2**4
181,8,x0**2*x1**10*x2**10 + 17666 mod 32003*x0**3*x1
181,9,x0**7*x2**4 + 30922 mod 32003*x1**2*x2
