system_id,poly_index,polynomial
318,5,x0**6*x1**4*x2**7 + 19557 mod 32003*x0*x1**2*x2**12 + 26439 mod 32003*x0**2*x2**3
318,6,x0**6*x1**13 + 22736 mod 32003*x0**2*x2 + 5625 mod 32003*x0
318,7,x1**4*x2**5 + 29457 mod 32003*x0*x1**2*x2**5
318,8,x0**12*x2**6 + 13457 mod 32003*x0**3*x1**3*x2**8 + 23665 mod 32003*x0**2*x1**2*x2 + 3975 mod 32003*x2
318,9,x0**4*x1**2*x2**6 + 25301 mod 32003*x0*x1**3*x2**2 + 28146 mod 32003*x0**2*x1*x2**2
318,10,x0**5 + 25242 mod 32003*x0*x1
319,1,x0**18*x1**2 + 4107 mod 32003*x0**4*x1**6*x2**2 + 4731 mod 32003*x0*x2**7
319,2,x0**4*x1**11*x2**4 + 986 mod 32003*x1**4*x2**10 + 30791 mod 32003*x0**2
319,3,x0**9*x1**2*x2**8 + 20915 mod 32003*x1**10*x2**3 + 11481 mod 32003*x0**4*x1**7
319,4,x0**3*x2**11 + 20047 mod 32003*x0*x2**10 + 8191 mod 32003*x1**2
319,5,x0*x1**7 + 27557 mod 32003*x0
319,6,x0**13*x1**5*x2 + 81 mod 32003*x0**5*x1**6*x2**2 + 16484 mod 32003*x2
319,7,x0**10*x1**7*x2**2 + 30623 mod 32003*x0**13*x1**4*x2 + 14508 mod 32003*x0*x1**4*x2**9
319,8,x1**7*x2**5 + 17904 mod 32003*x1**2
319,9,x0**10*x1**6*x2 + 28878 mod 32003*x1**3
319,10,x0**4*x1**9*x2**6 + 14125 mod 32003*x0**13 + 15749 mod 32003*x0*x1**2*x2**2
321,1,x0**6*x1**2*x2**3 + 11726 mod 32003*x0**3*x1**5*x2**3
321,2,x0**2*x1**2 + 23077 mod 32003*x1**2*x2
321,3,x0**8*x1*x2**8 + 14716 mod 32003*x1**8*x2**3 + 21890 mod 32003*x0*x1**5
321,4,x0*x1**15*x2**3 + 22058 mod 32003*x0**3*x1**2*x2 + 9544 mod 32003*x1*x2
321,5,x1**5*x2**12 + 6275 mod 32003*x0**3*x2
321,6,x0**2*x1**11*x2 + 7815 mod 32003*x0**7*x1*x2**6
321,7,x0**15*x1*x2**3 + 22693 mod 32003*x0**8*x1**2*x2**9 + 21669 mod 32003*x0*x2**7
321,8,x0**2*x1**15*x2**3 + 26915 mod 32003*x0**4*x1**8*x2**8 + 2729 mod 32003*x0**3*x1*x2**3
321,9,x0**3*x1**7*x2**9 + 14763 mod 32003*x0**7*x1**8*x2 + 6939 mod 32003*x0*x1*x2**10
321,10,x0**2*x2**17 + 18931 mod 32003*x0**9*x1**4 + 20152 mod 32003*x1**8*x2**3
322,1,x0**5*x1*x2**3 + 21523 mod 32003*x0**3*x1*x2**5
322,2,x0*x1**3 + 28653 mod 32003*x0**2*x1*x2
322,3,x0**2*x2 + 2586 mod 32003*x2**3
322,4,x0**8*x1**6*x2 + 6632 mod 32003*x0**7*x2**8
322,5,x0*x1**6*x2**10 + 9441 mod 32003*x0**4*x1**4*x2**8 + 21621 mod 32003*x0**7*x1**5 + 12402 mod 32003*x0**3*x1
322,6,x1**20 + 3218 mod 32003*x1**6*x2**5 + 16285 mod 32003*x0**4*x1**3*x2**3 + 13687 mod 32003*x0**4*x2**4 + 27657 mod 32003*x0**2*x1**3
322,7,x0**4*x1**5*x2**2 + 30780 mod 32003*x0**5*x1**2
322,8,x0**8*x1*x2**8 + 7130 mod 32003*x0**3*x1**2
322,9,x0**6*x2**7 + 23994 mod 32003*x0**4*x1*x2**5
322,10,x2**10 + 2805 mod 32003*x0**2*x1**5*x2**2
323,1,x0**7*x1**7*x2**5 + 30161 mod 32003*x0**7*x1**2*x2**7
323,2,x0**5*x1**8*x2**5 + 7039 mod 32003*x0**2*x1**10*x2**4 + 7374 mod 32003*x1**6*x2**2
323,3,x0**2*x1**8*x2**2 + 25579 mod 32003*x0**8*x1**2*x2
323,4,x0**2*x1**9*x2**8 + 25342 mod 32003*x0**9*x1**2*x2**4 + 31741 mod 32003*x0**5*x1*x2**4
323,5,x0**5*x1**7*x2**3 + 15800 mod 32003*x0**7*x1**2*x2**2 + 29192 mod 32003*x0*x1**2*x2
323,6,x1**10*x2**9 + 24377 mod 32003*x1**14 + 15904 mod 32003*x1**3*x2**7 + 12774 mod 32003*x1**2*x2**3
323,7,x0**2*x1*x2**13 + 29430 mod 32003*x0**7*x1**4*x2
323,8,x0*x1*x2**11 + 29197 mod 32003*x0**3*x1 + 7603 mod 32003*x0
323,9,x0**3*x1**7*x2**4 + 3139 mod 32003*x0**3*x2
323,10,x0**2*x1*x2**17 + 21711 mod 32003*x1**2*x2
324,1,x0**5*x1**8*x2**2 + 27215 mod 32003*x0**6*x1**3*x2**6 + 15826 mod 32003*x0**4*x1**6*x2**4
324,2,x0**2*x2**15 + 15299 mod 32003*x0**10*x1**5*x2 + 31026 mod 32003*x1**10*x2**2 + 3489 mod 32003*x1**2
324,3,x0**13*x1**2*x2**3 + 31551 mod 32003*x1**2*x2 + 5731 mod 32003*x0*x2**2
324,4,x0**2*x1**2*x2**11 + 31093 mod 32003*x0**10*x1**4
324,5,x0**5*x1**10*x2 + 31946 mod 32003*x1**4*x2
324,6,x0**5*x1**8*x2**7 + 31470 mod 32003*x0**5*x2**4
324,7,x0**3*x1**17 + 20803 mod 32003*x0**4*x1**2*x2
324,8,x0*x1**5*x2**14 + 7209 mod 32003*x0**2*x2**2
324,9,x2**8 + 18763 mod 32003*x2
324,10,x1**11*x2**2 + 14345 mod 32003*x0**2*x2**7
326,1,x0**7*x1**7*x2 + 8724 mod 32003*x0**3*x1*x2**3
326,2,x0*x1**6 + 20142 mod 32003*x0**3*x2**4
326,3,x0**7*x1**4 + 24743 mod 32003*x1*x2**6 + 2190 mod 32003*x0*x2**3
326,4,x0**3*x1*x2**5 + 7045 mod 32003*x0*x2
326,5,x0**7*x2**13 + 19139 mod 32003*x0*x2
326,6,x0**7*x1*x2**4 + 28914 mod 32003*x0**2*x1**4*x2**6
326,7,x0**11*x1**2*x2**5 + 5887 mod 32003*x0**4*x1
326,8,x0**12*x1**3*x2**3 + 25007 mod 32003*x1**7*x2 + 17776 mod 32003*x0*x1**2
326,9,x0**3*x1**5*x2**4 + 12776 mod 32003*x0**6*x1**4 + 27066 mod 32003*x0*x1**4*x2**2 + 6420 mod 32003*x1
326,10,x0**15*x1**4 + 15278 mod 32003*x0**2*x1**5*x2**10 + 5925 mod 32003*x0**5*x2**4 + 30161 mod 32003*x0*x1
327,1,x0*x1**4*x2**3 + 10544 mod 32003*x1**4
327,2,x0**10*x2**3 + 6029 mod 32003*x1**4
327,3,x0**10*x1**7*x2 + 29802 mod 32003*x1**12*x2**3 + 29743 mod 32003*x0*x1*x2**9
327,4,x0**4*x1**2*x2**2 + 13136 mod 32003*x0**2*x1**2*x2
327,5,x0*x1**11*x2**3 + 15629 mod 32003*x0**7*x1**2*x2**4
327,6,x0**9*x1**3*x2**2 + 493 mod 32003*x0**4*x1
327,7,x0**7*x1**6*x2**2 + 2634 mod 32003*x0**4*x1*x2
327,8,x0**2*x1**2*x2**16 + 3767 mod 32003*x0**6*x1**4
327,9,x0**10*x1**8 + 29734 mod 32003*x0*x1**4*x2**4
327,10,x0*x1**9*x2**8 + 24476 mod 32003*x1**2*x2**6
328,1,x1*x2**3 + 9999 mod 32003*x0**2
328,2,x1**3*x2**17 + 2490 mod 32003*x0**2*x1**5*x2**11 + 7159 mod 32003*x0**5*x2**3
328,3,x0**8*x1**9*x2**2 + 17722 mod 32003*x0**13*x1**2 + 13810 mod 32003*x1**14 + 19223 mod 32003*x0**2*x1**4
328,4,x1*x2**17 + 3286 mod 32003*x0**4*x1**4*x2**3
328,5,x0**6*x1**6*x2 + 18591 mod 32003*x0*x1**4*x2
328,6,x0**17 + 15915 mod 32003*x0**9*x1**8 + 28074 mod 32003*x0**2*x1**2*x2**4
328,7,x0**10*x1**2*x2**4 + 29792 mod 32003*x0*x1**3*x2
328,8,x0**8*x1**2*x2**9 + 31572 mod 32003*x0
328,9,x1**12*x2**2 + 29953 mod 32003*x0**3*x1**5*x2**5 + 3042 mod 32003*x0**4*x1**4*x2
328,10,x0**7*x1*x2**12 + 19511 mod 32003*x0**6*x2**12
329,1,x0**4*x1**4*x2**7 + 15726 mod 32003*x1*x2**2
329,2,x0**8*x1**3*x2**4 + 26731 mod 32003*x0**7*x2**8
329,3,x0**11*x1**2*x2 + 26362 mod 32003*x0**7*x2**5 + 5810 mod 32003*x1**3*x2**3
329,4,x0*x1**9*x2**2 + 29900 mod 32003*x0*x1**2*x2**6 + 20451 mod 32003*x0**2*x1**5
329,5,x0**2*x1**10*x2**8 + 18972 mod 32003*x0**3*x1**13 + 19035 mod 32003*x0**5*x1**3*x2
329,6,x0*x1**6*x2**6 + 17091 mod 32003*x1**7 + 21980 mod 32003*x0*x1**3*x2**2
329,7,x0**3*x1**2*x2**12 + 6961 mod 32003*x0**2*x2**12 + 23610 mod 32003*x1**5*x2**6
329,8,x0**8*x1**10*x2 + 19571 mod 32003*x0**3*x1*x2
329,9,x0*x1**14*x2**2 + 31795 mod 32003*x0**4*x1*x2**5
329,10,x0**2*x1**10*x2**7 + 29868 mod 32003*x1**3
331,1,x1**11*x2**2 + 9486 mod 32003*x0**3*x1*x2**2
331,2,x0**3*x1**4*x2**11 + 10407 mod 32003*x1**4*x2**2
331,3,x0*x1**10 + 28946 mod 32003*x0**2*x1**6*x2
331,4,x1**10*x2**9 + 29914 mod 32003*x1**10*x2**2
331,5,x0**12*x1**2*x2**6 + 4851 mod 32003*x1**11*x2**8 + 23558 mod 32003*x0**3*x1**4*x2**10 + 14012 mod 32003*x0**5*x1*x2**4 + 5404 mod 32003*x0**3*x2
331,6,x0**4*x1**12*x2 + 21332 mod 32003*x0**2*x1**4*x2**2 + 22050 mod 32003*x0**2*x2**2
331,7,x0**9*x1 + 22180 mod 32003*x0*x1**2
331,8,x1**9*x2**9 + 20823 mod 32003*x0**2*x1**6
331,9,x0**11*x2**7 + 5266 mod 32003*x0**2*x1 + 23662 mod 32003*x2
331,10,x2**7 + 1774 mod 32003*x1**3*x2**2
332,1,x0**8*x1**10*x2 + 19614 mod 32003*x0**2*x1**7*x2**6 + 29290 mod 32003*x1**2*x2**2
332,2,x0**6*x1**4*x2**5 + 4030 mod 32003*x0**6*x1**3*x2**2 + 29836 mod 32003*x0*x1**5
332,3,x0**2*x1**6*x2**11 + 16717 mod 32003*x1**8*x2**3
332,4,x0**12*x2**5 + 27329 mod 32003*x1**2
332,5,x0**13*x1*x2**3 + 22925 mod 32003*x0**12*x1*x2**3 + 21864 mod 32003*x0**4*x1**10
332,6,x0**12*x1**5*x2 + 26161 mod 32003*x0*x2**14 + 14794 mod 32003*x1**4*x2**10
332,7,x0**8*x1**7*x2**4 + 29523 mod 32003*x0**4*x1**5*x2**4
332,8,x0**8*x2**2 + 6938 mod 32003*x0**2*x2**7
332,9,x0**4*x2**16 + 2181 mod 32003*x0**2*x2
332,10,x0**6*x1**5*x2**3 + 31136 mod 32003*x0**2*x1**7*x2**5
333,1,x0**6*x2**5 + 21218 mod 32003*x1**2*x2**6
333,2,x0**7*x1**2*x2**5 + 14849 mod 32003*x1**5*x2**3
333,3,x0**3*x1**3*x2**10 + 5647 mod 32003*x0**9*x1*x2 + 26698 mod 32003*x0**2*x2**5
333,4,x0**5*x1**5*x2**9 + 24101 mod 32003*x1**14*x2**4 + 18554 mod 32003*x2**13
333,5,x0**11 + 14735 mod 32003*x1**3*x2**7 + 6328 mod 32003*x1**2*x2**3
333,6,x0*x1**12*x2**5 + 9339 mod 32003*x0**4*x1**11*x2**2 + 23549 mod 32003*x0**7*x1**7 + 7554 mod 32003*x0*x1*x2**8
333,7,x0**4*x1**2*x2**9 + 29395 mod 32003*x0**3*x1**9
333,8,x0*x1**4*x2**2 + 24252 mod 32003*x0*x1**4
333,9,x1**6*x2 + 20773 mod 32003*x0*x1**4*x2
333,10,x1**4*x2**10 + 6748 mod 32003*x0**8
334,1,x0**8*x1**5*x2 + 3200 mod 32003*x0**2*x1**7*x2**3 + 3821 mod 32003*x0*x1
334,2,x0*x1**3*x2**10 + 28336 mod 32003*x0**3*x1**2*x2**6 + 18845 mod 32003*x0**4*x1**2*x2**3
334,3,x0**2*x1**3*x2**15 + 3467 mod 32003*x0**16*x2 + 13936 mod 32003*x0*x1**7*x2**3
334,4,x1**2*x2**18 + 15263 mod 32003*x0**2
334,5,x1**9*x2**7 + 29385 mod 32003*x0*x1**2*x2**4
334,6,x0**6*x2 + 18860 mod 32003*x0**2*x1**2
334,7,x0**5*x1**2*x2**7 + 26160 mod 32003*x0**6*x1**5 + 23904 mod 32003*x0*x1
334,8,x0**11*x1 + 11435 mod 32003*x0*x1**2
334,9,x0*x1**4 + 12731 mod 32003*x0*x2**2
334,10,x0*x1**17*x2**2 + 16262 mod 32003*x0**6*x2**3
336,1,x1**7*x2**7 + 22499 mod 32003*x0**3
336,2,x0**5*x1**12*x2 + 21792 mod 32003*x0**2*x1**7*x2**4
336,3,x0**2*x1 + 4767 mod 32003*x1*x2
336,4,x0**4*x1**5*x2**3 + 21988 mod 32003*x0*x1**6*x2**2
336,5,x0**8*x1**3*x2**6 + 1045 mod 32003*x0**6*x1**3*x2**8 + 15033 mod 32003*x0**3*x1**3*x2**3 + 10363 mod 32003*x1**2
336,6,x0**7*x1**4*x2**5 + 19075 mod 32003*x0**9*x2**4
336,7,x0**4*x1**2*x2**3 + 31906 mod 32003*x0**3*x1**4*x2 + 28170 mod 32003*x0*x1
336,8,x0**3*x1**7*x2 + 11554 mod 32003*x0**2*x1**2*x2**2 + 44 mod 32003*x0*x1*x2
336,9,x0**11*x1**8 + 8166 mod 32003*x0*x1**9*x2**4 + 19723 mod 32003*x0**7*x1*x2**2
336,10,x1**8*x2**6 + 13827 mod 32003*x0**8*x2**3 + 22993 mod 32003*x0**3*x1**2*x2**5
337,1,x1**6*x2**10 + 5533 mod 32003*x1**7*x2 + 9945 mod 32003*x0*x1**3*x2
337,2,x0**11*x1*x2**6 + 30724 mod 32003*x1**7*x2**2
337,3,x0**4*x1**6*x2**3 + 27229 mod 32003*x0**3*x1**3*x2**4 + 21493 mod 32003*x0*x1**2*x2**2
337,4,x0**8*x2**8 + 18589 mod 32003*x0**5*x1*x2
337,5,x1**13*x2**7 + 5096 mod 32003*x1**12*x2**4
337,6,x0**5*x1*x2**13 + 30739 mod 32003*x0**5*x1**10 + 524 mod 32003*x0
337,7,x0**5*x1*x2**10 + 759 mod 32003*x0*x1**2*x2**2 + 9635 mod 32003*x1**3*x2
337,8,x0**6*x1**2*x2**10 + 25196 mod 32003*x1**2*x2**7 + 25013 mod 32003*x0*x1**5*x2 + 11840 mod 32003*x1**5
337,9,x0**8*x1**5*x2 + 6745 mod 32003*x0**4*x1**4 + 29616 mod 32003*x2**4
337,10,x1**4*x2**2 + 873 mod 32003*x0*x1
338,1,x0**2*x1**8*x2**3 + 22141 mod 32003*x0**2*x2**9
338,2,x0**5*x1**8*x2**5 + 11492 mod 32003*x0**3*x1*x2**6
338,3,x0**2*x1**12*x2**5 + 20795 mod 32003*x0**5*x1**2*x2**10 + 5731 mod 32003*x0*x1**2*x2**9
338,4,x0**2*x1**14*x2 + 13023 mod 32003*x1**2
338,5,x0*x1**13*x2**5 + 9783 mod 32003*x0**3*x1**6*x2**6 + 27722 mod 32003*x1**11*x2 + 29975 mod 32003*x0**4*x1**3*x2**3
338,6,x0**4*x1**8*x2**2 + 25419 mod 32003*x0*x2
338,7,x0**2*x1**9*x2**2 + 27313 mod 32003*x0*x2**6
338,8,x0**4*x1*x2**15 + 30785 mod 32003*x0**3*x2**2
338,9,x0**3*x1**14*x2 + 31858 mod 32003*x0**3*x1
338,10,x0**4*x2**14 + 7419 mod 32003*x0**11*x1**5*x2 + 25792 mod 32003*x0*x1**10*x2 + 26921 mod 32003*x0**4*x1**4*x2
339,1,x0**10*x1**4*x2**3 + 10475 mod 32003*x0**7*x1**2*x2**7
339,2,x0**3*x1*x2**8 + 24288 mod 32003*x2**2
339,3,x1**5*x2 + 13159 mod 32003*x0*x1**4 + 9193 mod 32003*x1*x2**4 + 19600 mod 32003*x0*x1**2
339,4,x0**9*x1**6*x2**4 + 15059 mod 32003*x0**3
339,5,x1**17*x2 + 2336 mod 32003*x1**11*x2**3 + 19923 mod 32003*x0*x1**2*x2**8
339,6,x0**8*x1**6*x2**5 + 18635 mod 32003*x1**6 + 14035 mod 32003*x0*x1*x2
339,7,x0**5*x2 + 14794 mod 32003*x2**2
339,8,x0**11*x2**6 + 7750 mod 32003*x0**3*x1*x2**7 + 17591 mod 32003*x0**5*x1*x2**3 + 5138 mod 32003*x0*x1**3*x2 + 15541 mod 32003*x1 + 25956 mod 32003*x2
339,9,x0**3*x2**14 + 1098 mod 32003*x0**4*x1**6 + 8730 mod 32003*x0*x2**8
339,10,x0**6*x2**7 + 26096 mod 32003*x0**3*x2**2 + 28810 mod 32003*x1
341,1,x0**9*x2**6 + 18946 mod 32003*x1**5*x2**2
341,2,x0**7*x1**10 + 25665 mod 32003*x1*x2**6
341,3,x1**6*x2**4 + 17980 mod 32003*x0**5*x1**2*x2 + 12153 mod 32003*x0*x2**3 + 20793 mod 32003*x0
341,4,x0**5*x2 + 21464 mod 32003*x0**3*x1
341,5,x0**5*x1**8*x2**3 + 29093 mod 32003*x0**2*x1**2*x2**5 + 1663 mod 32003*x0**2*x2**6
341,6,x1**5*x2**15 + 24229 mod 32003*x0**4*x1**2
341,7,x0*x1**8*x2**5 + 14841 mod 32003*x0**3*x1**4*x2**2
341,8,x0**2*x1**5*x2**5 + 18346 mod 32003*x0*x1**4*x2
341,9,x0*x1**4*x2 + 27379 mod 32003*x2**4
341,10,x0**4*x1**6*x2**6 + 24271 mod 32003*x0*x1**3*x2**9
342,1,x0**2*x1 + 3210 mod 32003*x1*x2**2
342,2,x1 + 22896 mod 32003*x2
342,3,x0**13*x1*x2**3 + 16634 mod 32003*x0**3*x1**3
342,4,x0**3*x1**3*x2**8 + 26111 mod 32003*x1**7*x2**5
342,5,x0**8*x1*x2**3 + 1367 mod 32003*x2**7 + 30349 mod 32003*x0**2*x1**3 + 18902 mod 32003*x0**2*x1
342,6,x0**8*x1**4*x2 + 3805 mod 32003*x0**3
342,7,x0**11*x1**4*x2 + 17817 mod 32003*x0**3*x1*x2**4
342,8,x0**10*x1*x2 + 16927 mod 32003*x0*x1**2*x2 + 24025 mod 32003*x2**4
342,9,x0**9*x2**7 + 6709 mod 32003*x0*x1*x2**11
342,10,x0**14*x1**2*x2 + 11814 mod 32003*x1*x2**14 + 18019 mod 32003*x0**3*x1**4*x2
343,1,x0**4*x1**4*x2**3 + 10151 mod 32003*x0*x1*x2 + 23819 mod 32003*x1*x2
343,2,x0**5*x1**10*x2**4 + 27089 mod 32003*x0**4*x1**4*x2**7
343,3,x1**14*x2**2 + 23615 mod 32003*x0**3*x1**10*x2 + 14148 mod 32003*x2**4 + 4105 mod 32003*x0*x1*x2
343,4,x0**2*x1**4*x2**13 + 14435 mod 32003*x0**7*x1*x2**5
343,5,x1**4*x2**15 + 17026 mod 32003*x0**5*x1**3*x2 + 18603 mod 32003*x0**6*x2**3
343,6,x0**4*x1**3*x2**7 + 14792 mod 32003*x1**3
343,7,x0**11*x1**6*x2 + 6582 mod 32003*x0**9*x2**5 + 16421 mod 32003*x0**4*x1**9 + 29348 mod 32003*x0*x2
343,8,x0**11*x1**5*x2 + 433 mod 32003*x0**4*x1**12*x2
343,9,x1**8*x2**2 + 23933 mod 32003*x0*x1**3*x2**3 + 1517 mod 32003*x2**2
343,10,x0**3*x1**3*x2**12 + 13213 mod 32003*x0**2*x1**2*x2**8
344,1,x0*x1*x2**10 + 21380 mod 32003*x0*x1**2*x2**8
344,2,x0*x1**16*x2**2 + 8452 mod 32003*x0**10*x1**4 + 23582 mod 32003*x2**3
344,3,x0**2*x1**4*x2**8 + 4685 mod 32003*x1*x2**9 + 6608 mod 32003*x0**3*x1**5 + 28813 mod 32003*x0*x1
344,4,x0**13 + 23874 mod 32003*x0**2*x2**11
344,5,x0**8*x2**6 + 29305 mod 32003*x0*x1**9 + 14785 mod 32003*x0**3*x1**3*x2**4
344,6,x0*x1**12*x2**3 + 20719 mod 32003*x0**3*x1**7*x2**2 + 17927 mod 32003*x0**2*x1*x2**8
344,7,x0**2*x1**9 + 1996 mod 32003*x0**2*x1*x2**2 + 11 mod 32003*x1**4
344,8,x0**6*x1**8 + 17960 mod 32003*x1**2*x2
344,9,x0**5*x1**9*x2**4 + 14332 mod 32003*x0**3*x1**6*x2**5 + 26467 mod 32003*x0*x1**5*x2**2
344,10,x0**4*x1**10*x2 + 27943 mod 32003*x0**4*x1**3*x2
346,1,x0**13 + 26290 mod 32003*x0*x1*x2**3
346,2,x0**4*x1**3*x2 + 26182 mod 32003*x0
346,3,x0**8*x2**9 + 5836 mod 32003*x0
346,4,x0*x1*x2 + 10292 mod 32003*x0*x2
346,5,x0**3*x1**5*x2**2 + 20613 mod 32003*x0**4*x1**3*x2**2 + 6107 mod 32003*x0
346,6,x0*x1**7*x2**5 + 4506 mod 32003*x0*x1**2*x2**6
346,7,x0**12*x1 + 11228 mod 32003*x0**7*x1**2
346,8,x0**5*x1**3*x2**8 + 13609 mod 32003*x0*x1**6*x2**5 + 23547 mod 32003*x1**2*x2
346,9,x0**13*x1**5*x2**2 + 5584 mod 32003*x0**2*x1*x2 + 10504 mod 32003*x1
346,10,x1**8*x2**6 + 22830 mod 32003*x2
347,1,x0*x1**11*x2**7 + 13628 mod 32003*x0**4*x1**4*x2**3 + 10142 mod 32003*x0**3*x1*x2**3 + 22718 mod 32003*x0*x1**4*x2 + 699 mod 32003*x0*x2
347,2,x0**4*x2**9 + 19141 mod 32003*x0**3*x1**2*x2**2
347,3,x0**10*x2**9 + 31152 mod 32003*x0*x1*x2 + 5177 mod 32003*x0
347,4,x0*x1**8*x2**10 + 13777 mod 32003*x0**3*x1**3*x2**4
347,5,x0**6*x1**3*x2**2 + 28212 mod 32003*x0*x1**4*x2**2
347,6,x0**2*x1*x2 + 29968 mod 32003*x0*x1**2
347,7,x0**11*x1**5*x2**2 + 28205 mod 32003*x0**2*x1**7*x2**9 + 31820 mod 32003*x0**3*x1**3*x2**3 + 23090 mod 32003*x2
347,8,x0**7*x1*x2 + 30857 mod 32003*x0**5*x2**2
347,9,x0*x1**3*x2**11 + 3546 mod 32003*x2
347,10,x1**3 + 31603 mod 32003*x1
348,1,x0**2*x1**5 + 20143 mod 32003*x0*x2**3
348,2,x0**7*x2**13 + 23805 mod 32003*x0**7*x1**7 + 31084 mod 32003*x0**8*x1*x2**3
348,3,x0**2*x1**13*x2**3 + 30488 mod 32003*x0**3*x2**3
348,4,x1**15*x2**3 + 16511 mod 32003*x0**4*x2**5 + 18650 mod 32003*x0*x1*x2
348,5,x1**5*x2**11 + 5278 mod 32003*x1**15 + 4803 mod 32003*x0**2
348,6,x0*x2**3 + 23384 mod 32003*x1
348,7,x0**12*x2**4 + 15967 mod 32003*x0*x1**7*x2**3
348,8,x0**3*x1**6*x2**11 + 11602 mod 32003*x0**2*x1**13*x2**3 + 8342 mod 32003*x0**11*x1**2 + 27983 mod 32003*x1*x2**2
348,9,x0**4*x1**6*x2**9 + 11149 mod 32003*x0*x1**2*x2**10 + 13978 mod 32003*x0**2*x1**7*x2**3
348,10,x0*x2**5 + 4470 mod 32003*x1**4*x2
349,1,x0*x1**10 + 24298 mod 32003*x1*x2
349,2,x0**10*x1**4*x2**2 + 25187 mod 32003*x1**6*x2**2
349,3,x0**5*x1*x2**7 + 22012 mod 32003*x0*x1**4*x2**4
349,4,x0**2*x1**8*x2**5 + 24540 mod 32003*x0**3*x1**4*x2**2 + 16915 mod 32003*x0**2*x1
349,5,x0**10*x2**10 + 11851 mod 32003*x0**3*x1**7 + 5636 mod 32003*x0**4*x1
349,6,x0*x1**5*x2**4 + 20082 mod 32003*x0**6*x1**3
349,7,x0**8*x2**2 + 19725 mod 32003*x0**6*x1*x2
349,8,x0**2*x1**8*x2**5 + 16399 mod 32003*x1**9
349,9,x0**6*x1**4*x2**3 + 20076 mod 32003*x0**6*x1**4
349,10,x0**5*x2**6 + 30312 mod 32003*x0*x2**7
351,1,x0**4*x1*x2**12 + 1335 mod 32003*x0
351,2,x0**7*x1**2*x2**11 + 13337 mod 32003*x0**5*x1**2*x2**9 + 16156 mod 32003*x0**3*x1**4*x2
351,3,x0**10*x1*x2**4 + 397 mod 32003*x0**8*x1
351,4,x0**3*x1**2*x2**12 + 5611 mod 32003*x0*x1**7*x2**2 + 6113 mod 32003*x0**3*x2**7
351,5,x0**13*x1*x2**5 + 31749 mod 32003*x0**4*x2**3
351,6,x0*x1**6*x2**6 + 5381 mod 32003*x0**3*x2**4 + 18242 mod 32003*x2**3
351,7,x0**3*x1**5*x2**11 + 6998 mod 32003*x1**5*x2
351,8,x0**5*x1**2*x2**13 + 31650 mod 32003*x0**10*x2**2 + 3741 mod 32003*x0*x1*x2
351,9,x0**6*x1**3*x2**3 + 5434 mod 32003*x0**2*x1**2
351,10,x0**7*x1**7 + 22217 mod 32003*x0**3*x2**7 + 20051 mod 32003*x0**4*x2**2
352,1,x0**10*x2**2 + 28394 mod 32003*x1**3
352,2,x0*x1**7*x2**2 + 9262 mod 32003*x0**2*x1**6*x2
352,3,x0**7*x1**9 + 29136 mod 32003*x0*x1**4*x2**7 + 10108 mod 32003*x1**5*x2**6 + 24360 mod 32003*x0*x2 + 24614 mod 32003*x2**2
352,4,x0**4*x1**2*x2**3 + 22819 mod 32003*x0*x2**4
352,5,x0**15*x1**2 + 31484 mod 32003*x1*x2
352,6,x0**4*x1**8*x2 + 29534 mod 32003*x0**2*x1**2*x2**2 + 14692 mod 32003*x2**4
352,7,x0**7*x1**3*x2**4 + 7838 mod 32003*x0**2*x1**5*x2**3
352,8,x0**8*x1**4*x2**3 + 21772 mod 32003*x0**9*x1**2*x2 + 17941 mod 32003*x1**2*x2 + 6765 mod 32003*x0
352,9,x0**8*x1**6*x2**6 + 17372 mod 32003*x0**2*x1**2*x2**3
352,10,x0**12*x2**4 + 11073 mod 32003*x0**2*x1**6*x2**3 + 15684 mod 32003*x1*x2 + 18080 mod 32003*x1
353,1,x0**3*x1**3*x2 + 18558 mod 32003*x0**4*x2 + 15711 mod 32003*x1
353,2,x0**11*x1**2*x2**7 + 7868 mod 32003*x0**4*x1*x2**2 + 10880 mod 32003*x0**5*x1 + 31219 mod 32003*x0
353,3,x0**4*x1**7*x2**3 + 13020 mod 32003*x0**6*x1**2*x2
353,4,x0**4*x2**4 + 2159 mod 32003*x0**3*x1*x2
353,5,x0**15*x1**4 + 6068 mod 32003*x0**5*x2**7 + 28584 mod 32003*x0**3*x1**3*x2 + 1942 mod 32003*x1*x2**5 + 3258 mod 32003*x2**2
353,6,x0*x1**19 + 2444 mod 32003*x0*x1**18 + 28454 mod 32003*x0**2*x2**11
353,7,x0**13*x1**2 + 31316 mod 32003*x0**5*x1**2*x2**4 + 16196 mod 32003*x0**3*x2
353,8,x0**7*x1**8*x2 + 6905 mod 32003*x0**3*x1**11 + 18919 mod 32003*x0*x1**3*x2**7
353,9,x0**2*x1**5*x2 + 6173 mod 32003*x0**3*x1**3*x2
353,10,x0**5*x1*x2**14 + 24386 mod 32003*x0**2*x1**2*x2**6
354,1,x0**10*x1**4*x2 + 32000 mod 32003*x0**2*x1**4*x2**5 + 18965 mod 32003*x2
354,2,x1**3*x2**3 + 790 mod 32003*x0*x1**3*x2
354,3,x0**4*x1**3*x2**5 + 3181 mod 32003*x1
354,4,x0**4*x2**2 + 12015 mod 32003*x0**2*x1*x2
